qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
sp|P0A9Q0|IDNO_ECOL6	sp|P0A9P9|IDNO_ECOLI	idnO	idnO		4497266.0		4498031.0
sp|Q8FI04|ISPE_ECOL6	sp|P62615|ISPE_ECOLI	ispE	ispE		1263602.0		1264454.0
sp|P0A9I0|CHEZ_ECOL6	sp|P0A9H9|CHEZ_ECOLI	cheZ	cheZ		1968106.0		1968751.0
sp|P0A9R3|ESSD_ECOL6	sp|P0A9R2|ESSD_ECOLI	essD	essD		1642083.0		1642299.0
sp|Q8CW54|FLGI_ECOL6	sp|P0A6S3|FLGI_ECOLI	flgI	flgI	4046944.0	1137850.0	4048042.0	1138948.0
sp|P0A9R8|FTSE_ECOL6	sp|P0A9R7|FTSE_ECOLI	ftsE	ftsE		4037667.0		4038336.0
sp|P0AEN5|FTSL_ECOL6	sp|P0AEN4|FTSL_ECOLI	ftsL	ftsL		91031.0		91397.0
sp|Q8FIT1|GHRA_ECOL6	sp|P75913|GHRA_ECOLI	ghrA	ghrA		1098126.0		1099065.0
sp|Q8FE66|GCSH_ECOL6	sp|P0A6T9|GCSH_ECOLI	gcvH	gcvH		3047815.0		3048205.0
sp|Q8FF10|GRCA_ECOL6	sp|P68066|GRCA_ECOLI	grcA	grcA		2714721.0		2715105.0
sp|Q8FI27|HLYEL_ECOL6	sp|P77335|HLYE_ECOLI	c1630	hlyE		1231059.0		1231971.0
sp|P62624|ISPH_ECOL6	sp|P62623|ISPH_ECOLI	ispH	ispH		26276.0		27227.0
sp|P0AAE9|CADB_ECOL6	sp|P0AAE8|CADB_ECOLI	cadB	cadB	2357330.0	4363374.0	2358665.0	4364709.0
sp|Q8FCT7|FEOB_ECOL6	sp|P33650|FEOB_ECOLI	feoB	feoB		4097687.0		4100009.0
sp|Q8FEJ4|FTSB_ECOL6	sp|P0A6S5|FTSB_ECOLI	ftsB	ftsB		2871164.0		2871476.0
sp|Q8FJL3|FSAA_ECOL6	sp|P78055|FSAA_ECOLI	fsaA	fsaA				
sp|Q8FFY7|GATY_ECOL6	sp|P0C8J6|GATY_ECOLI	gatY	gatY		2179683.0		2180538.0
sp|Q8FB44|G6PI_ECOL6	sp|P0A6T1|G6PI_ECOLI	pgi	pgi		4237347.0		4238997.0
sp|Q8FJE0|HCP_ECOL6	sp|P75825|HCP_ECOLI	hcp	hcp		912583.0		914236.0
sp|Q8FFU0|END4_ECOL6	sp|P0A6C1|END4_ECOLI	nfo	nfo		2254173.0		2255031.0
sp|P0A8Y9|ENTH_ECOL6	sp|P0A8Y8|ENTH_ECOLI	entH	entH		628522.0		628936.0
sp|A0A0H2VFI8|ETTA_ECOL6	sp|P0A9W3|ETTA_ECOLI	ettA	ettA		4633534.0		4635202.0
sp|P0AEL4|FEOA_ECOL6	sp|P0AEL3|FEOA_ECOLI	feoA	feoA	1217644.0	4100025.0	1217872.0	4100253.0
sp|Q8CW55|FLGH_ECOL6	sp|P0A6S0|FLGH_ECOLI	flgH	flgH		1137140.0		1137839.0
sp|P0AEM7|FLIA_ECOL6	sp|P0AEM6|FLIA_ECOLI	fliA	fliA	3141022.0	2003206.0	3141742.0	2003926.0
sp|Q8FK41|FOLD_ECOL6	sp|P24186|FOLD_ECOLI	folD	folD		556097.0		556964.0
sp|P0AC54|G6PD_ECOL6	sp|P0AC53|G6PD_ECOLI	zwf	zwf		1936552.0		1938028.0
sp|P0AEN9|FUCM_ECOL6	sp|P0AEN8|FUCM_ECOLI	fucU	fucU	1969475.0	2937543.0	1969898.0	2937966.0
sp|Q8FCI6|GADX_ECOL6	sp|P37639|GADX_ECOLI	gadX	gadX		3974604.0		3975429.0
sp|P0A6B8|ISCS_ECOL6	sp|P0A6B7|ISCS_ECOLI	iscS	iscS		2658972.0		2660187.0
sp|Q8FKE1|IRAP_ECOL6	sp|P0AAN9|IRAP_ECOLI	iraP	iraP		400609.0		400870.0
sp|P60845|AQPZ_ECOL6	sp|P60844|AQPZ_ECOLI	aqpZ	aqpZ		915773.0		916469.0
sp|P0A6E2|AROL_ECOL6	sp|P0A6E1|AROL_ECOLI	aroL	aroL		405628.0		406153.0
sp|P0ACJ9|CRP_ECOL6	sp|P0ACJ8|CRP_ECOLI	crp	crp		4153663.0		4154296.0
sp|P0A973|CSPE_ECOL6	sp|P0A972|CSPE_ECOLI	cspE	cspE		1908939.0		1909149.0
sp|P0ABJ2|CYOA_ECOL6	sp|P0ABJ1|CYOA_ECOLI	cyoA	cyoA		449886.0		450834.0
sp|P0A4L5|DSBA_ECOL6	sp|P0AEG4|DSBA_ECOLI	dsbA	dsbA		3592636.0		3593263.0
sp|P0AAI6|FABF_ECOL6	sp|P0AAI5|FABF_ECOLI	fabF	fabF		1153515.0		1154757.0
sp|P0A9B0|FUR_ECOL6	sp|P0A9A9|FUR_ECOLI	fur	fur		710621.0		711068.0
sp|P60561|GUAC_ECOL6	sp|P60560|GUAC_ECOLI	guaC	guaC		113443.0		114487.0
sp|P0AEW7|INGK_ECOL6	sp|P0AEW6|INGK_ECOLI	gsk	gsk		499348.0		500653.0
sp|Q8FE55|ARGO_ECOL6	sp|P11667|ARGO_ECOLI	argO	argO		3066828.0		3067464.0
sp|Q8FL88|ARAB_ECOL6	sp|P08204|ARAB_ECOLI	araB	araB		68347.0		70048.0
sp|Q8FHC1|CLCB_ECOL6	sp|P76175|CLCB_ECOLI	clcB	clcB		1666992.0		1668285.0
sp|Q8FCT6|FEOC_ECOL6	sp|P64638|FEOC_ECOLI	feoC	feoC		4097451.0		4097688.0
sp|Q8FJS1|GAL1_ECOL6	sp|P0A6T3|GAL1_ECOLI	galK	galK		789252.0		790401.0
sp|Q8FE67|GCSP_ECOL6	sp|P33195|GCSP_ECOLI	gcvP	gcvP		3044823.0		3047697.0
sp|Q8FDH4|GLNE_ECOL6	sp|P30870|GLNE_ECOLI	glnE	glnE		3195456.0		3198297.0
sp|Q8FC88|COAD_ECOL6	sp|P0A6I6|COAD_ECOLI	coaD	coaD		3830110.0		3830590.0
sp|P0ABF5|EUTM_ECOL6	sp|P0ABF4|EUTM_ECOLI	eutM	eutM		2570812.0		2571106.0
sp|P63747|EUTS_ECOL6	sp|P63746|EUTS_ECOLI	eutS	eutS		2574125.0		2574461.0
sp|Q8CW90|FIU_ECOL6	sp|P75780|FIU_ECOLI	fiu	fiu				
sp|P0A9A3|FTNB_ECOL6	sp|P0A9A2|FTNB_ECOLI	ftnB	ftnB				
sp|Q8FCR8|GLGX_ECOL6	sp|P15067|GLGX_ECOLI	glgX	glgX		4069095.0		4071069.0
sp|Q8FBT3|GLMU_ECOL6	sp|P0ACC7|GLMU_ECOLI	glmU	glmU		3721480.0		3722851.0
sp|P0AET3|HDEB_ECOL6	sp|P0AET2|HDEB_ECOLI	hdeB	hdeB	1089860.0	3984122.0	1090187.0	3984449.0
sp|Q8FG52|HISX_ECOL6	sp|P06988|HISX_ECOLI	hisD	hisD		2093233.0		2094538.0
sp|P0A969|CSPD_ECOL6	sp|P0A968|CSPD_ECOLI	cspD	cspD		922787.0		923012.0
sp|P0AE83|CPXA_ECOL6	sp|P0AE82|CPXA_ECOLI	cpxA	cpxA		3531705.0		3533079.0
sp|Q8FLC5|DNAJ_ECOL6	sp|P08622|DNAJ_ECOLI	dnaJ	dnaJ		14167.0		15298.0
sp|Q8FF11|EAMB_ECOL6	sp|P38101|EAMB_ECOLI	eamB	eamB		2714078.0		2714666.0
sp|P59369|HDFR_ECOL6	sp|P0A8R9|HDFR_ECOLI	hdfR	hdfR		3688713.0		3689553.0
sp|P0A9W7|IBAG_ECOL6	sp|P0A9W6|IBAG_ECOLI	ibaG	ibaG		3336403.0		3336658.0
sp|P0A6K7|DEOB_ECOL6	sp|P0A6K6|DEOB_ECOLI	deoB	deoB		4624282.0		4625506.0
sp|Q8CWC2|ECPE_ECOL6	sp|P77263|ECPE_ECOLI	ecpE	ecpE		303718.0		304429.0
sp|Q8FFG4|FADJ_ECOL6	sp|P77399|FADJ_ECOLI	fadJ	fadJ		2462460.0		2464605.0
sp|Q8FAL7|FRDD_ECOL6	sp|P0A8Q3|FRDD_ECOLI	frdD	frdD		4383686.0		4384046.0
sp|Q8CY19|GLND_ECOL6	sp|P27249|GLND_ECOLI	glnD	glnD		185977.0		188650.0
sp|Q8FKY7|GLO2_ECOL6	sp|P0AC84|GLO2_ECOLI	gloB	gloB		234026.0		234782.0
sp|P0ABK3|CYDB_ECOL6	sp|P0ABK2|CYDB_ECOLI	cydB	cydB		773463.0		774603.0
sp|P63901|DCD_ECOL6	sp|P28248|DCD_ECOLI	dcd	dcd		2143770.0		2144352.0
sp|P0ACF5|DBHB_ECOL6	sp|P0ACF4|DBHB_ECOLI	hupB	hupB		460674.0		460947.0
sp|P0AC45|DHSD_ECOL6	sp|P0AC44|DHSD_ECOLI	sdhD	sdhD		755981.0		756329.0
sp|P0ADB5|ECNA_ECOL6	sp|P0ADB4|ECNA_ECOLI	ecnA	ecnA		4380996.0		4381122.0
sp|Q8FJC7|FTSK_ECOL6	sp|P46889|FTSK_ECOLI	ftsK	ftsK		933645.0		937635.0
sp|P0A9F7|GCVA_ECOL6	sp|P0A9F6|GCVA_ECOLI	gcvA	gcvA		2940305.0		2941223.0
sp|Q8FD84|GLMM_ECOL6	sp|P31120|GLMM_ECOLI	glmM	glmM		3322587.0		3323925.0
sp|Q8FG48|HIS6_ECOL6	sp|P60664|HIS6_ECOLI	hisF	hisF		2097980.0		2098757.0
sp|P0A6X4|HFQ_ECOL6	sp|P0A6X3|HFQ_ECOLI	hfq	hfq		4404967.0		4405276.0
sp|Q8FH10|CHBG_ECOL6	sp|P37794|CHBG_ECOLI	chbG	chbG		1818099.0		1818849.0
sp|P0A9Y0|CSPA_ECOL6	sp|P0A9X9|CSPA_ECOLI	cspA	cspA		3920153.0		3920366.0
sp|P0ABJ4|CYOC_ECOL6	sp|P0ABJ3|CYOC_ECOLI	cyoC	cyoC				
sp|P0AEB1|CYSW_ECOL6	sp|P0AEB0|CYSW_ECOLI	cysW	cysW		2546249.0		2547125.0
sp|Q8FFB9|CYSZ_ECOL6	sp|P0A6J3|CYSZ_ECOLI	cysZ	cysZ		2536908.0		2537670.0
sp|Q8CWA2|CUSB_ECOL6	sp|P77239|CUSB_ECOLI	cusB	cusB		596701.0		597925.0
sp|P0A9F4|CYSB_ECOL6	sp|P0A9F3|CYSB_ECOLI	cysB	cysB		1335568.0		1336543.0
sp|P0AEE6|DGAL_ECOL6	sp|P0AEE5|DGAL_ECOLI	mglB	mglB		2242683.0		2243682.0
sp|Q8FF17|ERA_ECOL6	sp|P06616|ERA_ECOLI	era	era		2701136.0		2702042.0
sp|P0AC24|FOCA_ECOL6	sp|P0AC23|FOCA_ECOLI	focA	focA		954030.0		954888.0
sp|Q8FL16|GSA_ECOL6	sp|P23893|GSA_ECOLI	hemL	hemL		173601.0		174882.0
sp|Q8CWC0|ECPB_ECOL6	sp|P77188|ECPB_ECOLI	ecpB	ecpB		308581.0		309250.0
sp|P0A999|FTNA_ECOL6	sp|P0A998|FTNA_ECOLI	ftnA	ftnA		1990852.0		1991350.0
sp|Q8FFD4|GLK_ECOL6	sp|P0A6V8|GLK_ECOLI	glk	glk		2513906.0		2514872.0
sp|Q8FFN4|GLPB_ECOL6	sp|P13033|GLPB_ECOLI	glpB	glpB		2358934.0		2360194.0
sp|P0A6X0|GSH1_ECOL6	sp|P0A6W9|GSH1_ECOLI	gshA	gshA		2813538.0		2815095.0
sp|P67702|HIGA_ECOL6	sp|P67701|HIGA_ECOLI	higA	higA		3232383.0		3232800.0
sp|Q8CXX6|CCA_ECOL6	sp|P06961|CCA_ECOLI	cca	cca		3200546.0		3201785.0
sp|Q8FLA5|CAIC_ECOL6	sp|P31552|CAIC_ECOLI	caiC	caiC		36270.0		37824.0
sp|Q8FGJ7|DGCQ_ECOL6	sp|P76330|DGCQ_ECOLI	dgcQ	dgcQ				
sp|P0A989|DPO3B_ECOL6	sp|P0A988|DPO3B_ECOLI	dnaN	dnaN		3758093.0		3759194.0
sp|P0A6P2|EFTS_ECOL6	sp|P0A6P1|EFTS_ECOLI	tsf	tsf		190856.0		191708.0
sp|P0A6N9|EFPL_ECOL6	sp|P0A6N8|EFPL_ECOLI	yeiP	yeiP		2268783.0		2269356.0
sp|P0ABX6|FLGG_ECOL6	sp|P0ABX5|FLGG_ECOLI	flgG	flgG		1136305.0		1137088.0
sp|P59674|FIXB_ECOL6	sp|P31574|FIXB_ECOLI	fixB	fixB				
sp|P0AAP4|FRMR_ECOL6	sp|P0AAP3|FRMR_ECOLI	frmR	frmR		378829.0		379105.0
sp|Q8FH85|ANMK_ECOL6	sp|P77570|ANMK_ECOLI	anmK	anmK		1720206.0		1721316.0
sp|P0AFP7|GCH1L_ECOL6	sp|P0AFP6|GCH1L_ECOLI	ybgI	ybgI		743248.0		743992.0
sp|P0A9C6|GLN1B_ECOL6	sp|P0A9C5|GLN1B_ECOLI	glnA	glnA		3578646.0		3580056.0
sp|P0A6E7|ATPE_ECOL6	sp|P0A6E6|ATPE_ECOLI	atpC	atpC	817012.0	3720708.0	817432.0	3721128.0
sp|P0AC03|BAMD_ECOL6	sp|P0AC02|BAMD_ECOLI	bamD	bamD		2734801.0		2735539.0
sp|Q8FH13|CEDA_ECOL6	sp|P0AE60|CEDA_ECOLI	cedA	cedA		1815134.0		1815398.0
sp|P0A8H0|EX7S_ECOL6	sp|P0A8G9|EX7S_ECOLI	xseB	xseB		440324.0		440567.0
sp|Q8FHA7|FUMC_ECOL6	sp|P05042|FUMC_ECOLI	fumC	fumC		1686898.0		1688302.0
sp|P0ABG5|FTSW_ECOL6	sp|P0ABG4|FTSW_ECOLI	ftsW	ftsW		98402.0		99647.0
sp|P0AC48|FRDB_ECOL6	sp|P0AC47|FRDB_ECOLI	frdB	frdB		4384462.0		4385197.0
sp|Q8FD50|AAEA_ECOL6	sp|P46482|AAEA_ECOLI	aaeA	aaeA		3388048.0		3388981.0
sp|P0A960|ALAA_ECOL6	sp|P0A959|ALAA_ECOLI	alaA	alaA		2413006.0		2414224.0
sp|Q8FB97|ARGE_ECOL6	sp|P23908|ARGE_ECOLI	argE	argE		3481833.0		3482985.0
sp|P0AAF7|ARTP_ECOL6	sp|P0AAF6|ARTP_ECOLI	artP	artP	4571957.0	903427.0	4572683.0	904156.0
sp|P0A6N5|EFP_ECOL6	sp|P0A6N4|EFP_ECOLI	efp	efp		4380378.0		4380945.0
sp|P0AEK1|EXOX_ECOL6	sp|P0AEK0|EXOX_ECOLI	exoX	exoX		1927833.0		1928496.0
sp|Q8FBE5|FDHD_ECOL6	sp|P32177|FDHD_ECOLI	fdhD	fdhD		3549831.0		3550665.0
sp|P0AC20|FOLX_ECOL6	sp|P0AC19|FOLX_ECOLI	folX	folX		2426770.0		2427133.0
sp|P0A6R4|FIS_ECOL6	sp|P0A6R3|FIS_ECOLI	fis	fis	1341467.0	3411125.0	1341764.0	3411422.0
sp|Q8FI39|ARIR_ECOL6	sp|P75993|ARIR_ECOLI	ariR	ariR		1217945.0		1218212.0
sp|P0AB84|END3_ECOL6	sp|P0AB83|END3_ECOLI	nth	nth		1713236.0		1713872.0
sp|P61950|FLAV_ECOL6	sp|P61949|FLAV_ECOLI	fldA	fldA		711356.0		711887.0
sp|Q8FHB1|FOLM_ECOL6	sp|P0AFS3|FOLM_ECOLI	folM	folM		1682689.0		1683412.0
sp|P0ABY8|FLHC_ECOL6	sp|P0ABY7|FLHC_ECOLI	flhC	flhC		1978979.0		1979558.0
sp|Q8FEF0|FUCA_ECOL6	sp|P0AB87|FUCA_ECOLI	fucA	fucA		2931696.0		2932344.0
sp|P63205|GADE_ECOL6	sp|P63204|GADE_ECOLI	gadE	gadE		3981521.0		3982049.0
sp|P0AEQ2|GLCG_ECOL6	sp|P0AEQ1|GLCG_ECOLI	glcG	glcG				
sp|P62708|GPMA_ECOL6	sp|P62707|GPMA_ECOLI	gpmA	gpmA	4480750.0	787264.0	4481503.0	788017.0
sp|P59298|ARGB_ECOL6	sp|P0A6C8|ARGB_ECOLI	argB	argB		3479891.0		3480668.0
sp|P0AEC6|BARA_ECOL6	sp|P0AEC5|BARA_ECOLI	barA	barA		2913712.0		2916469.0
sp|Q8FBI2|FADB_ECOL6	sp|P21177|FADB_ECOLI	fadB	fadB		3605709.0		3607899.0
sp|Q8FLA3|FIXA_ECOL6	sp|P60566|FIXA_ECOLI	fixA	fixA				
sp|Q8FHG6|GADC_ECOL6	sp|P63235|GADC_ECOLI	gadC	gadC		1570667.0		1572203.0
sp|P0A6V2|GLGC_ECOL6	sp|P0A6V1|GLGC_ECOLI	glgC	glgC		4071086.0		4072382.0
sp|P0A6T6|GCH1_ECOL6	sp|P0A6T5|GCH1_ECOLI	folE	folE		2246317.0		2246986.0
sp|Q8FEA6|AAS_ECOL6	sp|P31119|AAS_ECOLI	aas	aas		2972510.0		2974670.0
sp|Q8FK82|AES_ECOL6	sp|P23872|AES_ECOLI	aes	aes		498237.0		499197.0
sp|Q8FH00|ASTA_ECOL6	sp|P0AE37|ASTA_ECOLI	astA	astA		1831444.0		1832479.0
sp|P0A6D8|AROK_ECOL6	sp|P0A6D7|AROK_ECOLI	aroK	aroK		4121351.0		4121873.0
sp|P0ABB1|ATPA_ECOL6	sp|P0ABB0|ATPA_ECOLI	atpA	atpA		3716823.0		3718365.0
sp|Q8FKG6|BGAL_ECOL6	sp|P00722|BGAL_ECOLI	lacZ	lacZ	4837814.0	362454.0	4840889.0	365529.0
sp|P0AFT6|BTSR_ECOL6	sp|P0AFT5|BTSR_ECOLI	btsR	btsR				
sp|Q8FD49|AAEX_ECOL6	sp|P46478|AAEX_ECOLI	aaeX	aaeX				
sp|Q8FB61|ACEK_ECOL6	sp|P11071|ACEK_ECOLI	aceK	aceK		4222185.0		4223922.0
sp|P0AC39|ASPA_ECOL6	sp|P0AC38|ASPA_ECOLI	aspA	aspA		4371570.0		4373007.0
sp|Q8FFR2|CCMA_ECOL6	sp|P33931|CCMA_ECOLI	ccmA	ccmA		2300354.0		2300972.0
sp|P0ACZ5|EVGA_ECOL6	sp|P0ACZ4|EVGA_ECOLI	evgA	evgA		2489200.0		2489815.0
sp|Q8FKM5|FRSA_ECOL6	sp|P04335|FRSA_ECOLI	frsA	frsA	4923813.0	256526.0	4925058.0	257771.0
sp|P0ACX6|FUMD_ECOL6	sp|P0ACX5|FUMD_ECOLI	fumD	fumD		1756645.0		1756855.0
sp|Q8FL15|CLCA_ECOL6	sp|P37019|CLCA_ECOLI	clcA	clcA		175106.0		176528.0
sp|Q8FL94|DJLA_ECOL6	sp|P31680|DJLA_ECOLI	djlA	djlA		57363.0		58179.0
sp|Q8FK20|ENTS_ECOL6	sp|P24077|ENTS_ECOLI	entS	entS		621522.0		622773.0
sp|P0A6M5|DTD_ECOL6	sp|P0A6M4|DTD_ECOLI	dtd	dtd		3559228.0		3559666.0
sp|Q8FJU5|END8_ECOL6	sp|P50465|END8_ECOLI	nei	nei		746356.0		747148.0
sp|P0ABV3|EXBD_ECOL6	sp|P0ABV2|EXBD_ECOLI	exbD	exbD		3149473.0		3149899.0
sp|P59590|FIMC_ECOL6	sp|P31697|FIMC_ECOLI	fimC	fimC		4548983.0		4549709.0
sp|P0AEL1|FDOI_ECOL6	sp|P0AEL0|FDOI_ECOLI	fdoI	fdoI		3554820.0		3555456.0
sp|P0AEM1|FKBX_ECOL6	sp|P0AEM0|FKBX_ECOLI	fkpB	fkpB		25825.0		26275.0
sp|Q8FC87|FPG_ECOL6	sp|P05523|FPG_ECOLI	mutM	mutM		3829262.0		3830072.0
sp|Q8FFY8|GATZ_ECOL6	sp|P0C8J8|GATZ_ECOLI	gatZ	gatZ		2178392.0		2179655.0
sp|Q8FBN6|DAPF_ECOL6	sp|P0A6K1|DAPF_ECOLI	dapF	dapF		3641094.0		3641919.0
sp|P68647|FIXX_ECOL6	sp|P68646|FIXX_ECOLI	fixX	fixX		45462.0		45750.0
sp|Q8FGP6|CHEY_ECOL6	sp|P0AE67|CHEY_ECOLI	cheY	cheY		1968761.0		1969151.0
sp|Q8FK36|CUSA_ECOL6	sp|P38054|CUSA_ECOLI	cusA	cusA		597936.0		601080.0
sp|Q8CWA3|CUSF_ECOL6	sp|P77214|CUSF_ECOLI	cusF	cusF		596353.0		596686.0
sp|P0A9P7|DEAD_ECOL6	sp|P0A9P6|DEAD_ECOLI	deaD	deaD		3305825.0		3307715.0
sp|Q8FD98|DIAA_ECOL6	sp|P66817|DIAA_ECOLI	diaA	diaA		3295663.0		3296254.0
sp|P0ABR2|DINI_ECOL6	sp|P0ABR1|DINI_ECOLI	dinI	dinI		1122818.0		1123064.0
sp|P0AEF9|DPPB_ECOL6	sp|P0AEF8|DPPB_ECOLI	dppB	dppB		3934624.0		3935644.0
sp|P0AEJ9|EUTN_ECOL6	sp|P0AEJ8|EUTN_ECOLI	eutN	eutN		2570418.0		2570706.0
sp|P0A8V7|FADR_ECOL6	sp|P0A8V6|FADR_ECOLI	fadR	fadR		1236514.0		1237234.0
sp|P0ACC4|ERPA_ECOL6	sp|P0ACC3|ERPA_ECOLI	erpA	erpA		176609.0		176954.0
sp|P0AE86|CPXP_ECOL6	sp|P0AE85|CPXP_ECOLI	cpxP	cpxP	608137.0	3530360.0	608638.0	3530861.0
sp|Q8FL11|DAPD_ECOL6	sp|P0A9D8|DAPD_ECOLI	dapD	dapD		185122.0		185947.0
sp|P0A8N8|EPMA_ECOL6	sp|P0A8N7|EPMA_ECOLI	epmA	epmA		4387322.0		4388300.0
sp|Q8FH03|ASTE_ECOL6	sp|P76215|ASTE_ECOLI	astE	astE		1827668.0		1828637.0
sp|Q8FF82|DAPE_ECOL6	sp|P0AED7|DAPE_ECOLI	dapE	dapE		2590262.0		2591390.0
sp|P0ACJ6|DECR_ECOL6	sp|P0ACJ5|DECR_ECOLI	decR	decR		467606.0		468065.0
sp|Q8FJ83|FABA_ECOL6	sp|P0A6Q3|FABA_ECOLI	fabA	fabA		1016373.0		1016892.0
sp|P0A9A7|FTSZ_ECOL6	sp|P0A9A6|FTSZ_ECOLI	ftsZ	ftsZ		105304.0		106456.0
sp|P0ABI0|CLPA_ECOL6	sp|P0ABH9|CLPA_ECOLI	clpA	clpA		923685.0		925962.0
sp|P0AAP2|DGCC_ECOL6	sp|P0AAP1|DGCC_ECOLI	dgcC	dgcC				
sp|Q8CWC1|ECPC_ECOL6	sp|P77802|ECPC_ECOLI	ecpC	ecpC		306030.0		308556.0
sp|P65764|FKBA_ECOL6	sp|P45523|FKBA_ECOLI	fkpA	fkpA		4162996.0		4163809.0
sp|P0ABZ2|FLIG_ECOL6	sp|P0ABZ1|FLIG_ECOLI	fliG	fliG		2017016.0		2018012.0
sp|P0A9E6|FNR_ECOL6	sp|P0A9E5|FNR_ECOLI	fnr	fnr		1400487.0		1401240.0
sp|Q8FFM0|ARND_ECOL6	sp|P76472|ARND_ECOLI	arnD	arnD				
sp|Q8FL63|DDLB_ECOL6	sp|P07862|DDLB_ECOLI	ddlB	ddlB		102232.0		103153.0
sp|Q8FL05|DPO3A_ECOL6	sp|P10443|DPO3A_ECOLI	dnaE	dnaE		205125.0		208608.0
sp|Q8FFC1|DNLJ_ECOL6	sp|P15042|DNLJ_ECOLI	ligA	ligA	350321.0	2533606.0	352337.0	2535622.0
sp|P0ABQ5|DYR_ECOL6	sp|P0ABQ4|DYR_ECOLI	folA	folA	2726318.0	49822.0	2726798.0	50302.0
sp|Q8CVU7|FADL_ECOL6	sp|P10384|FADL_ECOLI	fadL	fadL		2466751.0		2468092.0
sp|P63623|ASNA_ECOL6	sp|P00963|ASNA_ECOLI	asnA	asnA		3708533.0		3709526.0
sp|Q8FFL9|ARNT_ECOL6	sp|P76473|ARNT_ECOLI	arnT	arnT		2375577.0		2377230.0
sp|Q8FBT0|ATPD_ECOL6	sp|P0ABA4|ATPD_ECOLI	atpH	atpH		3716277.0		3716811.0
sp|P0ABT6|DUSB_ECOL6	sp|P0ABT5|DUSB_ECOLI	dusB	dusB		3410134.0		3411100.0
sp|P0AAJ0|FABD_ECOL6	sp|P0AAI9|FABD_ECOLI	fabD	fabD		1151304.0		1152234.0
sp|Q8FD52|ARGR_ECOL6	sp|P0A6D0|ARGR_ECOLI	argR	argR		3384557.0		3385028.0
sp|P0ABB5|ATPB_ECOL6	sp|P0ABB4|ATPB_ECOLI	atpD	atpD		3719305.0		3720688.0
sp|P0A6G0|CH10_ECOL6	sp|P0A6F9|CH10_ECOLI	groS	groS				
sp|Q8FLB1|CARA_ECOL6	sp|P0A6F1|CARA_ECOLI	carA	carA		29650.0		30799.0
sp|P0AEA6|CYOE_ECOL6	sp|P0AEA5|CYOE_ECOLI	cyoE	cyoE		446038.0		446929.0
sp|Q8FK74|CUER_ECOL6	sp|P0A9G4|CUER_ECOLI	cueR	cueR		513216.0		513624.0
sp|Q8FEI7|CYSJ_ECOL6	sp|P38038|CYSJ_ECOLI	cysJ	cysJ		2888754.0		2890554.0
sp|Q8FH91|DTPA_ECOL6	sp|P77304|DTPA_ECOLI	dtpA	dtpA		1714482.0		1715985.0
sp|P0AEG2|DPPC_ECOL6	sp|P0AEG1|DPPC_ECOLI	dppC	dppC		3935653.0		3936556.0
sp|P59439|CHO_ECOL6	sp|P76213|CHO_ECOLI	cho	cho		1825228.0		1826116.0
sp|Q8FEJ1|CYSN_ECOL6	sp|P23845|CYSN_ECOLI	cysN	cysN		2872647.0		2874075.0
sp|P0A6L1|DEOC_ECOL6	sp|P0A6L0|DEOC_ECOLI	deoC	deoC		4622002.0		4622782.0
sp|Q8FH02|ASTB_ECOL6	sp|P76216|ASTB_ECOLI	astB	astB		1828629.0		1829973.0
sp|P0AE31|ARTM_ECOL6	sp|P0AE30|ARTM_ECOLI	artM	artM	4367739.0	901287.0	4368408.0	901956.0
sp|Q8FJQ3|BIOB_ECOL6	sp|P12996|BIOB_ECOLI	bioB	bioB		809765.0		810806.0
sp|P0A983|CSPH_ECOL6	sp|P0A982|CSPH_ECOLI	cspH	cspH		1051384.0		1051597.0
sp|Q8FGQ2|CUTC_ECOL6	sp|P67826|CUTC_ECOLI	cutC	cutC		1960233.0		1960980.0
sp|P0AC14|DHPS_ECOL6	sp|P0AC13|DHPS_ECOLI	folP	folP		3323917.0		3324766.0
sp|Q8FKL2|ECPR_ECOL6	sp|P71301|ECPR_ECOLI	ecpR	ecpR		309969.0		310512.0
sp|Q8FBI3|FADA_ECOL6	sp|P21151|FADA_ECOLI	fadA	fadA		3607908.0		3609072.0
sp|P0A6A4|ACKA_ECOL6	sp|P0A6A3|ACKA_ECOLI	ackA	ackA		2418915.0		2420118.0
sp|Q8FCK2|DCTR_ECOL6	sp|P37195|DCTR_ECOLI	dctR	dctR				
sp|Q8FJZ8|DCUC_ECOL6	sp|P0ABP3|DCUC_ECOLI	dcuC	dcuC		3374723.0		3376091.0
sp|P0A831|DCTA_ECOL6	sp|P0A830|DCTA_ECOLI	dctA	dctA		3956967.0		3958254.0
sp|P59343|DSBB_ECOL6	sp|P0A6M2|DSBB_ECOLI	dsbB	dsbB		1234076.0		1234607.0
sp|Q8FKL3|ECPD_ECOL6	sp|P77694|ECPD_ECOLI	ecpD	ecpD		304397.0		306041.0
sp|P0ABC1|ATPZ_ECOL6	sp|P0ABC0|ATPZ_ECOLI	atpI	atpI		3714240.0		3714621.0
sp|Q8FJ50|CBPA_ECOL6	sp|P36659|CBPA_ECOLI	cbpA	cbpA		1063276.0		1064197.0
sp|P0A941|BAMA_ECOL6	sp|P0A940|BAMA_ECOLI	bamA	bamA		197927.0		200360.0
sp|Q8FB30|DUSA_ECOL6	sp|P32695|DUSA_ECOLI	dusA	dusA		4265258.0		4266296.0
