gene_id	gene_name	description	locus	ATCC2_FPKM	ATCC3_FPKM	sp1_FPKM	sp2_FPKM	ATCC2_count	ATCC3_count	sp1_count	sp2_count	
DR76_RS03550	-	UDP-N-acetyl-D-mannosamine dehydrogenase	NZ_CP009072.1:761334-762596	88.0004085143197	125.115346084153	140.509053857061	157.53237131727	2164	4491	2972	3776
DR76_RS03555	-	UDP-N-acetylglucosamine 2-epimerase	NZ_CP009072.1:762593-763723	125.56344590975	116.415831373652	162.715516206419	177.641839933957	2765	3742	3082	3813
DR76_RS03560	-	lipopolysaccharide biosynthesis protein WzzE	NZ_CP009072.1:763779-764825	132.301592174998	99.9123289905955	164.877081687086	174.330055849348	2697	2973	2891	3464
DR76_RS03565	-	UDP-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	NZ_CP009072.1:764837-765940	161.665153087114	101.319353433357	175.132438124165	187.904598542738	3475	3179	3238	3937
DR76_RS03570	-	hypothetical protein	NZ_CP009072.1:766045-766170	198.513183507118	97.7391262806161	86.7239163677435	79.0373290516556	487	350	183	189
DR76_RS03575	-	transcription termination factor	NZ_CP009072.1:766180-767439	1293.02540092718	955.022856773996	4020.15617854322	4150.54816413635	31721	34199	84831	99251
DR76_RS03580	-	rho operon leader peptide	NZ_CP009072.1:767524-767625	5256.41240409041	2796.25868768876	15584.1483886911	15250.0757665266	10439	8106	26621	29521
DR76_RS03585	-	thioredoxin 1	NZ_CP009072.1:767766-768095	1885.09245137206	1909.75123955739	2373.62755903008	2280.26747474822	12112	17911	13118	14281
DR76_RS03590	-	ATP-dependent RNA helicase RhlB	NZ_CP009072.1:768226-769491	708.582576467958	607.529654292495	854.027144013051	898.794948804717	17466	21859	18107	21595
DR76_RS03595	-	guanosine pentaphosphate phosphohydrolase	NZ_CP009072.1:769627-771111	240.029025188397	208.154689017008	434.54784266912	442.467243936567	6940	8785	10807	12470
DR76_RS03600	-	ATP-dependent DNA helicase Rep	NZ_CP009072.1:771158-773179	46.305886529015	23.0745488452035	37.3566837410751	39.2971745317813	1823	1326	1265	1508
DR76_RS03605	-	peptidyl-prolyl cis-trans isomerase C (rotamase C)	NZ_CP009072.1:773266-773547	65.2025109923613	60.6398506168375	94.4374872089807	95.2932654356598	358	486	446	510
DR76_RS03610	-	ketol-acid reductoisomerase	NZ_CP009072.1:773593-775068	154.917156849384	33.493519497029	39.8077390641683	42.4459946974873	4452	1405	984	1189
DR76_RS03615	-	transcriptional regulator	NZ_CP009072.1:775218-776108	67.3280508696149	56.6689279374396	9.51633580401531	9.1071937004998	1168	1435	142	154
DR76_RS03620	-	threonine dehydratase	NZ_CP009072.1:776105-777652	67.5187099040923	54.3020262165802	25.7670355701366	25.9033013556053	2035	2389	668	761
DR76_RS03625	-	dihydroxy-acid dehydratase	NZ_CP009072.1:777652-779502	96.8111330096568	53.1688063052609	124.391144042744	131.03148886751	3489	2797	3856	4603
DR76_RS03630	-	branched-chain amino acid aminotransferase	NZ_CP009072.1:779567-780496	171.312692341094	121.146059440321	290.532392869946	279.831892652412	3102	3202	4525	4939
DR76_RS03635	-	acetolactate synthase 2 small subunit	NZ_CP009072.1:780516-780779	57.3917555309751	16.926632515705	104.495350067769	80.6341662934762	295	127	462	404
DR76_RS03640	-	acetolactate synthase	NZ_CP009072.1:780776-782422	93.771433974508	33.4769827863399	104.848810293386	94.8256250090767	3007	1567	2892	2964
DR76_RS03645	-	ilvG operon leader peptide	NZ_CP009072.1:782562-782660	29.0525382405397	8.88550386322756	41.6171201060868	61.2072564507881	56	25	69	115
DR76_RS03650	-	ATP-dependent protease	NZ_CP009072.1:783013-784533	16.2422490887281	8.44372455517636	13.0336967923073	12.1942475245915	481	365	332	352
DR76_RS03655	-	UPF0438 family protein	NZ_CP009072.1:784558-784896	218.926760335326	117.079362006636	124.355193470548	142.065086165153	1445	1128	706	914
DR76_RS03660	-	transcriptional regulator	NZ_CP009072.1:785015-785854	125.527919309962	112.637341035973	123.830525338029	144.588135788147	2053	2689	1742	2305
DR76_RS03665	-	-	NZ_CP009072.1:785950-786025	25.0041765273098	18.056013066951	38.498540811881	40.9053709374575	37	39	49	59
DR76_RS03670	-	-	NZ_CP009072.1:786034-786110	3.335138662815	1.827689685032	7.75458304415346	4.79011395678775	5	4	10	7
DR76_RS03675	-	-	NZ_CP009072.1:786164-786279	0	0	0	0	0	0	0	0
DR76_RS03680	-	-	NZ_CP009072.1:786363-789291	0	0	0	0	0	0	0	0
DR76_RS03685	-	-	NZ_CP009072.1:789476-789551	0	0	0	0	0	0	0	0
DR76_RS03690	-	-	NZ_CP009072.1:789625-791180	0	0	0	0	0	0	0	0
DR76_RS03695	-	GntR family transcriptional regulator	NZ_CP009072.1:791658-792350	391.17123319508	256.965024334119	252.02955069257	270.224862565758	5278	5061	2925	3554
DR76_RS03700	-	transporter	NZ_CP009072.1:792373-793800	108.332183076367	45.0914072799989	73.4268974780931	70.6244040076818	3012	1830	1756	1914
DR76_RS03705	-	LacI family transcriptional regulator	NZ_CP009072.1:793766-794749	112.742936092437	77.7383451301446	66.9328179651884	70.4160428024381	2160	2174	1103	1315
DR76_RS03710	-	ribokinase	NZ_CP009072.1:794762-795691	246.199858091544	194.355816985857	112.232192918821	109.235834916468	4458	5137	1748	1928
DR76_RS03715	-	D-ribose transporter subunit RbsB	NZ_CP009072.1:795817-796707	1566.01065144893	3030.4259230446	1136.93342899604	1260.81277353902	27167	76738	16965	21320
DR76_RS03720	-	D-ribose ABC transporter permease	NZ_CP009072.1:796732-797697	32.2200279993568	20.3248695248353	29.9794592134945	38.2914102559319	606	558	485	702
DR76_RS03725	-	D-ribose transporter ATP binding protein	NZ_CP009072.1:797702-799207	33.558351829596	20.5836141680048	13.441060410681	16.1293688115189	984	881	339	461
DR76_RS03730	-	D-ribose pyranase	NZ_CP009072.1:799215-799634	135.61658104475	110.333478063231	88.998728852987	85.5610208813187	1109	1317	626	682
DR76_RS03735	-	low affinity potassium transport system protein kup	NZ_CP009072.1:799801-801669	28.0024171185815	18.6190725940868	89.2639234918845	105.862392779747	1019	989	2794	3755
DR76_RS03740	-	regulatory ATPase RavA	NZ_CP009072.1:801892-803388	108.416659039642	84.9918886612503	90.425030807155	91.6558555772108	3160	3616	2267	2604
DR76_RS03745	-	protoheme IX farnesyltransferase	NZ_CP009072.1:803382-804833	75.3431233145576	73.9586125797293	152.939052251337	157.276348428366	2130	3052	3719	4334
DR76_RS03750	-	asparagine synthetase AsnA	NZ_CP009072.1:804838-805830	274.596009571823	315.363663762988	3769.10834587588	3768.90627030568	5309	8900	62680	71027
DR76_RS03755	-	transcriptional regulator	NZ_CP009072.1:805982-806440	72.7330268023973	79.1111890570459	73.3711446299305	76.7988029457452	650	1032	564	669
DR76_RS03760	-	FMN-binding protein MioC	NZ_CP009072.1:806530-806973	677.05864583545	393.465977298376	356.521467968755	341.071043031861	5853	4965	2651	2874
DR76_RS03765	-	5-methylaminomethyl-2-thiouridine modification at tRNA U34	NZ_CP009072.1:807352-809241	235.634087356062	143.369318167086	125.457604697519	141.347224744599	8671	7701	3971	5070
DR76_RS03770	-	16S rRNA m(7)G527 methyltransferase%2C SAM-dependent%3B glucose-inhibited cell-division protein	NZ_CP009072.1:809305-809928	99.3467053849619	51.5949756376911	75.3093607076993	83.0061044387369	1207	915	787	983
DR76_RS03775	-	ATP synthase protein I	NZ_CP009072.1:810545-810925	290.369828345177	130.585595160261	239.786890197473	284.064254490209	2154	1414	1530	2054
DR76_RS03780	-	ATP synthase subunit a	NZ_CP009072.1:810934-811749	640.93841707712	514.035858506536	483.839756256749	568.8881004804	10183	11921	6612	8810
DR76_RS03785	-	F0 sector of membrane-bound ATP synthase%2C subunit c	NZ_CP009072.1:811796-812035	1292.79110548553	1416.38633747953	944.936509626565	1079.95767989172	6041	9661	3798	4919
DR76_RS03790	-	F0F1 ATP synthase subunit B	NZ_CP009072.1:812097-812567	841.290004560504	948.455382740796	589.002607427322	703.225474964303	7715	12696	4646	6286
DR76_RS03795	-	F0F1 ATP synthase subunit delta	NZ_CP009072.1:812582-813115	541.883968697982	634.403730151934	400.984766919731	456.265547224306	5634	9628	3586	4624
DR76_RS03800	-	F0F1 ATP synthase subunit alpha	NZ_CP009072.1:813128-814669	681.778004194758	1033.17470436618	528.536940199948	608.755045027401	20469	45278	13649	17815
DR76_RS03805	-	F0F1 ATP synthase subunit gamma	NZ_CP009072.1:814720-815583	516.222348049484	842.83697160558	401.46388773026	463.551602807622	8684	20696	5809	7601
DR76_RS03810	-	F0F1 ATP synthase subunit beta	NZ_CP009072.1:815610-816992	550.781038571921	967.375524881244	387.499491728494	449.078432827196	14831	38023	8975	11787
DR76_RS03815	-	F0F1 ATP synthase subunit epsilon	NZ_CP009072.1:817013-817432	618.529215612069	1037.82181293323	421.535597295433	478.991470527971	5058	12388	2965	3818
DR76_RS03820	-	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	NZ_CP009072.1:817786-819156	728.752178797528	590.156046686037	340.891962437222	359.078997688882	19453	22995	7827	9343
DR76_RS03825	-	glucosamine--fructose-6-phosphate aminotransferase	NZ_CP009072.1:819317-821146	789.242368433962	819.162733770213	285.082216952153	320.554753512868	28121	42604	8737	11133
DR76_RS03830	-	phosphate ABC transporter substrate-binding protein	NZ_CP009072.1:821460-822500	49.7818503751733	63.0036904094426	27.4753693272594	31.1796174872569	1009	1864	479	616
DR76_RS03835	-	phosphate transporter permease subunit PstC	NZ_CP009072.1:822587-823546	22.7377703938979	21.1849416362015	20.5880904107	21.8450249101528	425	578	331	398
DR76_RS03840	-	phosphate transporter permease subunit PtsA	NZ_CP009072.1:823546-824436	22.4811173752864	18.6395241557877	17.0892118365693	15.8488536975139	390	472	255	268
DR76_RS03845	-	phosphate import ATP-binding protein PstB	NZ_CP009072.1:824527-825300	65.959288384296	67.0535591883512	51.2254594860451	49.5600242162065	994	1475	664	728
DR76_RS03850	-	transcriptional regulator	NZ_CP009072.1:825315-826040	57.2324940001051	61.3090836215935	39.3142884887735	42.6757943602532	809	1265	478	588
DR76_RS03855	-	transcription antitermination protein BlgG	NZ_CP009072.1:826326-827162	1.35000732074174	1.97580758075966	0.428074230058168	0.503629756225999	22	47	6	8
DR76_RS03860	-	PTS beta-glucoside transporter subunit IIABC	NZ_CP009072.1:827296-829170	2.13661728707961	1.25731784259115	4.07631300618953	3.76570271702179	78	67	128	134
DR76_RS03865	-	6-phospho-beta-glucosidase	NZ_CP009072.1:829189-830583	1.87770294535963	1.58903878752567	1.8405670044045	2.75733744845311	51	63	43	73
DR76_RS03870	-	porin	NZ_CP009072.1:830669-832285	1.90579352160857	1.87137163771435	1.51401252996787	2.41136986510859	60	86	41	74
DR76_RS03875	-	hypothetical protein	NZ_CP009072.1:832312-833481	4.08249461699912	5.05235387188729	4.38904439511841	4.99895522035973	93	168	86	111
DR76_RS03880	-	6-phosphogluconolactonase	NZ_CP009072.1:833496-834218	2.4863620183365	4.18534984534455	8.25885236107997	8.0895955848145	35	86	100	111
DR76_RS03885	-	inner membrane protein CbrB	NZ_CP009072.1:834300-834773	8.88516563165894	7.20052947152376	1.25971074767894	2.22324260069508	82	97	10	20
DR76_RS03890	-	6-phosphogluconate phosphatase	NZ_CP009072.1:834840-835505	55.9877290597076	66.7267697543591	17.2141596545166	13.5289566521864	726	1263	192	171
DR76_RS03895	-	adenine permease	NZ_CP009072.1:835672-837009	82.6070038715983	89.1485869352538	188.506672581845	158.192826088526	2152	3390	4224	4017
DR76_RS03900	-	hypothetical protein	NZ_CP009072.1:837063-837629	357.531874954074	354.715408807826	548.883519465718	537.602707747055	3947	5716	5212	5785
DR76_RS03905	-	phosphopantetheinyl transferase superfamily protein	NZ_CP009072.1:837651-838400	312.615286559635	178.135400240939	357.712431092177	325.142132723911	4565	3797	4493	4628
DR76_RS03910	-	transcriptional regulator	NZ_CP009072.1:838557-839516	27.6598908167889	26.8293811356592	36.8221791819611	34.4141853167303	517	732	592	627
DR76_RS03915	-	multidrug resistance protein MdtL	NZ_CP009072.1:839491-840666	7.77399252679746	28.4540584283137	8.27636706933338	7.84100842785995	178	951	163	175
DR76_RS03920	-	tryptophan permease	NZ_CP009072.1:840798-842045	43.4178655226725	1275.15710285875	13.1097816573361	15.0728290040058	1055	45228	274	357
DR76_RS03925	-	L-cysteine desulfhydrase	NZ_CP009072.1:842137-843552	427.098843502464	9742.12135426658	66.7117323474249	76.7674564957763	11775	392054	1582	2063
DR76_RS03930	-	tryptophanase leader peptide	NZ_CP009072.1:843773-843847	91.0795215757736	2511.34797064651	49.3614764415527	30.2097597243259	133	5353	62	43
DR76_RS03935	-	tRNA modification GTPase TrmE	NZ_CP009072.1:844089-845453	59.1870550877815	62.3038465531402	76.3346227259768	74.8876643981173	1573	2417	1745	1940
DR76_RS03940	-	membrane protein insertase	NZ_CP009072.1:845559-847205	305.263911145973	324.152031478591	414.174617859336	456.788201987277	9789	15173	11424	14278
DR76_RS03945	-	membrane protein insertion efficiency factor%2C UPF0161 family inner membrane protein	NZ_CP009072.1:847208-847465	156.669901227192	64.9169684847554	184.457922387613	242.626313341871	787	476	797	1188
DR76_RS03950	-	protein C5 component of RNase P	NZ_CP009072.1:847429-847788	235.403036186643	132.338754796588	335.380239628688	350.984425943645	1650	1354	2022	2398
DR76_RS03955	-	50S ribosomal protein L34	NZ_CP009072.1:847805-847945	1282.19560355677	629.107180426307	1394.96514147637	1469.01090317588	3520	2521	3294	3931
DR76_RS03960	-	chromosomal replication initiator protein DnaA	NZ_CP009072.1:848552-849955	293.677710040604	181.468961090271	250.499636859376	276.21788600335	8028	7241	5890	7360
DR76_RS03965	-	DNA polymerase III subunit beta	NZ_CP009072.1:849960-851060	180.018946479662	142.757702078815	197.249034829269	205.789067553055	3859	4467	3637	4300
DR76_RS03970	-	DNA replication and repair protein RecF	NZ_CP009072.1:851060-852133	53.7996048890222	44.0317427578122	101.743255061843	110.877988793751	1125	1344	1830	2260
DR76_RS03975	-	DNA gyrase subunit B	NZ_CP009072.1:852162-854576	359.418378647973	349.602496776904	452.077573626845	451.40199691031	16900	23995	18284	20689
DR76_RS03980	-	hypothetical protein	NZ_CP009072.1:854596-854796	13.0318189491377	13.3042185736459	13.3682770215448	12.0588555880097	51	76	45	46
DR76_RS03985	-	hypothetical protein	NZ_CP009072.1:854816-855214	28.5766208620048	18.7835561963164	53.426242390051	48.4657327457078	222	213	357	367
DR76_RS03990	-	sugar phosphate phosphatase	NZ_CP009072.1:855329-856141	180.109831084824	158.618664604995	322.281207398366	269.22606629118	2851	3665	4388	4154
DR76_RS03995	-	hypothetical protein	NZ_CP009072.1:856185-856841	16.4166315837939	6.48021778540684	0	0	210	121	0	0
DR76_RS04000	-	D-galactonate catabolism operon transcriptional repressor	NZ_CP009072.1:857120-857809	17.8645811779321	17.1851026480663	19.3846846084421	19.2438441051631	240	337	224	252
DR76_RS04005	-	2-oxo-3-deoxygalactonate kinase	NZ_CP009072.1:857806-858684	10.2838245645051	8.16605454366986	11.1407209332918	9.95084012959457	176	204	164	166
DR76_RS04010	-	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	NZ_CP009072.1:858668-859285	3.98919636092838	3.24532516177527	6.18372725453509	5.20098196411615	48	57	64	61
DR76_RS04015	-	galactonate dehydratase	NZ_CP009072.1:859282-860430	3.17373221664378	3.18482323330979	6.08027616087622	6.69536247274514	71	104	117	146
DR76_RS04020	-	D-galactonate transporter	NZ_CP009072.1:860550-861842	3.33666042437753	3.86421953729649	4.38716071914997	4.89018951668256	84	142	95	120
DR76_RS04025	-	oxidoreductase	NZ_CP009072.1:861803-862903	2.65898285578798	2.36492450538519	4.8268495330005	5.16864633420106	57	74	89	108
DR76_RS04030	-	hypothetical protein	NZ_CP009072.1:863004-864218	65.5218396946105	67.5051379480265	34.5983357006827	35.995060834498	1550	2331	704	830
DR76_RS04035	-	hypothetical protein	NZ_CP009072.1:864220-864480	107.640894650737	99.0871837913542	52.161828136652	49.8651813044708	547	735	228	247
DR76_RS04040	-	heat shock protein IbpA	NZ_CP009072.1:864858-865271	70.0936299339989	62.9779779436649	279.519654672042	220.566385430971	565	741	1938	1733
DR76_RS04045	-	heat shock chaperone IbpB	NZ_CP009072.1:865383-865811	21.6696677604586	13.0409721484003	132.785347728468	109.559219345052	181	159	954	892
DR76_RS04050	-	peptide ABC transporter ATP-binding protein	NZ_CP009072.1:865808-865966	0.322885776158036	0	0	0	1	0	0	0
DR76_RS04055	-	transporter	NZ_CP009072.1:866008-867669	50.3717966675932	40.881054555408	9.41303965329086	10.1768937378745	1630	1931	262	321
DR76_RS04060	-	AraC family transcriptional regulator	NZ_CP009072.1:867759-868625	8.88594529251107	5.23529070013824	8.05794383950031	6.07744118569112	150	129	117	100
DR76_RS04065	-	AraC family transcriptional regulator	NZ_CP009072.1:868792-870507	1.94546506933698	1.43532636023835	1.67024616453624	1.32035663130795	65	70	48	43
DR76_RS04070	-	hypothetical protein	NZ_CP009072.1:870504-871997	5.01917518740259	3.53273097270367	10.9111518239603	11.5328894482809	146	150	273	327
DR76_RS04075	-	DUF202 family inner membrane protein	NZ_CP009072.1:872057-872404	29.8127845281405	28.6139625186759	34.3169555003495	39.36721419116	202	283	200	260
DR76_RS04080	-	membrane protein	NZ_CP009072.1:872394-872756	27.3075268391848	20.1616915967859	39.149697074562	38.7565545818081	193	208	238	267
DR76_RS04085	-	hypothetical protein	NZ_CP009072.1:872753-873250	171.821093653025	94.2534773433916	115.706231117952	86.0205288568357	1666	1334	965	813
DR76_RS04090	-	multidrug resistance protein D	NZ_CP009072.1:873258-874442	84.4308765781365	37.1161095626149	61.0217501903385	73.4124560258062	1948	1250	1211	1651
DR76_RS04095	-	IlvB leader peptide	NZ_CP009072.1:874843-874941	438.38150729033	231.019795942514	422.203156120778	418.339066700021	845	650	700	786
DR76_RS04100	-	acetolactate synthase	NZ_CP009072.1:875047-876735	92.8688457822166	50.7479499871889	168.917773681892	172.986833479447	3054	2436	4778	5545
DR76_RS04105	-	acetolactate synthase	NZ_CP009072.1:876739-877029	75.5408507847438	28.1730547494598	104.238770192608	108.823384617184	428	233	508	601
DR76_RS04110	-	membrane protein	NZ_CP009072.1:877220-878080	4.71253920056144	4.9039721934674	0	0.0612071211248603	79	120	0	1
DR76_RS04115	-	hypothetical protein	NZ_CP009072.1:878173-878373	1.02222307774939	1.22542749040143	0	0	4	7	0	0
DR76_RS04120	-	response regulator in two-component regulatory system wtih UhpB	NZ_CP009072.1:878495-879085	26.5058867542392	14.5864382230928	13.5387225332725	21.8433395226563	305	245	134	245
DR76_RS04125	-	sensory histidine kinase	NZ_CP009072.1:879085-880587	14.1814397648463	7.04658211136931	7.07163141392932	6.55575834859055	415	301	178	187
DR76_RS04130	-	regulatory protein	NZ_CP009072.1:880597-881916	11.9452367356585	9.19635230201567	4.74977401837934	4.75023917710761	307	345	105	119
DR76_RS04135	-	hexose phosphate transporter	NZ_CP009072.1:882054-883445	109.731785514419	22.5726858730481	7.89293113914832	7.0028467526591	2974	893	184	185
DR76_RS04140	-	adenine deaminase	NZ_CP009072.1:883492-885258	135.479406690342	21.9440044206865	16.8287375391337	19.5617840034184	4661	1102	498	656
DR76_RS04145	-	adenine permease	NZ_CP009072.1:885355-886767	20.8277712154531	2.66448051973358	9.17016859337503	7.60727554220979	573	107	217	204
DR76_RS04150	-	DUF1198 family protein	NZ_CP009072.1:886820-887272	86.3948385737908	51.497503051878	90.4241592520635	90.494546351746	762	663	686	778
DR76_RS04155	-	ribonucleoside transporter	NZ_CP009072.1:887483-888673	37.9059734509616	20.4735087297604	13.8875955040883	15.6614547465439	879	693	277	354
