Locus_tag,gbk_locus_tag,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,norm_exp
b1291,BW25113_RS06765,1346893,1347885,1347389,,BW25113_1291,1,54.03610897483
b1292,BW25113_RS06770,1347885,1348775,1348330,,BW25113_1292,1,8.57562548662786
b1293,BW25113_RS06775,1348762,1349727,1349244,,BW25113_1293,1,16.2382152664543
b1294,BW25113_RS06780,1349724,1351367,1350545,,BW25113_1294,1,53.4055041113627
b1295,BW25113_RS06790,1351680,1351925,1351802,,BW25113_1295,1,78.8826179578906
b1296,BW25113_RS06795,1352059,1353444,1352751,,BW25113_1296,1,5.63855801046883
b1297,BW25113_RS06800,1353747,1355165,1354456,,BW25113_1297,1,21.0667449856361
b1298,BW25113_RS06805,1355377,1356141,1355759,puuD,BW25113_1298,0,28.4361138480769
b1299,BW25113_RS06810,1356168,1356725,1356446,,BW25113_1299,0,13.1575349865104
b1300,BW25113_RS06815,1357000,1358487,1357743,,BW25113_1300,0,18.4878830814604
b1301,BW25113_RS06820,1358489,1359769,1359129,,BW25113_1301,0,2.71135948988225
b1302,BW25113_RS06825,1359807,1361072,1360439,,BW25113_1302,0,3.73966454841318
b1303,BW25113_RS06830,1361192,1362169,1361680,,BW25113_1303,1,8.97408418527234
b1304,BW25113_RS06835,1362336,1363004,1362670,,BW25113_1304,0,28.9490112527945
b1305,BW25113_RS06840,1363058,1363282,1363170,,BW25113_1305,0,23.1449985202715
b1306,BW25113_RS06845,1363282,1363641,1363461,,BW25113_1306,0,18.4532282471088
b1307,BW25113_RS06850,1363650,1363871,1363760,,BW25113_1307,0,7.92963454037214
b1308,BW25113_RS06855,1363946,1364260,1364103,,BW25113_1308,0,13.7099631362883
b1309,BW25113_RS06860,1364473,1366152,1365312,,BW25113_1309,0,3.20179185438788
b1310,BW25113_RS06865,1366166,1367458,1366812,,BW25113_1310,0,0.102122706232108
b1311,BW25113_RS06870,1367479,1368360,1367919,,BW25113_1311,0,0
b1312,BW25113_RS06875,1368347,1369189,1368768,,BW25113_1312,0,0.54590895905698
b1313,BW25113_RS06880,1369220,1370272,1369746,,BW25113_1313,0,3.71924000716675
b1314,BW25113_RS06885,1370291,1371079,1370685,,BW25113_1314,0,0
b1315,BW25113_RS06890,1371089,1372144,1371616,,BW25113_1315,0,5.27526871935201
b1316,BW25113_RS06895,1372141,1374408,1373274,,BW25113_1316,0,1.69487393646607
b1317,BW25113_RS06900,1374405,1375064,1374734,,BW25113_1317,0,1.074652972228
b1319,BW25113_RS06910,1376204,1377109,1376656,,BW25113_1319,0,0
b1320,BW25113_RS06915,1377220,1378218,1377719,,BW25113_1320,1,4.22755947909135
b1321,BW25113_RS06920,1378374,1379771,1379072,,BW25113_1321,0,17.3883540609622
b1322,BW25113_RS06925,1379768,1380829,1380298,,BW25113_1322,0,12.7914918863737
b1323,BW25113_RS06930,1380977,1382518,1381747,,BW25113_1323,0,84.1635663522078
b1324,BW25113_RS06935,1382562,1383068,1382815,,BW25113_1324,1,685.920561572751
b1325,BW25113_RS06940,1383187,1384152,1383669,,BW25113_1325,0,20.8317639996185
b1326,BW25113_RS06945,1384127,1384855,1384491,,BW25113_1326,1,112.00518389024
b1327,BW25113_RS06955,1385190,1386110,1385650,,BW25113_1327,1,13.1018150173675
b1328,BW25113_RS06960,1386248,1387147,1386697,,BW25113_1328,0,11.4428687209077
b1329,BW25113_RS06970,1387484,1389097,1388290,,BW25113_1329,0,8.59722377782397
b1330,BW25113_RS06975,1389148,1390179,1389663,,BW25113_1330,1,5.39694899774686
b1331,BW25113_RS06980,1390333,1391349,1390841,,BW25113_1331,0,239.84872460958
b1332,BW25113_RS06985,1391622,1391879,1391750,,BW25113_1332,0,86.7662025624815
b1333,BW25113_RS06990,1391929,1392879,1392404,,BW25113_1333,1,663.828924514377
b1334,BW25113_RS06995,1393031,1393783,1393407,,BW25113_1334,1,526.780481141137
b1335,BW25113_RS07000,1393978,1394493,1394235,,BW25113_1335,1,33.7316897730733
b1336,BW25113_RS07005,1394504,1396030,1395267,,BW25113_1336,1,6.95742483329416
b1337,BW25113_RS07015,1396067,1397512,1396789,,BW25113_1337,1,2.79081841902417
b1338,BW25113_RS07020,1397512,1398822,1398167,,BW25113_1338,1,0.0612736237392646
b1339,BW25113_RS07025,1398998,1399906,1399452,,BW25113_1339,0,6.87866570475102
b1340,BW25113_RS07035,1400236,1400799,1400517,,BW25113_1340,0,33.1414914938493
b1341,BW25113_RS07040,1400820,1402052,1401436,,BW25113_1341,1,47.340965876164
b1342,BW25113_RS07045,1402307,1403290,1402798,zntB,BW25113_1342,0,29.2488601807699
b1343,BW25113_RS07055,1403768,1405141,1404454,,BW25113_1343,0,13.2351610050437
b1344,BW25113_RS07060,1405270,1406205,1405737,,BW25113_1344,1,18.9315522001304
b1345,BW25113_RS23720,1406257,1407492,1406874,,BW25113_1345,1,24.4600685935581
b1346,BW25113_RS07070,1407494,1407709,1407601,,BW25113_1346,1,0.0719463435681084
b1347,BW25113_RS07075,1407788,1407997,1407892,,BW25113_1347,1,0.0359731717840542
b1348,BW25113_RS07080,1407990,1408184,1408087,lar,BW25113_1348,1,0.0719463435681084
b1349,BW25113_RS07085,1408241,1409050,1408645,recT,BW25113_1349,1,11.1535934570561
b1350,BW25113_RS07090,1409043,1411643,1410343,,BW25113_1350,1,2.19667421766975
b1351,BW25113_RS07095,1411745,1412020,1411882,,BW25113_1351,1,0.0236841366068789
b1352,BW25113_RS07105,1412265,1412498,1412381,kil,BW25113_1352,1,1.57645325343168
b1353,BW25113_RS07110,1412928,1413416,1413172,,BW25113_1353,0,0
b1355,BW25113_RS25055,1413579,1413713,1413646,,BW25113_1355,1,1.57645325343168
b1356,BW25113_RS07115,1414022,1414498,1414260,,BW25113_1356,1,299.526118152019
b1357,BW25113_RS07120,1414622,1414918,1414770,,BW25113_1357,0,2.10193767124223
b1358,BW25113_RS07125,1414941,1415363,1415152,,BW25113_1358,0,1.60013739003856
b1359,BW25113_RS07130,1415376,1416233,1415804,,BW25113_1359,0,3.41343200953902
b1360,BW25113_RS07135,1416240,1416986,1416613,,BW25113_1360,0,3.5366203392266
b1363,BW25113_RS07150,1418039,1419496,1418767,,BW25113_1363,0,3.22395891668399
b1365,BW25113_RS07155,1419634,1419897,1419765,,BW25113_1365,0,0.040849082492843
b1372,BW25113_RS23745,1423306,1426668,1424987,,BW25113_1372,0,1.80428334139735
b1373,BW25113_RS07205,1426668,1427243,1426955,,BW25113_1373,0,0.0119910572613514
b1374,BW25113_RS07210,1427341,1427931,1427636,,BW25113_1374,1,2.66827117154564
b1375,BW25113_RS07215,1428248,1428481,1428364,,BW25113_1375,1,59.9052236304037
b1376,BW25113_RS07220,1429442,1429876,1429659,,BW25113_1376,1,159.242203137846
b1377,BW25113_RS07225,1430017,1431150,1430583,,BW25113_1377,1,0.142104819641273
b1378,BW25113_RS07230,1431517,1435041,1433279,,BW25113_1378,1,86.9729764018697
b1379,BW25113_RS07240,1435578,1436000,1435789,,BW25113_1379,1,25.9166112743763
b1380,BW25113_RS07245,1436111,1437100,1436605,,BW25113_1380,1,12.4946324345713
b1381,BW25113_RS07250,1437308,1439947,1438627,,BW25113_1381,0,12.5143170205458
b1382,BW25113_RS07255,1439944,1440129,1440036,,BW25113_1382,0,6.32979512824941
b1383,BW25113_RS07260,1440137,1440463,1440300,,BW25113_1383,0,4.77672803350879
b1384,BW25113_RS07265,1440635,1441540,1441087,,BW25113_1384,1,3.77312747110143
b1385,BW25113_RS07270,1441776,1443275,1442525,,BW25113_1385,0,3.94219418442364
b1386,BW25113_RS07275,1443333,1445606,1444469,tynA,BW25113_1386,1,2.35374987373061
b1387,BW25113_RS07280,1445854,1447899,1446876,,BW25113_1387,1,0.102122706232108
b1388,BW25113_RS07285,1448184,1449113,1448648,,BW25113_1388,0,0
b1389,BW25113_RS07290,1449125,1449412,1449268,,BW25113_1389,0,2.11392872850359
b1390,BW25113_RS07295,1449421,1450167,1449794,,BW25113_1390,0,1.06295989288247
b1391,BW25113_RS07300,1450182,1450679,1450430,,BW25113_1391,0,1.57645325343168
b1392,BW25113_RS07305,1450687,1451757,1451222,,BW25113_1392,0,2.62742208905279
b1393,BW25113_RS07310,1451754,1452521,1452137,,BW25113_1393,0,1.07139337686754
b1394,BW25113_RS07315,1452521,1453309,1452915,,BW25113_1394,0,0.0236841366068789
b1395,BW25113_RS07320,1453311,1454738,1454024,,BW25113_1395,0,1.63772687717094
b1396,BW25113_RS07325,1454728,1455150,1454939,,BW25113_1396,0,0.525484417810559
b1397,BW25113_RS07330,1455150,1456355,1455752,,BW25113_1397,0,6.87866570475102
b1398,BW25113_RS07335,1456382,1457695,1457038,,BW25113_1398,0,2.19667421766975
b1399,BW25113_RS07340,1457796,1458746,1458271,,BW25113_1399,0,11.096446397761
b1400,BW25113_RS07345,1458728,1459318,1459023,,BW25113_1400,0,9.48240365719693
b1402,BW25113_RS07355,1462178,1463451,1462814,,BW25113_1402,1,2.62742208905279
b1404,BW25113_RS07365,1463615,1464766,1464190,,BW25113_1404,0,7.88226626715838
b1406,BW25113_RS07375,1468478,1469338,1468908,,BW25113_1406,0,16.5058559828316
b1407,BW25113_RS07380,1469401,1471707,1470554,,BW25113_1407,0,1.47728329454494
b1408,BW25113_RS07385,1471878,1472483,1472180,,BW25113_1408,0,0
b1409,BW25113_RS07390,1472483,1473379,1472931,,BW25113_1409,0,0.0204245412464215
b1410,BW25113_RS07395,1473395,1475152,1474273,,BW25113_1410,0,1.60013739003856
b1411,BW25113_RS07400,1475166,1476458,1475812,,BW25113_1411,0,1.63640853973843
b1412,BW25113_RS07405,1476512,1477117,1476814,,BW25113_1412,1,44.6898596505044
b1413,BW25113_RS07410,1477318,1481220,1479269,,BW25113_1413,0,30.9181189083801
b1414,BW25113_RS07415,1481492,1482292,1481892,,BW25113_1414,0,358.783003269118
b1415,BW25113_RS07420,1482489,1483928,1483208,,BW25113_1415,0,27.9646614145348
b1418,BW25113_RS07440,1485159,1485689,1485424,,BW25113_1418,0,43.7351172508899
b1419,BW25113_RS07445,1485934,1486107,1486020,,BW25113_1419,0,4.98545185051147
b1421,BW25113_RS07455,1486727,1488367,1487547,,BW25113_1421,0,7.59946664913582
b1422,BW25113_RS07460,1488405,1489328,1488866,,BW25113_1422,1,78.3584518775125
b1423,BW25113_RS07465,1489545,1490888,1490216,,BW25113_1423,0,10.1067511858791
b1424,BW25113_RS07470,1491113,1492768,1491940,mdoD,BW25113_1424,0,16.8994387707673
b1426,BW25113_RS07480,1492908,1493132,1493020,,BW25113_1426,0,4.75334187481773
b1427,BW25113_RS07485,1493195,1493734,1493464,,BW25113_1427,0,60.6585381361799
b1428,BW25113_RS07490,1493726,1494706,1494216,,BW25113_1428,1,63.4461964209491
b1429,BW25113_RS07495,1494830,1495822,1495326,,BW25113_1429,0,34.606485753217
b1430,BW25113_RS07500,1495819,1496412,1496115,,BW25113_1430,0,29.1384843456495
b1431,BW25113_RS07505,1496714,1497382,1497048,,BW25113_1431,0,76.8286445156937
b1432,BW25113_RS07520,1497914,1499122,1498518,,BW25113_1432,0,28.9120268788099
b1433,BW25113_RS07525,1499162,1500376,1499769,,BW25113_1433,1,2.35587197541952
b1434,BW25113_RS07530,1500429,1500965,1500697,,BW25113_1434,0,39.0492432479527
b1435,BW25113_RS07535,1501038,1502999,1502018,,BW25113_1435,0,35.3912768645252
b1436,BW25113_RS07540,1503091,1503321,1503206,,,1,2.74996933653132
b1438,BW25113_RS07550,1503765,1504181,1503973,,BW25113_1438,0,43.2122695079443
b1439,BW25113_RS07555,1504260,1505666,1504963,,BW25113_1439,0,4.9571898482607
b1440,BW25113_RS07560,1505911,1507056,1506483,,BW25113_1440,0,9.23960322147582
b1441,BW25113_RS07565,1507074,1508087,1507580,,BW25113_1441,0,2.17299008106287
b1442,BW25113_RS07570,1508088,1509029,1508558,,BW25113_1442,0,8.07173936001341
b1443,BW25113_RS07575,1509019,1509813,1509416,,BW25113_1443,0,2.14990190028764
b1444,BW25113_RS07580,1509835,1511259,1510547,,BW25113_1444,0,3.24883496495416
b1445,BW25113_RS07590,1511598,1511819,1511708,,BW25113_1445,0,32.1158231101833
b1446,BW25113_RS07595,1511905,1512138,1512021,,BW25113_1446,0,531.851504448025
b1447,BW25113_RS07600,1512139,1512588,1512363,,BW25113_1447,1,57.8632412454682
b1448,BW25113_RS07605,1512585,1513103,1512844,,BW25113_1448,1,164.740426034455
b1449,BW25113_RS07610,1513284,1514321,1513802,,BW25113_1449,0,60.4949075378988
b1450,BW25113_RS07615,1514519,1515184,1514851,,BW25113_1450,0,24.5399249617213
b1451,BW25113_RS07620,1515220,1517322,1516271,,BW25113_1451,1,19.2144899278228
b1452,BW25113_RS07625,1517564,1518625,1518094,,BW25113_1452,0,1835.53749595353
b1453,BW25113_RS07630,1518738,1520237,1519487,,BW25113_1453,1,7.18388486414397
b1454,BW25113_RS07635,1520504,1521121,1520812,,BW25113_1454,0,16.6278886571341
b1455,BW25113_RS07640,1521197,1521409,1521303,,BW25113_1455,0,0.0236841366068789
b1457,BW25113_RS07650,1524179,1524661,1524420,,BW25113_1457,0,0.53747547507191
b1460,BW25113_RS07660,1526073,1527209,1526641,,BW25113_1460,0,3.72575919788767
b1461,BW25113_RS07665,1527309,1527542,1527425,,BW25113_1461,0,538.621528255823
b1462,BW25113_RS07670,1527539,1528108,1527823,,BW25113_1462,1,8.94522616004085
b1463,BW25113_RS07675,1528281,1529126,1528703,,BW25113_1463,0,1.57645325343168
b1464,BW25113_RS07680,1529222,1530115,1529668,,BW25113_1464,1,22.3782393239329
b1465,BW25113_RS07685,1530194,1530874,1530534,,BW25113_1465,1,1.1326670006068
b1466,BW25113_RS07690,1530871,1531566,1531218,,BW25113_1466,1,2.8405793185147
b1467,BW25113_RS07695,1531566,1533110,1532338,,BW25113_1467,1,7.10709174854835
b1468,BW25113_RS07700,1533107,1536847,1534977,,BW25113_1468,1,14.3775523737401
b1469,BW25113_RS07705,1536929,1538317,1537623,,BW25113_1469,1,7.96396443214407
b1473,BW25113_RS07720,1540545,1541426,1540985,,BW25113_1473,1,6.85498156814414
b1474,BW25113_RS07730,1542294,1544705,1543499,,,0,1.21436516559249
b1474,BW25113_RS07725,1541658,1542245,1541951,,,0,1.21436516559249
b1475,BW25113_RS07735,1544718,1545602,1545160,,BW25113_1475,0,0.566333500303402
b1476,BW25113_RS07740,1545595,1546248,1545921,,BW25113_1476,0,0.0239821145227028
b1477,BW25113_RS07745,1546655,1546939,1546797,,BW25113_1477,1,15.7765235915781
b1478,BW25113_RS07750,1547085,1548095,1547590,,BW25113_1478,1,242.797485165085
b1479,BW25113_RS07755,1548229,1549926,1549077,,BW25113_1479,1,36.5525765082677
b1480,BW25113_RS07760,1550083,1550220,1550151,rpsV,BW25113_1480,1,1396.79753782677
b1481,BW25113_RS07765,1550322,1550537,1550429,,BW25113_1481,1,156.176791605088
b1482,BW25113_RS07770,1550882,1551313,1551097,,BW25113_1482,0,534.10532572499
b1483,BW25113_RS07775,1551369,1552295,1551832,,BW25113_1483,1,7.93710210145289
b1484,BW25113_RS07780,1552288,1553274,1552781,,BW25113_1484,1,6.64230416991661
b1485,BW25113_RS07785,1553271,1554167,1553719,,BW25113_1485,1,3.53185269257341
b1486,BW25113_RS07790,1554164,1555186,1554675,,BW25113_1486,1,5.84160221965541
b1487,BW25113_RS07795,1555188,1556738,1555963,,BW25113_1487,1,6.36576830003346
b1488,BW25113_RS07800,1556752,1557333,1557042,,BW25113_1488,1,17.866470205559
b1489,BW25113_RS07805,1557591,1559990,1558790,,BW25113_1489,1,16.8628696431516
b1490,BW25113_RS07810,1560015,1561397,1560706,,BW25113_1490,1,89.9999402652468
b1491,BW25113_RS07815,1561761,1563080,1562420,,BW25113_1491,1,3.75245936993092
b1492,BW25113_RS07820,1563211,1564746,1563978,,BW25113_1492,1,635.204863719302
b1493,BW25113_RS07825,1564902,1566302,1565602,,BW25113_1493,1,296.405616456839
b1494,BW25113_RS07835,1566664,1569459,1568061,,BW25113_1494,1,73.5126046392226
b1495,BW25113_RS07840,1569504,1571876,1570690,,BW25113_1495,1,18.1033115716278
b1496,BW25113_RS07845,1571914,1573599,1572756,,BW25113_1496,1,7.25761189046108
b1497,BW25113_RS07850,1573890,1575047,1574468,,BW25113_1497,1,0.688880747781931
b1498,BW25113_RS07855,1575099,1576781,1575940,,BW25113_1498,1,1.62382152664543
b1499,BW25113_RS07860,1577183,1577944,1577563,,BW25113_1499,1,3.17688862138605
b1501,BW25113_RS07870,1578464,1580743,1579603,,BW25113_1501,1,13.7336472728952
b1502,BW25113_RS07875,1581077,1581991,1581534,,BW25113_1502,1,0.059955286306757
b1503,BW25113_RS07880,1582050,1582553,1582301,,BW25113_1503,1,0.059955286306757
b1504,BW25113_RS07885,1582566,1583096,1582831,,BW25113_1504,1,0.0239821145227028
b1507,BW25113_RS07900,1585111,1586433,1585772,,BW25113_1507,1,13.1610925597867
b1508,BW25113_RS07905,1586433,1586699,1586566,,BW25113_1508,1,180.261579850268
b1511,BW25113_RS07920,1592874,1594466,1593670,,BW25113_1511,1,7.90595040376526
b1512,BW25113_RS07925,1594545,1595498,1595021,,BW25113_1512,1,4.24472442497731
b1513,BW25113_RS07930,1595747,1597282,1596514,,BW25113_1513,0,1.33875420989355
b1514,BW25113_RS07935,1597276,1598304,1597790,,BW25113_1514,0,0.53747547507191
b1515,BW25113_RS07940,1598304,1599296,1598800,,BW25113_1515,0,0.572852691024317
b1516,BW25113_RS07945,1599308,1600330,1599819,,BW25113_1516,0,3.1648975641247
b1517,BW25113_RS07950,1600357,1601232,1600794,,BW25113_1517,0,2.12591978576494
b1518,BW25113_RS07955,1601256,1601546,1601401,,BW25113_1518,0,1.5968777946781
b1519,BW25113_RS07960,1601603,1602361,1601982,,BW25113_1519,0,54.7223257958662
b1520,BW25113_RS07965,1602365,1603279,1602822,,BW25113_1520,1,25.8671571557518
b1521,BW25113_RS07975,1603486,1604937,1604211,,BW25113_1521,1,3.04710909320009
b1522,BW25113_RS07980,1605164,1606111,1605637,,BW25113_1522,1,4.326422589963
b1523,BW25113_RS07985,1606223,1606582,1606402,,BW25113_1523,1,1.57645325343168
b1524,BW25113_RS07990,1606582,1607508,1607045,,BW25113_1524,1,20.0296815005405
b1525,BW25113_RS07995,1607572,1608960,1608266,,BW25113_1525,1,16.0403268513278
b1526,BW25113_RS08000,1609061,1609942,1609501,,BW25113_1526,0,8.16820984460828
b1527,BW25113_RS08005,1610020,1611135,1610577,,BW25113_1527,0,2.30618308370645
b1528,BW25113_RS08010,1611285,1612475,1611880,,BW25113_1528,0,7.92311534965122
b1529,BW25113_RS08015,1612500,1613165,1612832,,BW25113_1529,1,5.80401273252303
b1530,BW25113_RS08020,1613377,1613811,1613594,,BW25113_1530,0,6.38975041455616
b1531,BW25113_RS08025,1613831,1614214,1614022,,BW25113_1531,0,9.05165578581389
b1532,BW25113_RS08030,1614246,1614464,1614355,,BW25113_1532,0,0.633403933162721
b1533,BW25113_RS08035,1614495,1615394,1614944,,BW25113_1533,1,17.5208516466687
b1534,BW25113_RS08040,1615589,1616776,1616182,,BW25113_1534,0,40.8412463571231
b1535,BW25113_RS08050,1617217,1618107,1617662,,BW25113_1535,1,6.97426922026221
b1536,BW25113_RS08055,1618362,1618754,1618558,,BW25113_1536,1,90.3833198634161
b1537,BW25113_RS08060,1619030,1619548,1619289,,BW25113_1537,0,18.6317757685966
b1538,BW25113_RS08065,1619592,1621637,1620614,,BW25113_1538,1,60.2988435686821
b1539,BW25113_RS08070,1621774,1622520,1622147,,BW25113_1539,0,139.367357990373
b1540,BW25113_RS08075,1622609,1623295,1622952,,BW25113_1540,0,85.8119659492075
b1541,BW25113_RS08080,1623472,1623675,1623573,,BW25113_1541,0,42.1817252135696
b1542,BW25113_RS08085,1623710,1625170,1624440,,BW25113_1542,1,2.94555588291464
b1544,BW25113_RS08095,1627329,1627562,1627445,,BW25113_1544,0,68.8384587331832
b1545,BW25113_RS08100,1627879,1628469,1628174,,BW25113_1545,0,3.15290650686335
b1546,BW25113_RS08105,1628567,1629142,1628854,,BW25113_1546,1,0
b1547,BW25113_RS08110,1629142,1630104,1629623,,BW25113_1547,1,2.10193767124223
b1549,BW25113_RS08125,1631304,1631714,1631509,,BW25113_1549,0,5.78032859591615
b1550,BW25113_RS08130,1631866,1632039,1631952,,BW25113_1550,1,33.6310027398758
b1551,BW25113_RS08135,1632211,1632366,1632288,,BW25113_1551,1,0
b1552,BW25113_RS08140,1632712,1632924,1632818,,BW25113_1552,1,0
b1553,BW25113_RS08145,1633287,1633784,1633535,,BW25113_1553,1,0
b1555,BW25113_RS08155,1634311,1634622,1634466,,BW25113_1555,1,8.9332351027795
b1556,BW25113_RS08160,1634627,1634842,1634734,,BW25113_1556,1,2.62742208905279
b1557,BW25113_RS08165,1635596,1635811,1635703,,BW25113_1557,1,5.25484417810559
b1558,BW25113_RS08170,1636112,1636324,1636218,,BW25113_1558,0,20.4938922946118
b1559,BW25113_RS08175,1636746,1637498,1637122,,BW25113_1559,1,0
b1560,BW25113_RS08180,1637512,1638561,1638036,,BW25113_1560,1,0
b1561,BW25113_RS08190,1638908,1639159,1639033,,BW25113_1561,1,0
b1562,BW25113_RS08195,1639376,1639531,1639453,,BW25113_1562,1,106.673336815543
b1563,BW25113_RS08200,1639603,1639890,1639746,,BW25113_1563,1,60.4307080482143
b1564,BW25113_RS08205,1639890,1640129,1640009,,BW25113_1564,1,32.5800339042546
b1565,BW25113_RS23835,1640154,1640459,1640306,,BW25113_1565,0,4.72935976029503
b1566,BW25113_RS08210,1640662,1640994,1640828,,BW25113_1566,0,21.5448611302329
b1569,BW25113_RS08220,1641877,1642107,1641992,,BW25113_1569,1,0
b1570,BW25113_RS08225,1642191,1642598,1642394,,BW25113_1570,0,122.43786934986
b1571,BW25113_RS08230,1642765,1642920,1642842,,BW25113_1571,0,4.72935976029503
b1572,BW25113_RS25100,1642880,1643050,1642965,,BW25113_1572,0,9.45871952059005
b1573,BW25113_RS08235,1643080,1643298,1643189,,BW25113_1573,0,5.78032859591615
b1575,BW25113_RS08245,1643866,1644054,1643960,,BW25113_1575,0,0
b1576,BW25113_RS08250,1644051,1644242,1644146,,BW25113_1576,0,0
b1580,BW25113_RS08270,1647153,1648172,1647662,,BW25113_1580,1,3.17659064347023
b1581,BW25113_RS08275,1648184,1649398,1648791,,BW25113_1581,1,1.62441748247708
b1582,BW25113_RS08280,1649604,1649930,1649767,,BW25113_1582,1,2.6514042035755
b1583,BW25113_RS08285,1650065,1650406,1650235,,BW25113_1583,0,153.46187454193
b1584,BW25113_RS08290,1650441,1651001,1650721,,BW25113_1584,0,77.783684893224
b1585,BW25113_RS08295,1651004,1651714,1651359,,BW25113_1585,1,49.4434995032379
b1586,BW25113_RS08300,1651822,1652127,1651974,,BW25113_1586,0,2591.28357479648
b1587,BW25113_RS08305,1652326,1654752,1653539,,BW25113_1587,0,13.209491378196
b1588,BW25113_RS08310,1654813,1657236,1656024,,BW25113_1588,0,7.54060272056562
b1589,BW25113_RS08315,1657247,1657864,1657555,,BW25113_1589,0,3.1937555893562
b1590,BW25113_RS08320,1657866,1658720,1658293,,BW25113_1590,0,13.7225501493813
