gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,gbk_strand,GSE94978_1,GSE94978_2
DR76_RS06980,1454167,1454757,1454462,,DR76_1348,1,2048,3090
DR76_RS06985,1454777,1455172,1454974,,DR76_1349,1,255,435
DR76_RS06990,1455130,1457166,1456148,,DR76_1350,1,4162,6638
DR76_RS06995,1457232,1458095,1457663,,DR76_1351,0,1202,1660
DR76_RS07000,1458145,1458912,1458528,,DR76_1352,1,429,667
DR76_RS07005,1458913,1459704,1459308,,DR76_1353,1,150,546
DR76_RS07010,1459694,1460497,1460095,,DR76_1354,1,124,459
DR76_RS07015,1460536,1461012,1460774,,DR76_1355,1,63,359
DR76_RS07020,1461179,1462039,1461609,,DR76_1356,1,418,1387
DR76_RS07025,1462052,1463206,1462629,,DR76_1357,1,642,1946
DR76_RS07030,1463555,1464688,1464121,,DR76_1358,1,604,1463
DR76_RS07035,1464685,1465119,1464902,,DR76_1359,1,293,762
DR76_RS07040,1465137,1466021,1465579,,DR76_1360,1,497,977
DR76_RS07045,1466005,1466784,1466394,,DR76_1361,1,404,1031
DR76_RS07050,1466795,1467268,1467031,,DR76_1362,1,391,978
DR76_RS07055,1467291,1468571,1467931,,DR76_1363,1,851,1547
DR76_RS07060,1468820,1469629,1469224,,DR76_1364,0,1317,2112
DR76_RS07065,1469684,1470148,1469916,,DR76_1365,1,3217,2298
DR76_RS07070,1470148,1470483,1470315,,DR76_1366,1,1630,1146
DR76_RS07075,1470632,1472203,1471417,,DR76_1367,1,7156,9050
DR76_RS07080,1472578,1473912,1473245,,DR76_1368,0,1993,1988
DR76_RS07085,1473928,1474698,1474313,,DR76_1369,0,1727,2010
DR76_RS07090,1474728,1475618,1475173,,DR76_1370,0,2982,3389
DR76_RS07095,1475715,1476860,1476287,,DR76_1371,0,1535,1502
DR76_RS07100,1477826,1478170,1477998,,,1,10,10
DR76_RS07105,1478359,1479297,1478828,,DR76_1372,0,7539,42358
DR76_RS07110,1479396,1480385,1479890,,DR76_1373,0,18520,330038
DR76_RS07115,1480407,1481738,1481072,,DR76_1374,0,19275,486177
DR76_RS07120,1481764,1482972,1482368,,DR76_1375,0,10184,353709
DR76_RS07125,1483006,1485300,1484153,,DR76_1376,0,20757,1139226
DR76_RS07130,1485314,1485703,1485508,,DR76_1377,0,11201,202197
DR76_RS07135,1485775,1487139,1486457,,DR76_1378,0,7338,241397
DR76_RS07140,1487417,1488748,1488082,,DR76_1379,0,1909,4809
DR76_RS07145,1488776,1490086,1489431,,DR76_1380,0,2035,5092
DR76_RS07150,1490220,1490384,1490302,,DR76_1381,1,277,521
DR76_RS07155,1490407,1491108,1490757,,DR76_1382,1,336,388
DR76_RS07160,1491213,1492109,1491661,,DR76_1383,0,1031,1304
DR76_RS07165,1492143,1492511,1492327,,DR76_1384,1,609,658
DR76_RS07170,1492794,1493780,1493287,,DR76_1385,1,518,758
DR76_RS07175,1493850,1494242,1494046,,DR76_1386,1,251,207
DR76_RS07180,1494429,1494728,1494578,,DR76_1387,1,925,1296
DR76_RS07185,1494718,1495122,1494920,,DR76_1388,1,1104,1438
DR76_RS07190,1495125,1495430,1495277,,DR76_1389,1,1595,2264
DR76_RS07195,1495468,1495836,1495652,,DR76_1390,1,3400,3071
DR76_RS07200,1495983,1496366,1496174,,DR76_1391,1,3017,2109
DR76_RS07205,1496370,1497032,1496701,,DR76_1392,1,4924,3219
DR76_RS07210,1497377,1498153,1497765,,DR76_1393,1,7617,7419
DR76_RS07215,1498283,1499581,1498932,,DR76_1394,1,1535,4013
DR76_RS07220,1500064,1501476,1500770,,DR76_1395,0,2504,7035
DR76_RS07225,1501491,1502978,1502234,,DR76_1396,0,1684,4766
DR76_RS07230,1503061,1503612,1503336,,DR76_1397,0,120,144
DR76_RS07235,1503616,1504860,1504238,,DR76_1398,1,2445,1372
DR76_RS07240,1505184,1506149,1505666,,DR76_1399,1,317,510
DR76_RS07245,1506433,1507419,1506926,,DR76_1400,1,5622,9244
DR76_RS07250,1507498,1508190,1507844,,DR76_1401,1,179,164
DR76_RS07255,1508267,1508770,1508518,,DR76_1402,1,712,524
DR76_RS07260,1508855,1509991,1509423,,DR76_1403,0,1354,1277
DR76_RS07265,1510095,1510265,1510180,,,0,76,67
DR76_RS07270,1510262,1510678,1510470,,DR76_1404,0,536,464
DR76_RS07275,1510723,1512741,1511732,,DR76_1405,1,2395,1334
DR76_RS07280,1512967,1515318,1514142,,DR76_1406,1,193,242
DR76_RS07285,1515335,1516405,1515870,,DR76_1407,1,123,140
DR76_RS07290,1516539,1517972,1517255,,DR76_1408,1,79,187
DR76_RS07295,1518035,1518484,1518259,,DR76_1409,1,63,106
DR76_RS07300,1518481,1521573,1520027,,DR76_1410,1,458,734
DR76_RS07305,1521757,1522740,1522248,,DR76_1411,1,1849,1917
DR76_RS07310,1522959,1523291,1523125,,DR76_1412,0,134,209
DR76_RS07315,1523333,1524712,1524022,,DR76_1413,1,214,336
DR76_RS07320,1525130,1526650,1525890,,DR76_1414,0,7354,3348
DR76_RS07325,1526804,1527427,1527115,,DR76_1415,1,637,603
DR76_RS07330,1527715,1528479,1528097,,DR76_1416,0,224,312
DR76_RS07335,1528533,1528608,1528570,,DR76_1417,1,5,8
DR76_RS07340,1528733,1529239,1528986,,DR76_1418,0,1367,1167
DR76_RS07345,1529317,1531158,1530237,,DR76_1419,1,13608,28431
DR76_RS07350,1531353,1533098,1532225,,DR76_1420,1,4449,3844
DR76_RS07355,1533209,1533424,1533316,,DR76_1421,1,12796,12557
DR76_RS07360,1533662,1534675,1534168,,DR76_1422,0,1883,2092
DR76_RS07365,1534718,1536181,1535449,,DR76_1423,1,130,136
DR76_RS07370,1536229,1536834,1536531,,DR76_1424,1,443,422
DR76_RS07375,1536831,1537742,1537286,,DR76_1425,1,109,184
DR76_RS07380,1537949,1538881,1538415,,DR76_1426,0,833,1062
DR76_RS07385,1538894,1539511,1539202,,DR76_1427,1,834,742
DR76_RS07390,1539616,1539984,1539800,folB,DR76_1428,0,625,515
DR76_RS07395,1540075,1540896,1540485,,DR76_1429,0,903,807
DR76_RS07400,1540976,1542214,1541595,,DR76_1430,1,3172,2906
DR76_RS07405,1542278,1542898,1542588,,DR76_1431,1,3575,3063
DR76_RS07410,1542917,1543123,1543020,,,0,324,370
DR76_RS07415,1543241,1544446,1543843,,DR76_1432,1,2091,2472
DR76_RS07420,1544459,1544911,1544685,,DR76_1433,0,297,314
DR76_RS07425,1544981,1546282,1545631,,DR76_1434,0,1418,1968
DR76_RS07430,1546305,1549145,1547725,,DR76_1435,0,2879,4203
DR76_RS07435,1549193,1550626,1549909,,DR76_1436,0,2533,3985
DR76_RS07445,1551045,1552706,1551875,,DR76_1437,1,1051,773
DR76_RS07450,1552733,1553362,1553047,,DR76_1438,1,821,465
DR76_RS07455,1553632,1553832,1553732,,DR76_1439,0,23027,4147
DR76_RS07460,1553867,1554226,1554046,,DR76_1440,1,4500,5795
DR76_RS07465,1554540,1555193,1554866,,DR76_1441,0,9614,27592
DR76_RS07470,1555247,1556296,1555771,,DR76_1442,1,228,160
DR76_RS07475,1556293,1557033,1556663,,DR76_1443,1,194,210
DR76_RS07480,1557049,1559571,1558310,,DR76_1444,1,423,492
DR76_RS07485,1559658,1560221,1559939,,DR76_1445,1,25,77
DR76_RS07490,1560792,1560962,1560877,,DR76_1446,0,639,409
DR76_RS07495,1561024,1561797,1561410,,DR76_1447,1,3409,2887
DR76_RS07500,1561940,1562728,1562334,,DR76_1448,0,382,522
DR76_RS07505,1562774,1563445,1563109,,DR76_1449,1,389,855
DR76_RS07510,1563460,1564128,1563794,,DR76_1450,1,148,701
DR76_RS07515,1564146,1565942,1565044,,DR76_1451,1,256,1445
DR76_RS07520,1566427,1567587,1567007,,DR76_1452,1,16453,18323
DR76_RS07525,1567593,1568264,1567928,,DR76_1453,1,7638,9796
DR76_RS07530,1568152,1568412,1568282,,,1,100,91
DR76_RS07535,1568412,1569893,1569152,,DR76_1454,1,14329,22002
DR76_RS07540,1570098,1570727,1570412,,DR76_1455,0,1597,1828
DR76_RS07545,1570728,1571150,1570939,,DR76_1456,0,1124,1201
DR76_RS07550,1571175,1572002,1571588,,DR76_1457,0,7069,7427
DR76_RS07555,1572002,1572583,1572292,,DR76_1458,0,3286,2239
DR76_RS07560,1572612,1574504,1573558,,DR76_1459,0,7179,8531
DR76_RS07565,1574568,1576709,1575638,,DR76_1460,1,363,291
DR76_RS07570,1577083,1577892,1577487,,DR76_1461,0,161,146
DR76_RS07575,1577889,1578872,1578380,,DR76_1462,0,103,100
DR76_RS07580,1578869,1579918,1579393,,DR76_1463,0,128,129
DR76_RS07585,1579929,1580876,1580402,,DR76_1464,0,242,270
DR76_RS07590,1580873,1581760,1581316,,DR76_1465,0,311,316
DR76_RS07595,1581805,1582119,1581962,,DR76_1466,1,4408,9549
DR76_RS07600,1582150,1582731,1582440,,DR76_1467,1,835,1659
DR76_RS07605,1582981,1583460,1583220,,DR76_1468,0,247,160
DR76_RS07610,1583463,1584173,1583818,,DR76_1469,0,172,141
DR76_RS07615,1584180,1584512,1584346,,DR76_1470,0,42,25
DR76_RS07620,1584558,1585907,1585232,,DR76_1471,1,1077,1080
DR76_RS07625,1585904,1586563,1586233,,DR76_1472,1,525,659
DR76_RS07630,1586715,1587107,1586911,,DR76_1473,0,642,1459
DR76_RS07635,1587160,1587642,1587401,,DR76_1474,0,364,476
DR76_RS07640,1587751,1589358,1588554,,DR76_1475,0,324,260
DR76_RS07645,1589496,1591754,1590625,,DR76_1476,0,4287,6164
DR76_RS07650,1591989,1592726,1592357,,DR76_1477,0,1409,1326
DR76_RS07655,1592801,1594213,1593507,,DR76_1478,0,2174,2629
DR76_RS07660,1594284,1595588,1594936,,DR76_1479,1,127,162
DR76_RS07665,1595599,1596081,1595840,,DR76_1480,1,1,17
DR76_RS07670,1596123,1597106,1596614,,DR76_1481,1,30,99
DR76_RS07675,1597179,1598189,1597684,,DR76_1482,1,47,104
DR76_RS07680,1598200,1599216,1598708,,DR76_1483,1,50,103
DR76_RS07685,1599213,1600685,1599949,,DR76_1484,1,184,182
DR76_RS07690,1601008,1601757,1601382,,DR76_1485,1,855,607
DR76_RS07695,1602009,1604228,1603118,,DR76_1486,0,2074,1508
DR76_RS07700,1604270,1604527,1604398,,DR76_1487,1,91,50
DR76_RS07705,1604578,1605504,1605041,,DR76_1488,1,225,183
DR76_RS07710,1605704,1606531,1606117,,DR76_1489,1,1752,1769
DR76_RS07715,1606636,1607799,1607217,,DR76_1490,1,2360,4733
DR76_RS07725,1607936,1608892,1608414,,DR76_1491,0,411,379
DR76_RS07730,1608932,1609591,1609261,,DR76_1492,1,5645,3578
DR76_RS07735,1609731,1610918,1610324,,DR76_1493,1,740,1212
DR76_RS07740,1611022,1611177,1611099,,,0,89,54
DR76_RS07745,1611170,1611904,1611537,,DR76_1494,0,2719,1839
DR76_RS07750,1611911,1612336,1612123,,DR76_1495,0,1309,857
DR76_RS07755,1612375,1613259,1612817,,DR76_1496,1,334,252
DR76_RS07760,1613450,1613944,1613697,,DR76_1497,0,2588,1541
DR76_RS07765,1613984,1615024,1614504,,DR76_1498,1,5335,9246
DR76_RS07770,1615142,1616068,1615605,,DR76_1499,0,176,157
DR76_RS07775,1616187,1616474,1616330,,DR76_1500,0,23,19
DR76_RS07780,1616471,1616656,1616563,,,0,92,116
DR76_RS07785,1616663,1617781,1617222,,DR76_1501,0,23988,28780
DR76_RS07790,1617784,1618770,1618277,,DR76_1502,0,14580,20754
DR76_RS07795,1618760,1619938,1619349,,DR76_1503,0,13187,21712
DR76_RS07800,1619935,1621638,1620786,,DR76_1504,0,21377,44099
DR76_RS07805,1621638,1622132,1621885,,DR76_1505,0,4509,9756
DR76_RS07810,1622125,1622613,1622369,,DR76_1506,0,3775,8553
DR76_RS07815,1622606,1622947,1622776,,DR76_1507,0,1307,2097
DR76_RS07820,1622960,1623208,1623084,,DR76_1508,0,1759,3064
DR76_RS07825,1623350,1624216,1623783,,DR76_1509,1,2526,5349
DR76_RS07830,1624421,1626280,1625350,,DR76_1510,0,3689,5270
DR76_RS07835,1626572,1628071,1627321,,DR76_1511,0,67,127
DR76_RS07840,1628120,1628812,1628466,,DR76_1512,1,55,47
DR76_RS07845,1628987,1629700,1629343,,DR76_1513,0,33,44
DR76_RS07850,1629732,1630490,1630111,,DR76_1514,0,19,75
DR76_RS07855,1630536,1631885,1631210,,DR76_1515,0,50,46
DR76_RS07860,1631885,1632709,1632297,,DR76_1516,0,50,40
DR76_RS07865,1632721,1633281,1633001,,DR76_1517,0,34,48
DR76_RS07870,1633312,1634382,1633847,,DR76_1518,0,61,83
DR76_RS07875,1634379,1635458,1634918,,DR76_1519,0,171,153
DR76_RS07880,1635493,1636665,1636079,,DR76_1520,1,117,129
DR76_RS07885,1636665,1636913,1636789,,DR76_1521,1,26,20
DR76_RS07890,1636945,1637859,1637402,,DR76_1522,1,27,32
DR76_RS07895,1637856,1639586,1638721,,DR76_1523,1,153,147
DR76_RS07900,1639954,1641096,1640525,,DR76_1524,0,201,150
DR76_RS07905,1641103,1641867,1641485,,DR76_1525,1,1622,1011
DR76_RS07910,1642118,1643617,1642867,,DR76_1526,0,766,1357
DR76_RS07915,1643617,1644669,1644143,,DR76_1527,0,298,285
DR76_RS07920,1644680,1645903,1645291,,DR76_1528,0,661,608
DR76_RS07925,1645908,1646312,1646110,,DR76_1529,0,460,828
DR76_RS07930,1646334,1648505,1647419,,DR76_1530,0,2181,4729
DR76_RS07935,1648860,1650542,1649701,,DR76_1531,0,200,194
DR76_RS07940,1650678,1652027,1651352,,DR76_1532,0,236,391
DR76_RS07950,1652204,1652620,1652412,,DR76_1533,0,57,62
DR76_RS07955,1652617,1653794,1653205,,,0,119,236
DR76_RS07960,1653796,1654332,1654064,,DR76_1536,0,23,46
DR76_RS07965,1655446,1656282,1655864,,DR76_1537,0,1430,3643
DR76_RS07970,1656279,1656950,1656614,,DR76_1538,0,774,2350
DR76_RS07975,1656962,1657357,1657159,,DR76_1539,0,441,2643
DR76_RS07980,1657373,1658608,1657990,,DR76_1540,0,959,6314
DR76_RS07985,1658662,1662462,1660562,,DR76_1541,0,4391,38150
DR76_RS07990,1662565,1663593,1663079,,DR76_1542,0,498,2897
DR76_RS07995,1663599,1664594,1664096,,DR76_1543,0,412,1688
DR76_RS08000,1664756,1665994,1665375,,DR76_1544,1,690,1956
DR76_RS08005,1666029,1668056,1667042,,DR76_1545,1,2574,4472
DR76_RS08010,1668053,1668793,1668423,,DR76_1546,1,2102,3045
DR76_RS08015,1668803,1670482,1669642,,DR76_1547,1,5049,5642
DR76_RS08020,1670503,1671651,1671077,,DR76_1548,1,2924,2682
DR76_RS08025,1671723,1672742,1672232,,DR76_1549,1,6257,5521
DR76_RS08030,1673517,1673672,1673594,,,1,528,346
DR76_RS08035,1674104,1675038,1674571,,DR76_1551,1,6088,3199
DR76_RS08040,1675031,1675426,1675228,,DR76_1552,1,5471,3223
DR76_RS08045,1675495,1676340,1675917,,DR76_1553,1,359,353
DR76_RS08050,1676624,1677643,1677133,,DR76_1554,1,163,319
DR76_RS08055,1677857,1678054,1677955,,DR76_1555,1,94,105
DR76_RS08060,1678071,1678559,1678315,,DR76_1556,1,109,120
DR76_RS08065,1678556,1678933,1678744,,DR76_1557,1,14,14
DR76_RS08070,1679010,1679390,1679200,,DR76_1558,1,56,101
DR76_RS08075,1679440,1680084,1679762,,DR76_1559,1,461,504
DR76_RS08080,1680103,1680324,1680213,,DR76_1560,1,15,14
DR76_RS08085,1680387,1680863,1680625,,DR76_1561,1,36,25
DR76_RS08090,1680879,1681364,1681121,,DR76_1562,1,43,61
DR76_RS08095,1681419,1682237,1681828,,DR76_1563,1,41,35
DR76_RS08100,1682338,1682571,1682454,,DR76_1564,1,59,64
DR76_RS08105,1682650,1683105,1682877,,DR76_1565,1,7,7
DR76_RS08120,1685829,1687395,1686612,,,1,2354,1972
DR76_RS08125,1687415,1687762,1687588,,DR76_1571,1,26,35
DR76_RS08130,1687762,1688439,1688100,,DR76_1572,1,90,133
DR76_RS08135,1688802,1690403,1689602,,DR76_1573,1,4550,5071
DR76_RS08140,1690410,1690802,1690606,,DR76_1574,1,45,74
DR76_RS08145,1690789,1691118,1690953,,DR76_1575,1,98,129
DR76_RS08150,1691297,1694419,1692858,,DR76_1576,1,686,1463
DR76_RS08155,1694753,1695664,1695208,,DR76_1577,1,13,23
DR76_RS08160,1695921,1696115,1696018,,,1,27,16
DR76_RS08165,1696939,1698447,1697693,,DR76_1578,0,1244,1519
DR76_RS08170,1698568,1699167,1698867,,DR76_1579,1,1423,1450
DR76_RS08185,1700538,1700747,1700642,,,0,340,312
DR76_RS08190,1701210,1701815,1701512,,DR76_1581,0,11,60
DR76_RS08195,1701981,1702400,1702190,,DR76_1582,0,3,7
DR76_RS08200,1702360,1702668,1702514,,DR76_1584,0,6,4
DR76_RS08205,1702584,1704122,1703353,,DR76_1583,1,19,19
DR76_RS08210,1704122,1705219,1704670,,DR76_1585,1,728,909
DR76_RS08215,1705250,1705600,1705425,,DR76_1586,1,31,27
DR76_RS08220,1705597,1706022,1705809,,DR76_1587,1,27,54
DR76_RS08225,1706050,1706253,1706151,,,0,9,9
DR76_RS08235,1706684,1707601,1707142,,DR76_1588,0,273,2765
DR76_RS08240,1707635,1708510,1708072,,DR76_1589,0,97,622
DR76_RS08245,1708523,1710031,1709277,,DR76_1590,0,151,1058
DR76_RS08250,1710035,1710865,1710450,,DR76_1591,0,56,628
DR76_RS08255,1710911,1711621,1711266,,DR76_1592,0,26,447
DR76_RS08260,1711625,1712743,1712184,,DR76_1593,0,262,1543
DR76_RS08265,1712793,1713728,1713260,,DR76_1594,0,4859,3231
DR76_RS08270,1713764,1714498,1714131,,DR76_1595,1,3850,2596
DR76_RS08275,1714595,1715584,1715089,,DR76_1596,0,1559,1144
DR76_RS08280,1715743,1716936,1716339,,DR76_1597,1,853,1106
DR76_RS08285,1717009,1718796,1717902,,DR76_1598,0,757,525
DR76_RS08290,1718797,1719744,1719270,,DR76_1599,0,388,305
DR76_RS08295,1719744,1721486,1720615,,DR76_1600,0,1021,884
DR76_RS08300,1721483,1722820,1722151,,DR76_1601,0,4206,2693
DR76_RS08305,1722742,1725021,1723881,,DR76_1602,0,1605,1640
DR76_RS08310,1725007,1725204,1725105,,,1,90,58
DR76_RS08315,1725953,1729852,1727902,,DR76_1603,0,4428,5618
DR76_RS08320,1729899,1730480,1730189,,DR76_1604,0,421,442
DR76_RS08325,1730815,1731252,1731033,,DR76_1605,0,73,143
DR76_RS08330,1731249,1731599,1731424,,DR76_1606,0,92,117
DR76_RS08335,1731630,1733242,1732436,,DR76_1607,0,764,1097
DR76_RS08345,1733246,1733529,1733387,,,1,89,104
DR76_RS08360,1733576,1734848,1734212,,DR76_1609,0,1013,1191
DR76_RS08365,1735227,1735409,1735318,,,1,1,0
DR76_RS08370,1735348,1737438,1736393,,DR76_1610,0,957,905
DR76_RS08380,1738222,1738542,1738382,,DR76_1611,0,1512,1825
DR76_RS08385,1738630,1738821,1738725,,,0,379,360
DR76_RS08390,1738818,1739201,1739009,,DR76_1612,0,392,374
DR76_RS08395,1739205,1739420,1739312,,DR76_1613,0,119,154
DR76_RS08400,1739417,1739689,1739553,,DR76_1614,0,154,186
DR76_RS08405,1739973,1740431,1740202,,DR76_1615,1,524,523
DR76_RS08410,1740441,1741001,1740721,,DR76_1616,1,1113,887
DR76_RS08415,1741043,1741303,1741173,,DR76_1617,1,256,196
DR76_RS08430,1742884,1743060,1742972,,,0,165,98
DR76_RS08445,1743333,>1743584,1743458,,DR76_1619,0,312,298
DR76_RS08450,1743659,1744015,1743837,,,0,498,493
DR76_RS08455,1744027,1744545,1744286,,,0,171,114
DR76_RS08465,1745109,1745342,1745225,,DR76_1622,1,95,96
DR76_RS08475,1745747,1746061,1745904,,DR76_1623,0,486,940
DR76_RS08480,1746268,1746834,1746551,,DR76_1624,0,4356,28436
DR76_RS08485,1746904,1747491,1747197,,DR76_1625,0,649,1651
DR76_RS08490,1747529,1750060,1748794,,DR76_1626,0,2564,4688
DR76_RS08495,1750131,1750865,1750498,,DR76_1627,0,445,1235
DR76_RS08500,1750902,1751483,1751192,,DR76_1628,0,164,449
DR76_RS08505,1751490,1752029,1751759,,DR76_1629,0,183,388
DR76_RS08510,1752056,1752583,1752319,,DR76_1630,0,224,784
DR76_RS08515,1752628,1753158,1752893,,DR76_1631,0,177,528
DR76_RS08520,1753202,1754212,1753707,,DR76_1632,0,469,1401
DR76_RS08525,1754475,1755026,1754750,,DR76_1633,0,1236,2036
DR76_RS08530,1755130,>1755279,1755204,,,1,432,862
DR76_RS08535,1755488,1755841,1755664,,DR76_1634,1,313,478
DR76_RS08540,1755891,1756238,1756064,,DR76_1635,1,62,85
DR76_RS08545,1756235,1756615,1756425,,DR76_1636,1,31,50
DR76_RS08555,1756718,1757874,1757296,,DR76_1638,0,577,935
DR76_RS08560,1758186,1759622,1758904,,DR76_1639,1,308,639
DR76_RS08565,1759641,1761764,1760702,,DR76_1640,1,223,592
DR76_RS08570,1761835,1764909,1763372,,DR76_1641,1,1902,6741
DR76_RS08575,1764921,1765433,1765177,,DR76_1642,1,307,651
DR76_RS08580,1766615,1766857,1766736,,DR76_1643,1,416,733
DR76_RS08585,1766912,1767655,1767283,,DR76_1644,1,440,465
DR76_RS08590,1767655,1768253,1767954,,,1,141,163
DR76_RS08595,1768394,1769113,1768753,,DR76_1646,0,2597,1900
DR76_RS08600,1769114,1770586,1769850,,DR76_1647,0,5998,3664
DR76_RS08615,1772583,1772930,1772756,,DR76_1650,1,38,53
DR76_RS08620,1772927,1773331,1773129,,DR76_1651,1,38,50
DR76_RS08625,1773330,1774394,1773862,,DR76_1652,0,481,385
DR76_RS08630,1774754,1775827,1775290,,DR76_1653,1,1888,1456
DR76_RS08635,1776053,1777318,1776685,,DR76_1654,1,1036,667
DR76_RS08640,1777516,1777591,1777553,,DR76_1655,1,23,12
DR76_RS08645,1777697,1778404,1778050,,DR76_1656,1,2339,1322
DR76_RS08650,1778803,1780938,1779870,,DR76_1657,0,1785,1268
DR76_RS08655,1780987,1782243,1781615,,DR76_1658,1,3311,10071
DR76_RS08660,1782445,1783524,1782984,,DR76_1659,1,908,1025
DR76_RS08665,1783589,1783864,1783726,,DR76_1660,1,719,1083
DR76_RS08670,1783892,1784944,1784418,,DR76_1661,1,1359,1516
DR76_RS08675,1785105,1785824,1785464,,DR76_1662,0,1322,1824
DR76_RS08680,1785824,1786150,1785987,,DR76_1663,0,1427,3588
DR76_RS08690,1786334,1787053,1786693,,DR76_1664,0,1570,2301
DR76_RS08695,1787229,1788275,1787752,,DR76_1665,0,106327,257790
DR76_RS08700,1788392,1789399,1788895,,DR76_1666,0,1315,689
DR76_RS08705,1789468,1790604,1790036,,DR76_1667,1,1478,1859
DR76_RS08710,1790597,1791190,1790893,,DR76_1668,1,883,1468
DR76_RS08715,1791198,1791488,1791343,,DR76_1669,1,271,230
DR76_RS08720,1791485,1792051,1791768,,DR76_1670,1,1287,1339
DR76_RS08725,1792069,1792773,1792421,,DR76_1671,1,1275,1306
DR76_RS08730,1792791,1793771,1793281,,DR76_1672,0,298,217
DR76_RS08735,1793945,1794361,1794153,,DR76_1673,1,917,705
DR76_RS08740,1794361,1794924,1794642,,DR76_1674,1,3446,3077
DR76_RS08745,1795033,1795983,1795508,,DR76_1675,1,5015,6374
DR76_RS08750,1795996,1796727,1796361,,DR76_1676,1,1550,1603
DR76_RS08755,1796807,1797514,1797160,,DR76_1677,1,277,327
DR76_RS08760,1797609,1798106,1797857,,DR76_1678,1,183,221
DR76_RS08765,1798183,1799577,1798880,,DR76_1679,1,1175,4827
DR76_RS08770,1800014,1801168,1800591,,DR76_1680,1,2121,3373
DR76_RS08775,1801224,1801475,1801349,,DR76_1681,0,22,34
DR76_RS08785,1801823,1801954,1801888,,,0,310,261
DR76_RS08790,1801963,1803939,1802951,,DR76_1682,0,7631,9454
DR76_RS08795,1804085,1804816,1804450,,DR76_1683,0,237,163
DR76_RS08800,1804952,1805872,1805412,,DR76_1684,0,4032,7391
DR76_RS08805,1806076,1806834,1806455,,DR76_1685,1,4591,2954
DR76_RS08810,1807112,1809103,1808107,,DR76_1686,0,23786,92844
DR76_RS08815,1809322,1810266,1809794,,DR76_1687,1,329,383
DR76_RS08820,1810607,1811050,1810828,cmtB,DR76_1688,0,17,22
DR76_RS08825,1811078,1812466,1811772,,DR76_1689,0,68,57
DR76_RS08830,1812481,1813758,1813119,,DR76_1690,0,46,105
DR76_RS08840,1814092,1814601,1814346,,DR76_1692,0,791,757
DR76_RS08845,1814598,1815311,1814954,,DR76_1694,0,513,494
DR76_RS08850,1815283,1815960,1815621,,DR76_1693,1,251,239
DR76_RS08855,1815954,1816628,1816291,,DR76_1695,1,322,378
DR76_RS08860,1816616,1817323,1816969,,DR76_1696,1,145,204
DR76_RS08865,1817324,1817902,1817613,,DR76_1697,1,290,261
DR76_RS08870,1817925,1818356,1818140,,DR76_1698,1,393,323
DR76_RS08875,1818728,1819747,1819237,,DR76_1699,0,6645,7693
DR76_RS08880,1819797,1820960,1820378,,DR76_1700,0,22439,53234
DR76_RS08885,1821175,1822254,1821714,,DR76_1701,0,23202,91136
DR76_RS08890,1822445,1823305,1822875,,DR76_1702,0,1470,1494
DR76_RS08895,1823444,1824079,1823761,,DR76_1703,0,2957,365
DR76_RS08900,1824172,1824912,1824542,,DR76_1704,0,9498,5666
DR76_RS08905,1825070,1825966,1825518,,DR76_1706,0,1389,465
DR76_RS08910,1825963,1827018,1826490,,DR76_1705,1,517,272
DR76_RS08915,1827221,1828114,1827667,,DR76_1707,1,2037,2110
DR76_RS08920,1828255,1828485,1828370,,DR76_1708,0,42,39
DR76_RS08925,1828541,1829200,1828870,,DR76_1709,0,3226,10092
DR76_RS08930,1829456,1830688,1830072,,DR76_1710,0,1409,1503
DR76_RS08935,1831078,1831680,1831379,,DR76_1711,1,8319,5921
DR76_RS08940,1831926,1832255,1832090,,DR76_1712,1,15354,13385
DR76_RS08945,1832423,1833001,1832712,,DR76_1713,0,5824,6628
DR76_RS08950,1833027,1834352,1833689,,DR76_1714,0,10848,14394
DR76_RS08955,1834349,1835527,1834938,,DR76_1715,0,4027,4605
DR76_RS08960,1835550,1836752,1836151,,DR76_1716,0,3482,3511
DR76_RS08965,1837200,1838294,1837747,,DR76_1717,0,23772,50031
DR76_RS08970,1838318,1838707,1838512,,DR76_1718,0,10861,32554
DR76_RS08975,1838825,1841698,1840261,,DR76_1719,0,27650,68302
DR76_RS08980,1841864,1843303,1842583,,DR76_1720,1,5706,11357
DR76_RS08985,1843342,1843653,1843497,,DR76_1721,0,660,851
DR76_RS08990,1843817,1844476,1844146,,DR76_1722,0,7523,6498
DR76_RS08995,1844553,1845533,1845043,,DR76_1723,1,5000,4994
DR76_RS09000,1845776,1846042,1845909,,DR76_1724,0,4161,4340
DR76_RS09005,1846023,1846430,1846226,,DR76_1725,0,2891,3089
