gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,norm_exp
DR76_RS06285,1318370,1319317,1318843,,DR76_1213,400.239540979181
DR76_RS06290,1319332,1319841,1319586,,DR76_1214,399.835389017433
DR76_RS06295,1319971,1321095,1320533,,DR76_1215,70.8321478036734
DR76_RS06300,1321067,1321540,1321303,,DR76_1216,324.189077292165
DR76_RS06305,1321569,1322111,1321840,,DR76_1217,211.18952090044
DR76_RS06310,1322116,1322688,1322402,,DR76_1218,98.9970844088608
DR76_RS06315,1322693,1323511,1323102,,DR76_1219,110.348173961938
DR76_RS06320,1323508,1323765,1323636,,DR76_1221,24.7394795165299
DR76_RS06325,1323741,1324511,1324126,,DR76_1220,111.621115944655
DR76_RS06330,1324765,1326320,1325542,,DR76_1223,0.0175930405309523
DR76_RS06335,1326394,1326469,1326431,,DR76_1224,0
DR76_RS06340,1326654,1329578,1328116,,DR76_1225,0
DR76_RS06345,1329662,1329777,1329719,rrf,DR76_1226,0
DR76_RS06350,1329840,1330598,1330219,,DR76_1227,7.05171881276286
DR76_RS06355,1330606,1331709,1331157,,DR76_1228,6.1605709119423
DR76_RS06360,1331719,1332900,1332309,,DR76_1229,4.47149071738248
DR76_RS06365,1332968,1333993,1333480,,DR76_1230,8.80592076501993
DR76_RS06370,1334022,1334198,1334110,,,0.171675066302815
DR76_RS06375,1334424,1334645,1334534,,DR76_1231,18.0871502315524
DR76_RS06385,1334898,1338002,1336450,,DR76_1233,42.0425637806725
DR76_RS06390,1338014,1339171,1338592,,DR76_1234,2.19885498904171
DR76_RS06395,1339570,1340232,1339901,,DR76_1235,0.484094456853248
DR76_RS06400,1340235,1340414,1340324,,DR76_1236,0.498850604713061
DR76_RS06405,1340498,1341382,1340940,,DR76_1237,4.59648382835044
DR76_RS06410,1341468,1341764,1341616,fis,DR76_1238,54.2624457600769
DR76_RS06415,1341790,1342755,1342272,,DR76_1239,218.412132607223
DR76_RS06420,1343084,1343965,1343524,,DR76_1240,59.6807410468851
DR76_RS06425,1343977,1345428,1344702,,DR76_1241,35.1385332202467
DR76_RS06430,1345418,1345660,1345539,,DR76_1242,5.40349848460723
DR76_RS06435,1345753,1346688,1346220,,DR76_1243,36.5769287346275
DR76_RS06440,1346720,1347550,1347135,,DR76_1244,19.442089429763
DR76_RS06445,1347892,1348746,1348319,,DR76_1245,2.34810999130274
DR76_RS06450,1348782,1349672,1349227,,DR76_1246,3.80748559354034
DR76_RS06455,1349733,1351232,1350482,,DR76_1247,2.14891276011999
DR76_RS06460,1351233,1352222,1351727,,DR76_1248,1.23917675334863
DR76_RS06465,1352244,1353206,1352725,,DR76_1249,1.76087080301919
DR76_RS06470,1353203,1353979,1353591,,,12.7989908108914
DR76_RS06475,1354340,1355689,1355014,,DR76_1252,588.011222654178
DR76_RS06480,1355700,1356170,1355935,,DR76_1253,307.575353136394
DR76_RS06500,1357148,1358122,1357635,,DR76_1254,190.081842903546
DR76_RS06505,1358274,1360214,1359244,,DR76_1255,97.1979992688213
DR76_RS06510,1360223,1360411,1360317,,,28.6021577434185
DR76_RS06515,1360519,1361562,1361040,,DR76_1256,327.472027132649
DR76_RS06520,1361628,1362731,1362179,,DR76_1257,96.2445019134262
DR76_RS06525,1362731,1363219,1362975,,DR76_1258,23.9649408224028
DR76_RS06530,1363228,1363821,1363524,,DR76_1259,34.6333103719483
DR76_RS06535,1363811,1365280,1364545,,DR76_1260,110.810841014812
DR76_RS06540,1365348,1369148,1367248,,DR76_1261,110.93287045937
DR76_RS06545,1369304,1370749,1370026,,DR76_1262,238.388062548758
DR76_RS06550,1370877,1371806,1371341,,DR76_1263,36.8805623698372
DR76_RS06555,1371989,1372192,1372090,,DR76_1264,3.70249903485874
DR76_RS06560,1372200,1373132,1372666,,DR76_1265,7.48970299878538
DR76_RS06565,1373138,1375105,1374121,,DR76_1266,14.2411967535138
DR76_RS06570,1375197,1375469,1375333,,DR76_1267,1.41042843873572
DR76_RS06575,1375524,1375787,1375655,,DR76_1268,12.7825411393687
DR76_RS06580,1376151,1376621,1376386,,DR76_1269,132.735115909363
DR76_RS06585,1377056,1377994,1377525,,DR76_1270,698.613882221476
DR76_RS06590,1378057,1379124,1378590,,DR76_1271,79.7115527008156
DR76_RS06595,1379214,1380581,1379897,,DR76_1272,97.2789559538382
DR76_RS06600,1380735,1381133,1380934,,DR76_1273,508.057211370808
DR76_RS06605,1381327,1382454,1381890,,DR76_1274,95.7785937114575
DR76_RS06610,1382674,1383102,1382888,,DR76_1275,812.102427088471
DR76_RS06615,1383118,1383510,1383314,,DR76_1276,634.292960587165
DR76_RS06620,1383905,1384543,1384224,sspA,DR76_1277,771.899191164682
DR76_RS06625,1384549,1385046,1384797,,DR76_1278,256.426880361011
DR76_RS06630,1385154,1385945,1385549,,DR76_1279,135.365075745886
DR76_RS06635,1386067,1386960,1386513,,DR76_1280,48.601548279472
DR76_RS06640,1387069,1388559,1387814,,DR76_1281,39.6889904918064
DR76_RS06645,1388607,1389296,1388951,,DR76_1282,25.7413930052638
DR76_RS06650,1389293,1390168,1389730,,DR76_1283,29.118706632552
DR76_RS06655,1390165,1390629,1390397,,DR76_1284,24.8265548976543
DR76_RS06660,1390697,1392115,1391406,,DR76_1285,24.1270886154229
DR76_RS06665,1392128,1396588,1394358,,DR76_1286,61.3132316916106
DR76_RS06670,1397263,1398192,1397727,,DR76_1287,29.945156156591
DR76_RS06675,1398288,1400624,1399456,,DR76_1288,389.122851457482
DR76_RS06680,1400854,1401507,1401180,,DR76_1289,91.660042584154
DR76_RS06685,1401504,1402232,1401868,,DR76_1291,52.6195595503879
DR76_RS06690,1402229,1402861,1402545,,DR76_1290,62.5896492464091
DR76_RS06695,1403074,1403346,1403210,,DR76_1292,12.4279702098175
DR76_RS06700,1403343,1404197,1403770,,DR76_1293,183.066690369197
DR76_RS06705,1404243,1404734,1404488,,DR76_1294,180.18837565021
DR76_RS06710,1404852,1405139,1404995,,DR76_1295,213.35053946832
DR76_RS06715,1405162,1406595,1405878,,DR76_1296,498.937940739367
DR76_RS06720,1406643,1407368,1407005,,DR76_1297,162.309992982822
DR76_RS06725,1407375,1407932,1407653,,DR76_1298,172.665371457313
DR76_RS06730,1407901,1408476,1408188,,DR76_1299,123.240760701128
DR76_RS06735,1408473,1409039,1408756,,DR76_1300,88.6688453726752
DR76_RS06740,1409060,1410046,1409553,,DR76_1301,149.948649096435
DR76_RS06745,1410060,1411037,1410548,,DR76_1302,46.4448472347888
DR76_RS06750,1411247,1412056,1411651,,DR76_1303,115.734014816466
DR76_RS06755,1412064,1412846,1412455,,DR76_1304,93.5025709357909
DR76_RS06760,1412851,1413402,1413126,,DR76_1305,81.3689821652278
DR76_RS06765,1413421,1414056,1413738,,DR76_1306,249.258066776449
DR76_RS06770,1414056,1414349,1414202,,DR76_1307,80.9355499253887
DR76_RS06775,1414509,1414763,1414636,,DR76_1308,51.1462960919714
DR76_RS06780,1414818,1416077,1415447,,DR76_1309,263.135437999098
DR76_RS06785,1416125,1416403,1416264,,DR76_1310,24.5121669061136
DR76_RS06790,1416636,1417607,1417121,,DR76_1311,359.426856290845
DR76_RS06795,1417866,1418177,1418021,,DR76_1312,761.425634328216
DR76_RS06800,1418198,1418455,1418326,,DR76_1313,383.258568401594
DR76_RS06805,1418582,1419547,1419064,,DR76_1314,83.5856000282383
DR76_RS06810,1419563,1420735,1420149,obgE,DR76_1315,207.382858133524
DR76_RS06815,1420776,1422209,1421492,,DR76_1316,103.857504499517
DR76_RS06820,1422458,1422934,1422696,,DR76_1317,126.227829347339
DR76_RS06825,1423090,1423383,1423236,,DR76_1318,236.400941195648
DR76_RS06830,1423509,1424138,1423823,,DR76_1319,508.088883630806
DR76_RS06835,1424238,1426172,1425205,hflB,DR76_1320,1978.33277263722
DR76_RS06840,1426262,1427110,1426686,,DR76_1321,88.8586421043142
DR76_RS06845,1427103,1428440,1427771,,DR76_1322,448.740877042352
DR76_RS06850,1428668,1429000,1428834,,DR76_1323,315.377164604777
DR76_RS06855,1429015,1429101,1429058,,DR76_1324,1.14128242634488
DR76_RS06860,1429558,1431183,1430370,,DR76_1325,6.18015408331294
DR76_RS06865,1431191,1432534,1431862,,DR76_1326,81.9187915941318
DR76_RS06870,1432882,1432958,1432920,,DR76_1327,8.78790434357326
DR76_RS06875,1433165,1433617,1433391,,DR76_1328,352.103688008541
DR76_RS06880,1433645,1435132,1434388,nusA,DR76_1329,1075.8455748634
DR76_RS06885,1435157,1437829,1436493,,DR76_1330,2282.41698005347
DR76_RS06890,1437993,1438394,1438193,,DR76_1331,129.988546866146
DR76_RS06895,1438394,1439338,1438866,,DR76_1332,173.358379376561
DR76_RS06900,1439487,1439756,1439621,,DR76_1333,689.273467951497
DR76_RS06905,1440003,1442138,1441070,,DR76_1334,3372.9408530142
DR76_RS06910,1442247,1443131,1442689,,DR76_1335,2408.59251848642
DR76_RS06915,1443311,1445200,1444255,,DR76_1336,2584.60138084981
DR76_RS06925,1445354,1446598,1445976,,DR76_1337,786.076206376171
DR76_RS06930,1446717,1447724,1447220,,DR76_1338,74.8114161127638
DR76_RS06935,1447805,1448683,1448244,,DR76_1339,81.2117642342502
DR76_RS06940,1448692,1449687,1449189,,DR76_1340,116.281322208859
DR76_RS06945,1449896,1450420,1450158,,DR76_1341,474.071712404015
DR76_RS06950,1450414,1450917,1450665,,DR76_1343,236.813835853038
DR76_RS06955,1450904,1451206,1451055,,DR76_1342,35.1899154253534
DR76_RS06960,1451257,1451679,1451468,,DR76_1344,35.8092071948509
DR76_RS06965,1451721,1452356,1452038,,DR76_1345,37.0821515829259
DR76_RS06970,1452429,1453469,1452949,,DR76_1346,41.5505088004605
DR76_RS06975,1453582,1454157,1453869,,DR76_1347,180.201923839513
DR76_RS06980,1454167,1454757,1454462,,DR76_1348,106.955826704105
DR76_RS06985,1454777,1455172,1454974,,DR76_1349,14.2014587262684
DR76_RS06990,1455130,1457166,1456148,,DR76_1350,223.664168254877
DR76_RS06995,1457232,1458095,1457663,,DR76_1351,60.0722131110106
DR76_RS07000,1458145,1458912,1458528,,DR76_1352,22.7514228768334
DR76_RS07005,1458913,1459704,1459308,,DR76_1353,13.4578507741965
DR76_RS07010,1459694,1460497,1460095,,DR76_1354,11.2595674696589
DR76_RS07015,1460536,1461012,1460774,,DR76_1355,7.93376282121644
DR76_RS07020,1461179,1462039,1461609,,DR76_1356,35.135928345204
DR76_RS07025,1462052,1463206,1462629,,DR76_1357,50.7228336308225
DR76_RS07030,1463555,1464688,1464121,,DR76_1358,41.2495422244841
DR76_RS07035,1464685,1465119,1464902,,DR76_1359,20.9302358097783
DR76_RS07040,1465137,1466021,1465579,,DR76_1360,29.9515284001764
DR76_RS07045,1466005,1466784,1466394,,DR76_1361,28.5132811893839
DR76_RS07050,1466795,1467268,1467031,,DR76_1362,27.2470056520711
DR76_RS07055,1467291,1468571,1467931,,DR76_1363,49.0704010233591
DR76_RS07060,1468820,1469629,1469224,,DR76_1364,70.9775062582951
DR76_RS07065,1469684,1470148,1469916,,DR76_1365,123.042453291475
DR76_RS07070,1470148,1470483,1470315,,DR76_1366,62.0205747831606
DR76_RS07075,1470632,1472203,1471417,,DR76_1367,342.985512875693
DR76_RS07080,1472578,1473912,1473245,,DR76_1368,86.1558774694202
DR76_RS07085,1473928,1474698,1474313,,DR76_1369,79.7119545518819
DR76_RS07090,1474728,1475618,1475173,,DR76_1370,136.201581168013
DR76_RS07095,1475715,1476860,1476287,,DR76_1371,65.8440651374585
DR76_RS07100,1477826,1478170,1477998,,,0.432733781595961
DR76_RS07105,1478359,1479297,1478828,,DR76_1372,938.810076192424
DR76_RS07110,1479396,1480385,1479890,,DR76_1373,6281.97176363693
DR76_RS07115,1480407,1481738,1481072,,DR76_1374,9048.32017400892
DR76_RS07120,1481764,1482972,1482368,,DR76_1375,6484.34533157273
DR76_RS07125,1483006,1485300,1484153,,DR76_1376,20575.4959600725
DR76_RS07130,1485314,1485703,1485508,,DR76_1377,3844.90547801541
DR76_RS07135,1485775,1487139,1486457,,DR76_1378,4435.34952256929
DR76_RS07140,1487417,1488748,1488082,,DR76_1379,133.628696446431
DR76_RS07145,1488776,1490086,1489431,,DR76_1380,141.843249457899
DR76_RS07150,1490220,1490384,1490302,,DR76_1381,16.2794276397605
DR76_RS07155,1490407,1491108,1490757,,DR76_1382,15.4546931692338
DR76_RS07160,1491213,1492109,1491661,,DR76_1383,49.4177529474935
DR76_RS07165,1492143,1492511,1492327,,DR76_1384,27.2155462852107
DR76_RS07170,1492794,1493780,1493287,,DR76_1385,26.6379396140993
DR76_RS07175,1493850,1494242,1494046,,DR76_1386,10.0875241346967
DR76_RS07180,1494429,1494728,1494578,,DR76_1387,46.5548928346097
DR76_RS07185,1494718,1495122,1494920,,DR76_1388,53.6498850255321
DR76_RS07190,1495125,1495430,1495277,,DR76_1389,80.7907822797628
DR76_RS07195,1495468,1495836,1495652,,DR76_1390,141.341375407943
DR76_RS07200,1495983,1496366,1496174,,DR76_1391,114.581301105397
DR76_RS07205,1496370,1497032,1496701,,DR76_1392,183.081979952577
DR76_RS07210,1497377,1498153,1497765,,DR76_1393,326.129899416515
DR76_RS07215,1498283,1499581,1498932,,DR76_1394,110.02018991068
DR76_RS07220,1500064,1501476,1500770,,DR76_1395,188.070605557374
DR76_RS07225,1501491,1502978,1502234,,DR76_1396,127.094119737155
DR76_RS07230,1503061,1503612,1503336,,DR76_1397,5.61503835189438
DR76_RS07235,1503616,1504860,1504238,,DR76_1398,86.9260771105005
DR76_RS07240,1505184,1506149,1505666,,DR76_1399,17.1131176990658
DR76_RS07245,1506433,1507419,1506926,,DR76_1400,307.004924816358
DR76_RS07250,1507498,1508190,1507844,,DR76_1401,7.48203908260341
DR76_RS07255,1508267,1508770,1508518,,DR76_1402,27.5031536298134
DR76_RS07260,1508855,1509991,1509423,,DR76_1403,57.2374899072097
DR76_RS07265,1510095,1510265,1510180,,,3.13043937535073
DR76_RS07270,1510262,1510678,1510470,,DR76_1404,21.9278317753149
DR76_RS07275,1510723,1512741,1511732,,DR76_1405,84.9735246888922
DR76_RS07280,1512967,1515318,1514142,,DR76_1406,9.21382097081871
DR76_RS07285,1515335,1516405,1515870,,DR76_1407,5.62170720265651
DR76_RS07290,1516539,1517972,1517255,,DR76_1408,5.31864525195094
DR76_RS07295,1518035,1518484,1518259,,DR76_1409,3.4827235668855
DR76_RS07300,1518481,1521573,1520027,,DR76_1410,24.6748863836378
DR76_RS07305,1521757,1522740,1522248,,DR76_1411,81.2088029731979
DR76_RS07310,1522959,1523291,1523125,,DR76_1412,7.1181107132073
DR76_RS07315,1523333,1524712,1524022,,DR76_1413,11.4068538709297
DR76_RS07320,1525130,1526650,1525890,,DR76_1414,247.754702618674
DR76_RS07325,1526804,1527427,1527115,,DR76_1415,26.9669785096103
DR76_RS07330,1527715,1528479,1528097,,DR76_1416,11.2414242744733
DR76_RS07335,1528533,1528608,1528570,,DR76_1417,0.269146012390837
DR76_RS07340,1528733,1529239,1528986,,DR76_1418,55.6360998379773
DR76_RS07345,1529317,1531158,1530237,,DR76_1419,849.64576978609
DR76_RS07350,1531353,1533098,1532225,,DR76_1420,181.879469910817
DR76_RS07355,1533209,1533424,1533316,,DR76_1421,549.521410243294
DR76_RS07360,1533662,1534675,1534168,,DR76_1422,85.1607165454884
DR76_RS07365,1534718,1536181,1535449,,DR76_1423,5.7310974039332
DR76_RS07370,1536229,1536834,1536531,,DR76_1424,18.8006526735511
DR76_RS07375,1536831,1537742,1537286,,DR76_1425,6.0362762592174
DR76_RS07380,1537949,1538881,1538415,,DR76_1426,40.0755302885316
DR76_RS07385,1538894,1539511,1539202,,DR76_1427,34.4714376562555
DR76_RS07390,1539616,1539984,1539800,folB,DR76_1428,25.1106268913428
DR76_RS07395,1540075,1540896,1540485,,DR76_1429,37.3869285871438
DR76_RS07400,1540976,1542214,1541595,,DR76_1430,132.583406741005
DR76_RS07405,1542278,1542898,1542588,,DR76_1431,145.694690168708
DR76_RS07410,1542917,1543123,1543020,,,14.8298543881329
DR76_RS07415,1543241,1544446,1543843,,DR76_1432,97.1875821740082
DR76_RS07420,1544459,1544911,1544685,,DR76_1433,13.1512750024262
DR76_RS07425,1544981,1546282,1545631,,DR76_1434,71.037822522331
DR76_RS07430,1546305,1549145,1547725,,DR76_1435,147.877241384458
DR76_RS07435,1549193,1550626,1549909,,DR76_1436,135.1565617292
DR76_RS07445,1551045,1552706,1551875,,DR76_1437,40.5894551781307
DR76_RS07450,1552733,1553362,1553047,,DR76_1438,29.2643210400093
DR76_RS07455,1553632,1553832,1553732,,DR76_1439,664.299473656638
DR76_RS07460,1553867,1554226,1554046,,DR76_1440,217.513189205766
DR76_RS07465,1554540,1555193,1554866,,DR76_1441,732.317940291818
DR76_RS07470,1555247,1556296,1555771,,DR76_1442,8.67000346428314
DR76_RS07475,1556293,1557033,1556663,,DR76_1443,8.67652401145687
DR76_RS07480,1557049,1559571,1558310,,DR76_1444,19.5185587581448
DR76_RS07485,1559658,1560221,1559939,,DR76_1445,1.99667256159942
DR76_RS07490,1560792,1560962,1560877,,DR76_1446,23.6052893218628
DR76_RS07495,1561024,1561797,1561410,,DR76_1447,138.335378988906
DR76_RS07500,1561940,1562728,1562334,,DR76_1448,18.993456131299
DR76_RS07505,1562774,1563445,1563109,,DR76_1449,25.0317009915067
DR76_RS07510,1563460,1564128,1563794,,DR76_1450,16.1334113812369
DR76_RS07515,1564146,1565942,1565044,,DR76_1451,31.9961100001589
DR76_RS07520,1566427,1567587,1567007,,DR76_1452,744.875876652715
DR76_RS07525,1567593,1568264,1567928,,DR76_1453,368.48784384879
DR76_RS07530,1568152,1568412,1568282,,,4.16900045118103
DR76_RS07535,1568412,1569893,1569152,,DR76_1454,755.055635642849
DR76_RS07540,1570098,1570727,1570412,,DR76_1455,73.1715772835249
DR76_RS07545,1570728,1571150,1570939,,DR76_1456,49.9939411722693
DR76_RS07550,1571175,1572002,1571588,,DR76_1457,312.197818720265
DR76_RS07555,1572002,1572583,1572292,,DR76_1458,123.776407196526
DR76_RS07560,1572612,1574504,1573558,,DR76_1459,334.445372605588
DR76_RS07565,1574568,1576709,1575638,,DR76_1460,14.4415373537048
DR76_RS07570,1577083,1577892,1577487,,DR76_1461,6.70311827573068
DR76_RS07575,1577889,1578872,1578380,,DR76_1462,4.40437882884554
DR76_RS07580,1578869,1579918,1579393,,DR76_1463,5.55658544495925
DR76_RS07585,1579929,1580876,1580402,,DR76_1464,10.9647626494889
DR76_RS07590,1580873,1581760,1581316,,DR76_1465,13.5459858102891
DR76_RS07595,1581805,1582119,1581962,,DR76_1466,281.194872297125
DR76_RS07600,1582150,1582731,1582440,,DR76_1467,50.6299361607674
DR76_RS07605,1582981,1583460,1583220,,DR76_1468,9.15792987922737
DR76_RS07610,1583463,1584173,1583818,,DR76_1469,6.897636786991
DR76_RS07615,1584180,1584512,1584346,,DR76_1470,1.51840019367684
DR76_RS07620,1584558,1585907,1585232,,DR76_1471,46.6582073994778
DR76_RS07625,1585904,1586563,1586233,,DR76_1472,25.0759909649355
DR76_RS07630,1586715,1587107,1586911,,DR76_1473,42.1550228922487
DR76_RS07635,1587160,1587642,1587401,,DR76_1474,17.7219301895596
DR76_RS07640,1587751,1589358,1588554,,DR76_1475,12.8946199297282
DR76_RS07645,1589496,1591754,1590625,,DR76_1476,218.535109246786
DR76_RS07650,1591989,1592726,1592357,,DR76_1477,59.5119674628018
DR76_RS07655,1592801,1594213,1593507,,DR76_1478,102.081157560545
DR76_RS07660,1594284,1595588,1594936,,DR76_1479,6.11147544485203
DR76_RS07665,1595599,1596081,1595840,,DR76_1480,0.324762026654833
DR76_RS07670,1596123,1597106,1596614,,DR76_1481,2.51212114142359
DR76_RS07675,1597179,1598189,1597684,,DR76_1482,3.0366520837653
DR76_RS07680,1598200,1599216,1598708,,DR76_1483,3.09610005612028
DR76_RS07685,1599213,1600685,1599949,,DR76_1484,7.92711550030377
DR76_RS07690,1601008,1601757,1601382,,DR76_1485,32.6356642747785
DR76_RS07695,1602009,1604228,1603118,,DR76_1486,79.7913253624832
DR76_RS07700,1604270,1604527,1604398,,DR76_1487,3.2165627507542
DR76_RS07705,1604578,1605504,1605041,,DR76_1488,8.99760238360912
DR76_RS07710,1605704,1606531,1606117,,DR76_1489,76.1140402246385
DR76_RS07715,1606636,1607799,1607217,,DR76_1490,143.873457636597
DR76_RS07725,1607936,1608892,1608414,,DR76_1491,17.2223811266035
DR76_RS07730,1608932,1609591,1609261,,DR76_1492,207.913404933441
DR76_RS07735,1609731,1610918,1610324,,DR76_1493,40.3262149687106
DR76_RS07740,1611022,1611177,1611099,,,3.23557423762072
DR76_RS07745,1611170,1611904,1611537,,DR76_1494,102.178439548704
DR76_RS07750,1611911,1612336,1612123,,DR76_1495,48.6927976909208
DR76_RS07755,1612375,1613259,1612817,,DR76_1496,13.010678981767
DR76_RS07760,1613450,1613944,1613697,,DR76_1497,93.5715892411275
DR76_RS07765,1613984,1615024,1614504,,DR76_1498,299.669853998
DR76_RS07770,1615142,1616068,1615605,,DR76_1499,7.28184678600081
DR76_RS07775,1616187,1616474,1616330,,DR76_1500,0.9249155355469
DR76_RS07780,1616471,1616656,1616563,,,4.40338376342569
DR76_RS07785,1616663,1617781,1617222,,DR76_1501,1122.34764551671
DR76_RS07790,1617784,1618770,1618277,,DR76_1502,739.54528580501
DR76_RS07795,1618760,1619938,1619349,,DR76_1503,720.626708316962
DR76_RS07800,1619935,1621638,1620786,,DR76_1504,1324.80407186198
DR76_RS07805,1621638,1622132,1621885,,DR76_1505,287.430345787526
DR76_RS07810,1622125,1622613,1622369,,DR76_1506,247.416550209365
DR76_RS07815,1622606,1622947,1622776,,DR76_1507,70.4568072740444
DR76_RS07820,1622960,1623208,1623084,,DR76_1508,99.0767900756223
DR76_RS07825,1623350,1624216,1623783,,DR76_1509,158.973706650018
DR76_RS07830,1624421,1626280,1625350,,DR76_1510,187.450089110186
DR76_RS07835,1626572,1628071,1627321,,DR76_1511,3.95489876855008
DR76_RS07840,1628120,1628812,1628466,,DR76_1512,2.23929147453016
DR76_RS07845,1628987,1629700,1629343,,DR76_1513,1.62154492510715
DR76_RS07850,1629732,1630490,1630111,,DR76_1514,1.80740445476566
DR76_RS07855,1630536,1631885,1631210,,DR76_1515,2.09329674585599
DR76_RS07860,1631885,1632709,1632297,,DR76_1516,1.98773850267028
DR76_RS07865,1632721,1633281,1633001,,DR76_1517,1.7175974248596
DR76_RS07870,1633312,1634382,1633847,,DR76_1518,3.02672295941631
