block,start,end,rev_comp,inversion,strain,gene_name,gbk_start,gbk_midpoint,gbk_strand,gbk_end,norm_exp,block_length,log_exp
Block941,3817676,3831770,0,1.0,K12DH,ECDH10B_3749,3829320,3829910,0,3830501,5.4665376344608605,14094,1.8666408237682128
Block941,3817676,3831770,0,1.0,K12DH,ECDH10B_3750,3830579,3831168,0,3831757,23.170063886268892,14094,3.1851148379170655
Block942,3831941,3836618,0,1.0,K12DH,ECDH10B_3751,3831953,3832365,1,3832777,93.9241004116325,4677,4.553077629240013
Block942,3831941,3836618,0,1.0,K12DH,ECDH10B_3752,3833097,3834112,0,3835127,25.480691790692802,4677,3.276415855753718
Block942,3831941,3836618,0,1.0,K12DH,ECDH10B_3753,3835305,3835931,0,3836558,341.247526126357,4677,5.8355342358775895
Block943,3836700,3839697,0,1.0,K12DH,ECDH10B_3754,3836709,3836945,1,3837182,53.750718148701,2997,4.002790485481836
Block943,3836700,3839697,0,1.0,K12DH,ECDH10B_3755,3837284,3837708,1,3838132,70.3530595491174,2997,4.267640223860074
Block943,3836700,3839697,0,1.0,K12DH,ECDH10B_3756,3838333,3838832,0,3839331,3.51968912862602,2997,1.5084432146262532
Block944,3841744,3846379,0,1.0,K12DH,ECDH10B_3761,3842684,3843432,0,3844180,3.33910185419018,4635,1.467667380656898
Block944,3841744,3846379,0,1.0,K12DH,ECDH10B_3762,3844177,3844508,0,3844839,2.03779335548211,4635,1.1111313819398154
Block944,3841744,3846379,0,1.0,K12DH,ECDH10B_3763,3844832,3845262,0,3845692,1.09765940564573,4635,0.7408221543955951
Block946,3852267,3853480,0,1.0,K12DH,ECDH10B_3770,3852276,3852851,1,3853427,2.24144244854445,1213,1.176018430900087
Block947,3853602,3857591,0,1.0,K12DH,ECDH10B_3771,3853617,3854539,1,3855461,469.8776735327529,3989,6.154598343793279
Block947,3853602,3857591,0,1.0,K12DH,ECDH10B_3773,3856947,3857251,1,3857555,74.8322280860452,3989,4.32852337492717
Block948,3865841,3869797,0,1.0,K12DH,ECDH10B_3778,3865843,3866411,1,3866979,10.3464922332199,3956,2.4289086418184174
Block948,3865841,3869797,0,1.0,K12DH,ECDH10B_3779,3866982,3867163,1,3867344,1.6637854724384695,3956,0.9797482210716221
Block948,3865841,3869797,0,1.0,K12DH,ECDH10B_3780,3867881,3868837,0,3869794,249.19921359657602,3956,5.5222574549286545
Block950,3869937,3872592,0,1.0,K12DH,ECDH10B_3781,3870024,3870598,0,3871172,106.09412659398701,2655,4.673708135557636
Block950,3869937,3872592,0,1.0,K12DH,ECDH10B_3782,3871172,3871465,0,3871759,30.1787566901573,2655,3.4397369875990984
Block950,3869937,3872592,0,1.0,K12DH,ECDH10B_3783,3871771,3871875,1,3871980,100.71351502415399,2655,4.622160185318235
Block951,3872679,3876591,0,1.0,K12DH,ECDH10B_3785,3872999,3873826,0,3874654,93.9832482974724,3912,4.553700542341107
Block951,3872679,3876591,0,1.0,K12DH,ECDH10B_3786,3874654,3875042,0,3875430,18.2953189869447,3912,2.959862526956826
Block953,3877464,3879758,0,1.0,K12DH,ECDH10B_3790,3878242,3878751,1,3879261,543.496046500038,2294,6.29986068155701
Block953,3877464,3879758,0,1.0,K12DH,ECDH10B_3791,3879261,3879494,1,3879728,530.429753008166,2294,6.27557102161187
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3793,3880184,3880399,1,3880615,521.272246859069,8403,6.258188997631975
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3794,3880860,3881632,0,3882404,3020.2193833669603,8403,8.013415798202825
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3795,3882414,3883055,0,3883697,162.44171327347098,8403,5.09645643303807
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3796,3883701,3884180,0,3884660,47.658176879993896,8403,3.8848198701511034
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3797,3884647,3885164,1,3885681,19.5274420297733,8403,3.0217626265692124
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3798,3885920,3886432,1,3886945,504.205300578745,8403,6.224964882461566
Block954,3879851,3888254,0,1.0,K12DH,ECDH10B_3799,3886955,3887553,1,3888151,832.233487775242,8403,6.725313900340122
Block955,3889538,3892464,0,1.0,K12DH,ECDH10B_3801,3889587,3890053,0,3890519,469.962679001352,2926,6.154778853087877
Block955,3889538,3892464,0,1.0,K12DH,ECDH10B_3802,3890529,3891052,0,3891575,202.02943309673,2926,5.313350959155948
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3815,3904140,3904778,0,3905417,107.694318138811,9170,4.688539521728888
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3816,3905425,3905664,0,3905904,33.3142094512851,9170,3.5355595381026537
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3817,3905943,3906347,1,3906752,81.8202730066095,9170,4.416672874497034
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3818,3906850,3906933,1,3907017,142.759350637606,9170,4.968140725475717
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3819,3907038,3907156,1,3907274,1055.18376173659,9170,6.962417465923053
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3820,3907491,3907825,1,3908159,111.600657570238,9170,4.7238475555663175
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3821,3908331,3908941,0,3909551,218.704294484356,9170,5.392282526238013
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3822,3909529,3909758,0,3909987,88.0552833760667,9170,4.48925733842001
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3823,3910094,3910392,0,3910690,148.982639183335,9170,5.01051954862024
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3824,3910727,3911047,1,3911368,89.34766581517891,9170,4.503665181786734
Block960,3903987,3913157,0,1.0,K12DH,ECDH10B_3826,3912277,3912708,0,3913140,439.269702324335,9170,6.087387498957197
Block961,3913182,3914216,0,1.0,K12DH,ECDH10B_3827,3913361,3913773,0,3914185,33.516556119488804,1034,3.541439096449537
Block962,3914292,3918217,0,1.0,K12DH,ECDH10B_3828,3914475,3914783,0,3915092,25.0938505734772,3925,3.2616996763565997
Block962,3914292,3918217,0,1.0,K12DH,ECDH10B_3829,3915089,3915930,1,3916771,17.3769444308761,3925,2.911096858867833
Block962,3914292,3918217,0,1.0,K12DH,ECDH10B_3830,3917029,3917340,0,3917652,276.777228457421,3925,5.626819455964833
Block962,3914292,3918217,0,1.0,K12DH,ECDH10B_3831,3917707,3917844,0,3917982,165.701592101743,3925,5.116205340411459
Block963,3918258,3922905,0,1.0,K12DH,ECDH10B_3833,3920122,3920466,0,3920811,53.548753309327495,4647,3.999094857926766
Block963,3918258,3922905,0,1.0,K12DH,ECDH10B_3834,3920817,3921857,0,3922898,164.38764118327802,4647,5.108292059019608
Block964,3923075,3927723,0,1.0,K12DH,ECDH10B_3836,3924552,3925247,0,3925943,33.0043682391012,4648,3.526488993984242
Block965,3927817,3931932,0,1.0,K12DH,ECDH10B_3838,3927826,3928985,1,3930144,23.768177831284,4115,3.209559677262194
Block965,3927817,3931932,0,1.0,K12DH,ECDH10B_3839,3930154,3930845,1,3931536,2.59238851296159,4115,1.2788173052150653
Block965,3927817,3931932,0,1.0,K12DH,ECDH10B_3840,3931829,3931876,0,3931923,3.47486791623174,4115,1.498476835365347
Block966,3933829,3936228,0,1.0,K12DH,ECDH10B_3842,3933855,3934316,0,3934778,40.6623174102775,2399,3.7295970610326554
Block966,3933829,3936228,0,1.0,K12DH,ECDH10B_3843,3934782,3935191,1,3935600,42.183824696380896,2399,3.7654659968097604
Block966,3933829,3936228,0,1.0,K12DH,ECDH10B_3844,3935822,3935968,0,3936115,2.5808576036483504,2399,1.275602325815827
Block967,3936548,3941344,0,1.0,K12DH,ECDH10B_3846,3937557,3937783,1,3938009,44.76858957460529,4796,3.8235980386916237
Block967,3936548,3941344,0,1.0,K12DH,ECDH10B_3847,3938062,3938729,1,3939396,3.87193761790187,4796,1.5834917261182877
Block967,3936548,3941344,0,1.0,K12DH,ECDH10B_3848,3939571,3940454,0,3941337,76.98123234566859,4796,4.356468186785166
Block968,3941440,3946352,0,1.0,K12DH,ECDH10B_3850,3942912,3943571,1,3944231,23.5018554066357,4912,3.1987488455663327
Block968,3941440,3946352,0,1.0,K12DH,ECDH10B_3851,3944241,3944992,1,3945743,56.02713515401529,4912,4.043527209889761
Block968,3941440,3946352,0,1.0,K12DH,ECDH10B_3852,3945743,3946038,1,3946333,33.8150573367745,4912,3.5500499752917465
Block972,3946580,3948671,0,1.0,K12DH,ECDH10B_3854,3946703,3947547,1,3948391,223.507630906914,2091,5.413909697281316
Block972,3946580,3948671,0,1.0,K12DH,ECDH10B_3855,3948497,3948546,1,3948595,9.11306676553259,2091,2.313828326849451
Block974,3949360,3951924,0,1.0,K12DH,ECDH10B_3856,3949529,3950121,0,3950713,62.125077036572286,2564,4.145118107976122
Block974,3949360,3951924,0,1.0,K12DH,ECDH10B_3857,3950721,3950969,1,3951218,32.1626118592342,2564,3.501423092522148
Block974,3949360,3951924,0,1.0,K12DH,ECDH10B_3858,3951215,3951396,1,3951577,0.690361219521049,2564,0.5249422454575466
Block974,3949360,3951924,0,1.0,K12DH,ECDH10B_3859,3951567,3951740,1,3951914,7.93469099469414,2564,2.189941564319365
Block975,3952539,3956730,0,1.0,K12DH,ECDH10B_3862,3954008,3954865,1,3955723,4.56229883742292,4191,1.7160114827796222
Block976,3960182,3961998,0,1.0,K12DH,ECDH10B_3871,3960219,3961049,1,3961880,298.774665039485,1816,5.703031075891793
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3872,3962076,3962290,1,3962504,173.30985821387299,8989,5.16083450981283
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3873,3962616,3962822,1,3963029,584.9942359193631,8989,6.373309953213556
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3874,3963335,3963501,0,3963667,108.550939959323,8989,4.6963896461901795
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3875,3963669,3964294,1,3964919,76.7110026464442,8989,4.352996851550015
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3877,3966045,3966713,1,3967382,4.93500429560786,8989,1.7808677518369145
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3878,3967457,3968031,1,3968605,6.327257643963209,8989,1.991601318195906
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3879,3968602,3968910,1,3969219,1.79955153448003,8989,1.0294592380960415
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3880,3969203,3969642,1,3970081,9.13482615930039,8989,2.315977627245796
Block977,3962032,3971021,0,1.0,K12DH,ECDH10B_3881,3970078,3970422,1,3970767,20.6109656763883,8989,3.073200856072361
Block979,3971744,3973117,0,1.0,K12DH,ECDH10B_3883,3971747,3972153,1,3972559,164.78172420639999,1373,5.110672008678724
Block979,3971744,3973117,0,1.0,K12DH,ECDH10B_3884,3972674,3972877,1,3973081,17.4332965525836,1373,2.9141586245191435
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3886,3975755,3976291,1,3976828,207.48183497216,12479,5.3398519150077925
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3887,3976828,3977378,1,3977928,348.1812510316861,12479,5.855591131320375
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3889,3979943,3980013,0,3980083,259.88048402871004,12479,5.564062386848517
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3890,3980100,3980279,0,3980459,105.052089628436,12479,4.663930384997952
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3891,3980423,3980551,0,3980680,1.4153151669818402,12479,0.8818297825158674
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3892,3980683,3981506,0,3982329,2225.07558717695,12479,7.7079954877625525
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3893,3982435,3983117,0,3983799,218.86220176899602,12479,5.393000994514273
Block981,3973259,3985738,0,1.0,K12DH,ECDH10B_3894,3984042,3984079,0,3984116,7.0278473479388,12479,2.0829164157979987
Block982,3985761,3992267,0,1.0,K12DH,ECDH10B_3896,3985843,3986466,0,3987090,5.38712369412683,6506,1.8542840409375358
Block982,3985761,3992267,0,1.0,K12DH,ECDH10B_3897,3987222,3987809,0,3988397,11.738745581575198,6506,2.544648182311541
Block982,3985761,3992267,0,1.0,K12DH,ECDH10B_3898,3988372,3988851,0,3989331,19.901449912816894,6506,3.0398185303835032
Block982,3985761,3992267,0,1.0,K12DH,ECDH10B_3899,3989488,3989862,0,3990237,95.4084101200787,6506,4.568593439720676
Block982,3985761,3992267,0,1.0,K12DH,ECDH10B_3900,3990259,3990542,0,3990825,57.3678642512678,6506,4.066765468710192
Block982,3985761,3992267,0,1.0,K12DH,ECDH10B_3901,3990879,3991547,1,3992216,227.582678850679,6506,5.4318979779330165
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3905,3994278,3994639,1,3995000,4.13193883267175,9804,1.6354835278732704
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3906,3995015,3995599,1,3996184,1.8789654748140503,9804,1.0574310194824301
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3907,3996211,3997019,1,3997827,1.90202729344055,9804,1.065409559462755
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3908,3997896,3998602,1,3999308,1.3691915297288502,9804,0.862548770253405
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3909,3999327,4000265,1,4001204,1.85590365618756,9804,1.0493883100804544
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3910,4001338,4001756,1,4002174,0.690361219521049,9804,0.5249422454575466
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3911,4002460,4002822,1,4003185,54.7513024092361,9804,4.020900771667998
Block986,3994229,4004033,0,1.0,K12DH,ECDH10B_3912,4003200,4003586,1,4003973,64.42287160682429,9804,4.180871916084582
Block987,4004157,4011039,0,1.0,K12DH,ECDH10B_3914,4005046,4005525,1,4006005,36.54060706206021,6882,3.625423202100074
Block987,4004157,4011039,0,1.0,K12DH,ECDH10B_3915,4006092,4006612,1,4007132,89.0171767196709,6882,4.500000504561043
Block987,4004157,4011039,0,1.0,K12DH,ECDH10B_3917,4009437,4010122,1,4010807,1388.4485980629001,6882,7.236662255380556
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3918,4011160,4011369,1,4011579,790.3200836925,23466,6.673702542923041
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3919,4011600,4012291,1,4012982,8388.99167010119,23466,9.034794806624191
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3920,4013009,4013440,1,4013872,2675.89851800968,23466,7.892414133952216
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3921,4013923,4014693,1,4015464,9614.41501354369,23466,9.171122820226447
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3922,4015477,4015743,1,4016010,1030.04750388602,23466,6.938330558499666
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3923,4016025,4016260,1,4016495,1936.2938294804999,23466,7.569047344974784
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3924,4016557,4016676,1,4016796,1550.70975803798,23466,7.347112671680853
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3925,4016843,4017250,1,4017658,1223.47329630952,23466,7.110266068322268
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3926,4017667,4017857,1,4018047,144.50906217467198,23466,4.980238367659479
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3927,4018664,4018975,1,4019287,63.1663843205105,23466,4.161479464850212
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3928,4019351,4020295,1,4021240,742.1733534939909,23466,6.610929333108201
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3930,4021619,4021840,1,4022062,375.953988925997,23466,5.9321231347107455
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3931,4022152,4022381,1,4022610,27.800245754712602,23466,3.360383920255236
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3932,4022762,4023258,0,4023754,647.975307022973,23466,6.47539466824986
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3933,4023759,4024484,1,4025210,153.551259230636,23466,5.040525816268232
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3935,4026923,4027857,0,4028791,97.7383834829681,23466,4.592473761246107
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3936,4028958,4029167,0,4029377,908.904115251066,23466,6.813339226103341
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3937,4029385,4030137,0,4030890,911.2196389781881,23466,6.815880793291835
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3938,4030895,4031377,0,4031860,881.426005275511,23466,6.782674938578817
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3939,4031885,4032330,0,4032775,1945.3720996618106,23466,7.57372245703746
Block988,4011127,4034593,0,1.0,K12DH,ECDH10B_3940,4032901,4033365,0,4033830,709.03950642668,23466,6.565320611341834
Block989,4035930,4038395,0,1.0,K12DH,ECDH10B_3943,4036128,4036841,1,4037555,71.0266801598903,2465,4.2770366081527325
Block989,4035930,4038395,0,1.0,K12DH,ECDH10B_3944,4037578,4037924,1,4038270,383.2070198703049,2465,5.951181521563437
Block992,4043787,4048479,0,1.0,K12DH,ECDH10B_3949,4043815,4043853,0,4043891,0.634009097813515,4692,0.4910365642396395
Block992,4043787,4048479,0,1.0,K12DH,ECDH10B_3950,4043900,4043937,0,4043975,1.188604255293,4692,0.7832640142994107
Block992,4043787,4048479,0,1.0,K12DH,ECDH10B_3951,4044071,4044490,1,4044910,52.562304807823104,4692,3.9808455521566906
Block992,4043787,4048479,0,1.0,K12DH,ECDH10B_3952,4045029,4045198,0,4045367,296.751928039062,4692,5.696260683576534
Block992,4043787,4048479,0,1.0,K12DH,ECDH10B_3953,4045392,4046152,1,4046912,10.9356801186391,4692,2.479532243390415
Block992,4043787,4048479,0,1.0,K12DH,ECDH10B_3954,4047265,4047314,0,4047363,2.79603760602394,4692,1.3339577874488575
Block993,4048482,4053816,0,1.0,K12DH,ECDH10B_3958,4049144,4049275,0,4049407,16.8876274547,5334,2.884109270207289
Block993,4048482,4053816,0,1.0,K12DH,ECDH10B_3959,4049427,4049891,0,4050356,235.176809203779,5334,5.464580716063155
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3967,4057620,4058630,0,4059641,149.565696773291,27265,5.0143995123508756
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3968,4059688,4060430,1,4061172,390.7041430303869,27265,5.970506817665599
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3969,4061308,4061940,1,4062573,913.699132333319,27265,6.818595194081262
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3970,4062704,4062868,0,4063033,611.360461743966,27265,6.417321098903647
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3971,4063174,4063224,0,4063275,17.2949256408247,27265,2.906623734009491
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3972,4063360,4063989,0,4064619,1870.91074878376,27265,7.5347149789692045
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3973,4064859,4065410,0,4065962,243.309018996072,27265,5.498433895290284
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3974,4065974,4066497,0,4067020,143.806979131423,27265,4.975401677211539
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3975,4067076,4067641,0,4068206,144.04280701712298,27265,4.977028919659231
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3976,4068203,4068834,0,4069465,172.474647934346,27265,5.156031467294267
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3977,4069465,4069998,0,4070532,129.720598982182,27265,4.87306221327823
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3978,4070551,4070991,0,4071432,60.8955588434611,27265,4.125448429838095
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3979,4071410,4071747,0,4072084,28.381810005394698,27265,3.380375775566791
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3980,4072089,4072654,0,4073219,102.200811411148,27265,4.636676715527677
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3981,4073221,4073846,0,4074471,74.74388808611529,27265,4.3273577558024305
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3982,4074468,4075007,0,4075547,51.4404720731072,27265,3.9596786610118677
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3983,4075544,4076220,0,4076896,27.8964003037947,27265,3.3637170303984028
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3984,4076899,4077269,0,4077639,29.8893724468825,27265,3.430412190987072
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3985,4077830,4078522,0,4079215,398.00149039593697,27265,5.98896515221105
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3986,4079318,4079356,0,4079394,1.42684607629508,27265,0.8865925033467907
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3987,4079453,4079490,0,4079528,0.0,27265,0.0
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3988,4079549,4079592,0,4079635,0.21518000237558704,27265,0.19489221592273276
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3989,4079678,4079716,0,4079754,0.0,27265,0.0
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3990,4079901,4080518,0,4081136,31.547948219886198,27265,3.482714331948489
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3991,4081295,4082122,1,4082950,12.0653274025072,27265,2.569961958169284
Block996,4057616,4084881,0,1.0,K12DH,ECDH10B_3993,4083629,4084227,1,4084825,378.48163802485396,27265,5.938806211013868
Block997,4084900,4091114,0,1.0,K12DH,ECDH10B_3995,4086031,4086401,1,4086771,234.146112233126,6214,5.460207075118623
Block997,4084900,4091114,0,1.0,K12DH,ECDH10B_3996,4086768,4087238,1,4087709,468.7861783986169,6214,6.152277651610287
Block997,4084900,4091114,0,1.0,K12DH,ECDH10B_3998,4090682,4090842,1,4091002,55.799121817467785,6214,4.03952086464751
Block998,4091250,4097062,0,1.0,K12DH,ECDH10B_4000,4091465,4091566,0,4091668,36.2664700882597,5812,3.6180939971264463
Block998,4091250,4097062,0,1.0,K12DH,ECDH10B_4001,4091705,4092117,0,4092529,379.36672227784203,5812,5.941135845976638
Block998,4091250,4097062,0,1.0,K12DH,ECDH10B_4003,4093230,4093678,0,4094126,62.6757649194757,5812,4.153804033663028
Block998,4091250,4097062,0,1.0,K12DH,ECDH10B_4004,4094126,4094484,0,4094842,19.0727177815369,5812,2.9993615687643578
Block1000,4100164,4102636,0,1.0,K12DH,ECDH10B_4010,4100231,4100676,1,4101121,33.5474324872675,2472,3.542333234493362
Block1000,4100164,4102636,0,1.0,K12DH,ECDH10B_4011,4101173,4101406,1,4101640,15.883517748418901,2472,2.826337864874267
Block1001,4102686,4109848,0,1.0,K12DH,ECDH10B_4013,4102807,4103721,0,4104636,100.676699275327,7162,4.621798164467272
