ATCC_names,BW_names,DH_names,MG_names,ATCC_GSE94978_1,ATCC_GSE94978_2,BW25113_GSE73673_6,BW25113_GSE73673_7,BW25113_GSE73673_8,BW25113_GSE85914,K12DH_GSE98890_1,K12DH_GSE98890_2,K12MG_GSE114917_LP1,K12MG_GSE114917_LP2,K12MG_GSE114917_LP3,K12MG_GSE114917_LP4,K12MG_GSE40313_1,K12MG_GSE40313_2,K12MG_GSE54199_DNA,K12MG_GSE54199_RNA,K12MG_GSE60522_1,K12MG_GSE60522_2,K12MG_GSE60522_3
DR76_RS22215,BW25113_RS04005,ECDH10B_RS04310,b0771,249.0,354.0,7.0,1.0,3.0,1.0,9.0,38.0,22.0,29.0,21.0,19.0,14.0,24.0,208343.0,54043.5,3.0,9.0,16.0
DR76_RS22195,BW25113_RS04020,ECDH10B_RS04325,b0774,381.0,437.0,91.0,49.0,71.0,47.0,738.0,1100.0,71.0,87.0,53.0,188.0,15.0,10.0,105047.5,15686.5,447.0,377.0,495.0
DR76_RS22190,BW25113_RS04025,ECDH10B_RS04330,b0775,960.0,961.0,56.0,35.0,33.0,350.0,2868.0,5712.0,56.0,93.0,54.0,134.0,7.0,11.0,91875.5,15882.5,1753.0,1175.0,1552.0
DR76_RS22185,BW25113_RS04030,ECDH10B_RS04335,b0776,560.0,571.0,99.0,45.0,57.0,39.0,2148.0,3016.0,53.0,61.0,43.0,82.0,2.0,8.0,97958.0,14267.0,704.0,394.0,588.0
DR76_RS22180,BW25113_RS04035,ECDH10B_RS04340,b0777,189.0,213.0,32.0,15.0,15.0,19.0,588.0,980.0,23.0,28.0,14.0,41.0,0.0,2.0,60970.5,5718.5,176.0,138.0,148.0
DR76_RS22155,BW25113_RS04060,ECDH10B_RS04365,b0781,4103.0,3019.0,15.0,6.0,5.0,238.0,384.0,2174.0,956.0,744.0,671.0,728.0,152.0,219.0,85310.5,71354.5,735.0,489.0,816.0
DR76_RS22150,BW25113_RS04065,ECDH10B_RS04370,b0782,3432.0,2670.0,15.0,13.0,7.0,774.0,83.0,419.0,438.0,482.0,425.0,349.0,71.0,118.0,49913.5,21999.5,961.0,462.0,1295.0
DR76_RS22145,BW25113_RS04070,ECDH10B_RS04375,b0783,1955.0,1671.0,32.0,9.0,20.0,84.0,28.0,183.0,225.0,214.0,184.0,184.0,47.0,75.0,37748.0,38466.5,416.0,277.0,603.0
DR76_RS22140,BW25113_RS04075,ECDH10B_RS04380,b0784,496.0,429.0,22.0,17.0,11.0,36.0,2.0,3.0,95.0,97.0,73.0,89.0,24.0,42.0,19715.5,44701.0,142.0,92.0,153.0
DR76_RS22135,BW25113_RS04080,ECDH10B_RS04385,b0785,1597.0,1280.0,59.0,35.0,30.0,30.0,46.0,376.0,140.0,126.0,120.0,99.0,58.0,66.0,30941.0,20827.0,132.0,94.0,153.0
DR76_RS22130,BW25113_RS04085,ECDH10B_RS04390,b0786,2408.0,2431.0,45.0,24.0,31.0,1235.0,457.0,2063.0,1090.0,1063.0,890.0,548.0,212.0,305.0,82303.0,72604.0,1341.0,907.0,1465.0
DR76_RS22125,BW25113_RS04090,ECDH10B_RS04395,b0787,86.0,24.0,106.0,62.0,61.0,10.0,6.0,18.0,11.0,3.0,6.0,17.0,10.0,9.0,88237.5,19975.0,7.0,3.0,3.0
DR76_RS22120,BW25113_RS04095,ECDH10B_RS04400,b0788,78.0,93.0,10.0,5.0,1.0,40.0,2.0,16.0,8.0,6.0,3.0,5.0,15.0,18.0,103445.0,25549.0,35.0,14.0,51.0
DR76_RS22115,BW25113_RS04100,ECDH10B_RS04405,b0789,108.0,92.0,18.0,15.0,10.0,118.0,17.0,27.0,28.0,26.0,18.0,18.0,29.0,49.0,97315.0,12926.5,93.0,34.0,114.0
DR76_RS22110,BW25113_RS04105,ECDH10B_RS04410,b0790,99.0,51.0,19.0,14.0,10.0,111.0,12.0,22.0,16.0,20.0,17.0,15.0,9.0,28.0,57919.0,11655.0,19.0,11.0,37.0
DR76_RS22105,BW25113_RS04110,ECDH10B_RS04415,b0791,2174.0,2799.0,8.0,1.0,4.0,28.0,195.0,1042.0,341.0,358.0,293.0,128.0,166.0,184.0,36810.0,25907.5,89.0,80.0,66.0
DR76_RS22100,BW25113_RS04115,ECDH10B_RS04420,b0792,3918.0,1620.0,22.0,14.0,12.0,30.0,24.0,82.0,226.0,193.0,194.0,140.0,48.0,65.0,102422.5,41952.5,189.0,149.0,181.0
DR76_RS22095,BW25113_RS04120,ECDH10B_RS04425,b0793,5043.0,1768.0,22.0,7.0,6.0,28.0,20.0,69.0,315.0,299.0,259.0,178.0,62.0,84.0,93330.5,26226.0,57.0,57.0,80.0
DR76_RS22090,BW25113_RS04125,ECDH10B_RS04430,b0794,15579.0,5718.0,37.0,27.0,31.0,68.0,62.0,221.0,1508.0,1454.0,1342.0,800.0,174.0,278.0,136756.5,38940.5,624.0,421.0,521.0
DR76_RS22080,BW25113_RS04135,ECDH10B_RS04440,b0796,4397.0,2122.0,26.0,19.0,19.0,65.0,30.0,141.0,232.0,260.0,265.0,122.0,79.0,79.0,53638.5,12894.5,114.0,95.0,119.0
DR76_RS22065,BW25113_RS04150,ECDH10B_RS04455,b0799,9891.0,9883.0,27.0,12.0,16.0,35.0,243.0,454.0,639.0,577.0,493.0,487.0,183.0,309.0,187918.5,70503.0,101.0,89.0,124.0
DR76_RS22060,BW25113_RS04155,ECDH10B_RS04460,b0800,6114.0,7695.0,22.0,12.0,15.0,141.0,129.0,647.0,755.0,728.0,601.0,497.0,152.0,249.0,73813.0,41121.0,268.0,210.0,310.0
DR76_RS22055,BW25113_RS04160,ECDH10B_RS04465,b0801,3546.0,2906.0,86.0,63.0,34.0,404.0,356.0,958.0,261.0,313.0,228.0,223.0,115.0,179.0,91103.0,96446.0,1718.0,1219.0,1873.0
DR76_RS22045,BW25113_RS04170,ECDH10B_RS04475,b0803,145.0,107.0,16.0,11.0,6.0,27.0,9.0,53.0,10.0,15.0,10.0,20.0,10.0,24.0,24623.0,3704.0,17.0,7.0,11.0
DR76_RS22040,BW25113_RS04175,ECDH10B_RS04480,b0804,200.0,215.0,18.0,10.0,15.0,169.0,23.0,28.0,18.0,18.0,21.0,73.0,9.0,8.0,54591.5,8878.0,324.0,211.0,305.0
DR76_RS22025,BW25113_RS04190,ECDH10B_RS04495,b0807,572.0,638.0,21.0,8.0,13.0,55.0,68.0,171.0,123.0,110.0,66.0,155.0,29.0,48.0,77855.0,60041.0,209.0,250.0,169.0
DR76_RS22020,BW25113_RS04195,ECDH10B_RS04500,b0808,289.0,251.0,32.0,25.0,19.0,20.0,13.0,61.0,35.0,49.0,34.0,57.0,32.0,54.0,184178.5,39609.0,62.0,45.0,77.0
DR76_RS22005,BW25113_RS04205,ECDH10B_RS04510,b0810,4640.0,1966.0,50.0,23.0,26.0,271.0,93.0,312.0,287.0,369.0,239.0,430.0,65.0,85.0,46241.0,81244.0,670.0,672.0,581.0
DR76_RS22000,BW25113_RS04210,ECDH10B_RS04515,b0811,20078.0,12923.0,88.0,43.0,56.0,3964.0,299.0,1049.0,1263.0,1372.0,946.0,1370.0,250.0,342.0,87359.5,393086.5,3288.0,2936.0,3087.0
DR76_RS21990,BW25113_RS04220,ECDH10B_RS04525,b0812,9518.0,14793.0,84.0,41.0,60.0,19243.0,339.0,1917.0,3554.0,3978.0,3125.0,2387.0,2631.0,5010.0,50040.5,178833.0,993.0,441.0,1275.0
DR76_RS21980,BW25113_RS04230,ECDH10B_RS04535,b0814,65055.0,58114.0,0.0,0.0,1.0,5800.0,2815.0,8725.0,2807.0,2950.0,2515.0,3768.0,808.0,1256.0,62490.0,1566013.0,3884.0,3455.0,4311.0
DR76_RS21965,BW25113_RS04245,ECDH10B_RS04550,b0817,1359.0,1231.0,10.0,1.0,1.0,23.0,173.0,311.0,88.0,83.0,75.0,88.0,59.0,127.0,44363.5,51182.0,119.0,110.0,112.0
DR76_RS21960,BW25113_RS04250,ECDH10B_RS04555,b0818,1409.0,1281.0,33.0,23.0,19.0,4.0,89.0,167.0,76.0,41.0,42.0,101.0,71.0,90.0,101273.0,84836.5,136.0,181.0,169.0
DR76_RS21950,BW25113_RS04260,ECDH10B_RS04565,b0820,4428.0,4503.0,143.0,63.0,69.0,63.0,594.0,1331.0,616.0,533.0,439.0,958.0,98.0,171.0,150463.5,209972.0,1039.0,928.0,995.0
DR76_RS13590,BW25113_RS00505,ECDH10B_RS00410,b0101,576.0,448.0,9.0,11.0,7.0,72.0,25.0,123.0,49.0,35.0,39.0,55.0,7.0,21.0,27098.0,38186.0,74.0,57.0,86.0
DR76_RS13595,BW25113_RS00510,ECDH10B_RS00415,b0102,2380.0,1886.0,27.0,11.0,20.0,96.0,139.0,317.0,203.0,174.0,139.0,253.0,66.0,103.0,86864.0,73089.5,300.0,284.0,249.0
DR76_RS13600,BW25113_RS00515,ECDH10B_RS00420,b0103,1339.0,961.0,31.0,22.0,9.0,209.0,57.0,163.0,140.0,124.0,87.0,109.0,65.0,103.0,69794.5,46228.0,260.0,206.0,260.0
DR76_RS13605,BW25113_RS00520,ECDH10B_RS00425,b0104,3733.0,6550.0,57.0,39.0,42.0,141.0,358.0,2233.0,439.0,395.0,282.0,501.0,72.0,101.0,139345.5,132307.0,1865.0,1674.0,2018.0
DR76_RS13610,BW25113_RS00525,ECDH10B_RS00430,b0106,302.0,336.0,5.0,4.0,3.0,4.0,16.0,36.0,9.0,12.0,10.0,22.0,15.0,20.0,149194.0,26983.0,18.0,11.0,10.0
DR76_RS13615,BW25113_RS00530,ECDH10B_RS00435,b0107,299.0,338.0,8.0,7.0,1.0,28.0,47.0,143.0,32.0,31.0,35.0,26.0,36.0,49.0,149591.5,18176.0,10.0,5.0,5.0
DR76_RS13620,BW25113_RS00535,ECDH10B_RS00440,b0108,55.0,54.0,1.0,0.0,0.0,1.0,3.0,16.0,3.0,3.0,2.0,1.0,6.0,5.0,47112.0,11111.5,0.0,0.0,3.0
DR76_RS13630,BW25113_RS00545,ECDH10B_RS00450,b0109,2810.0,3453.0,42.0,30.0,22.0,146.0,488.0,1616.0,317.0,299.0,272.0,260.0,93.0,140.0,101415.5,50058.5,288.0,263.0,249.0
DR76_RS13635,BW25113_RS00550,ECDH10B_RS00455,b0110,3372.0,3389.0,32.0,17.0,12.0,199.0,129.0,572.0,320.0,357.0,288.0,234.0,65.0,119.0,61338.5,33469.0,27.0,27.0,45.0
DR76_RS13640,BW25113_RS00555,ECDH10B_RS00460,b0111,3452.0,3755.0,41.0,24.0,11.0,18.0,174.0,747.0,570.0,616.0,449.0,352.0,63.0,106.0,98329.5,49844.5,130.0,68.0,74.0
DR76_RS13645,BW25113_RS00560,ECDH10B_RS00465,b0112,1468.0,1457.0,472.0,221.0,264.0,95.0,324.0,839.0,123.0,103.0,96.0,121.0,68.0,120.0,157165.0,42310.0,1714.0,1447.0,1526.0
DR76_RS21940,BW25113_RS04275,ECDH10B_RS04580,b0823,592.0,1347.0,23.0,13.0,12.0,4.0,12.0,91.0,111.0,128.0,105.0,66.0,30.0,54.0,184542.5,31361.5,24.0,25.0,27.0
DR76_RS21935,BW25113_RS04280,ECDH10B_RS04585,b0824,92.0,105.0,4.0,1.0,1.0,1.0,5.0,5.0,24.0,15.0,13.0,6.0,1.0,7.0,78838.0,18612.5,0.0,1.0,0.0
DR76_RS21925,BW25113_RS04290,ECDH10B_RS04595,b0826,1311.0,1893.0,11.0,3.0,5.0,31.0,157.0,539.0,206.0,225.0,194.0,189.0,55.0,90.0,69549.0,33643.5,228.0,204.0,211.0
DR76_RS21920,BW25113_RS04295,ECDH10B_RS04600,b0827,2649.0,3088.0,53.0,31.0,36.0,61.0,296.0,1101.0,444.0,471.0,366.0,364.0,117.0,147.0,94398.0,51501.5,442.0,460.0,419.0
DR76_RS21915,BW25113_RS04300,ECDH10B_RS04605,b0828,1470.0,1583.0,36.0,19.0,30.0,266.0,136.0,448.0,193.0,201.0,157.0,103.0,96.0,142.0,74375.0,26015.5,1113.0,987.0,749.0
DR76_RS21910,BW25113_RS04305,ECDH10B_RS04610,b0829,3415.0,2524.0,240.0,135.0,83.0,138.0,87.0,377.0,267.0,307.0,234.0,218.0,128.0,193.0,145987.5,40166.0,1888.0,1370.0,1396.0
DR76_RS21905,BW25113_RS04310,ECDH10B_RS04615,b0830,2881.0,3011.0,147.0,82.0,91.0,46.0,67.0,281.0,179.0,189.0,176.0,146.0,70.0,121.0,126762.5,42984.0,821.0,724.0,576.0
DR76_RS21900,BW25113_RS04315,ECDH10B_RS04620,b0831,867.0,777.0,76.0,46.0,38.0,7.0,22.0,78.0,65.0,60.0,36.0,34.0,37.0,50.0,79375.0,35244.5,240.0,185.0,167.0
DR76_RS21895,BW25113_RS04320,ECDH10B_RS04625,b0832,519.0,404.0,47.0,21.0,25.0,14.0,12.0,19.0,31.0,32.0,27.0,33.0,22.0,26.0,74078.5,21163.0,181.0,196.0,146.0
DR76_RS21890,BW25113_RS04325,ECDH10B_RS04630,b0833,505.0,267.0,44.0,18.0,13.0,4.0,32.0,36.0,24.0,17.0,11.0,31.0,7.0,9.0,272166.0,69766.0,357.0,297.0,209.0
DR76_RS21885,BW25113_RS04330,ECDH10B_RS04635,b0834,388.0,227.0,10.0,2.0,6.0,0.0,10.0,24.0,6.0,6.0,11.0,9.0,8.0,6.0,164377.0,68331.5,100.0,78.0,45.0
DR76_RS21880,BW25113_RS04335,ECDH10B_RS04640,b0835,2008.0,1256.0,11.0,7.0,8.0,42.0,326.0,549.0,239.0,168.0,134.0,456.0,38.0,92.0,123116.5,127718.0,560.0,622.0,515.0
DR76_RS21875,BW25113_RS04340,ECDH10B_RS04645,b0836,4970.0,427.0,7.0,1.0,5.0,435.0,214.0,3800.0,690.0,848.0,848.0,211.0,873.0,1430.0,49169.0,121645.0,51.0,25.0,45.0
DR76_RS21870,BW25113_RS04345,ECDH10B_RS04650,b0837,261.0,110.0,204.0,135.0,118.0,30.0,38.0,186.0,57.0,53.0,37.0,34.0,80.0,123.0,102849.5,32590.0,15.0,22.0,18.0
DR76_RS21865,BW25113_RS04350,ECDH10B_RS04655,b0838,1546.0,2743.0,8.0,5.0,8.0,69.0,246.0,1011.0,180.0,208.0,156.0,159.0,56.0,112.0,55737.0,34161.0,1341.0,1349.0,1724.0
DR76_RS21860,BW25113_RS04355,ECDH10B_RS04660,b0839,2488.0,2300.0,100.0,52.0,67.0,94.0,278.0,901.0,593.0,651.0,501.0,415.0,180.0,314.0,118387.0,65930.0,580.0,339.0,621.0
DR76_RS21855,BW25113_RS04360,ECDH10B_RS04665,b0840,1681.0,1488.0,57.0,26.0,30.0,97.0,107.0,311.0,181.0,150.0,133.0,169.0,60.0,75.0,69869.0,90421.0,181.0,159.0,179.0
DR76_RS21850,BW25113_RS04365,ECDH10B_RS04670,b0841,1270.0,877.0,37.0,14.0,15.0,17.0,50.0,197.0,86.0,49.0,52.0,100.0,14.0,24.0,49823.5,71349.0,189.0,186.0,186.0
DR76_RS21845,BW25113_RS04370,ECDH10B_RS04675,b0842,1136.0,931.0,11.0,3.0,9.0,17.0,84.0,128.0,119.0,76.0,65.0,199.0,34.0,51.0,102482.0,178888.5,221.0,166.0,226.0
DR76_RS21840,BW25113_RS04375,ECDH10B_RS04680,b0843,266.0,446.0,4.0,3.0,2.0,59.0,5.0,25.0,26.0,22.0,21.0,28.0,6.0,17.0,23032.0,44332.0,54.0,44.0,37.0
DR76_RS21835,BW25113_RS04380,ECDH10B_RS04685,b0844,551.0,1300.0,13.0,6.0,9.0,44.0,43.0,113.0,150.0,153.0,110.0,136.0,21.0,39.0,85319.0,41275.0,219.0,128.0,179.0
DR76_RS21830,BW25113_RS04385,ECDH10B_RS04690,b0845,738.0,848.0,34.0,14.0,23.0,15.0,63.0,143.0,84.0,64.0,57.0,96.0,19.0,28.0,104885.0,49159.0,163.0,171.0,194.0
DR76_RS21820,BW25113_RS04395,ECDH10B_RS04700,b0847,4811.0,3544.0,39.0,17.0,10.0,92.0,161.0,429.0,377.0,315.0,228.0,405.0,162.0,236.0,150519.0,106160.5,297.0,226.0,294.0
DR76_RS21815,BW25113_RS04400,ECDH10B_RS04705,b0848,425.0,671.0,7.0,8.0,9.0,12.0,23.0,95.0,84.0,70.0,67.0,44.0,11.0,15.0,38061.0,32508.5,16.0,5.0,8.0
DR76_RS21810,BW25113_RS04405,ECDH10B_RS04710,b0849,199.0,100.0,35.0,13.0,14.0,9.0,13.0,38.0,15.0,9.0,12.0,24.0,16.0,13.0,31616.5,89883.5,151.0,116.0,152.0
DR76_RS21805,BW25113_RS04410,ECDH10B_RS04715,b0850,275.0,175.0,14.0,6.0,10.0,65.0,38.0,94.0,62.0,64.0,62.0,68.0,10.0,32.0,30358.0,16597.5,19.0,23.0,30.0
DR76_RS21800,BW25113_RS04415,ECDH10B_RS04720,b0851,1031.0,983.0,11.0,6.0,5.0,52.0,92.0,309.0,295.0,274.0,212.0,280.0,80.0,116.0,56883.5,24290.0,131.0,112.0,124.0
DR76_RS21795,BW25113_RS04420,ECDH10B_RS04725,b0852,1189.0,896.0,50.0,26.0,28.0,8.0,105.0,290.0,285.0,228.0,207.0,297.0,95.0,102.0,70871.5,33158.0,106.0,104.0,121.0
DR76_RS21790,BW25113_RS04425,ECDH10B_RS04730,b0853,1747.0,1731.0,7.0,6.0,3.0,107.0,202.0,756.0,475.0,430.0,367.0,382.0,65.0,72.0,52456.0,100879.5,371.0,309.0,318.0
DR76_RS21780,BW25113_RS04435,ECDH10B_RS04740,b0854,809.0,361.0,27.0,21.0,25.0,198.0,74.0,187.0,13.0,13.0,14.0,38.0,8.0,12.0,101282.0,15519.5,1857.0,1501.0,2149.0
DR76_RS21775,BW25113_RS04440,ECDH10B_RS04745,b0855,417.0,228.0,10.0,17.0,16.0,55.0,56.0,60.0,9.0,11.0,6.0,9.0,4.0,3.0,83122.0,17373.0,431.0,336.0,444.0
DR76_RS21765,BW25113_RS04450,ECDH10B_RS04755,b0857,225.0,177.0,7.0,4.0,4.0,15.0,42.0,63.0,8.0,12.0,9.0,4.0,14.0,13.0,62542.0,18997.5,181.0,126.0,181.0
DR76_RS21760,BW25113_RS04455,ECDH10B_RS04760,b0858,344.0,282.0,2.0,1.0,3.0,12.0,16.0,35.0,41.0,14.0,14.0,28.0,11.0,6.0,38306.5,12572.5,8.0,29.0,28.0
DR76_RS21750,BW25113_RS04465,ECDH10B_RS04770,b0860,605.0,200.0,22.0,14.0,10.0,389.0,52.0,274.0,45.0,55.0,32.0,90.0,16.0,14.0,90005.5,27153.0,1875.0,2325.0,1243.0
DR76_RS21740,BW25113_RS04475,ECDH10B_RS04780,b0862,364.0,421.0,22.0,14.0,11.0,71.0,135.0,245.0,305.0,318.0,251.0,402.0,100.0,136.0,55427.0,33820.5,594.0,467.0,463.0
DR76_RS21735,BW25113_RS04480,ECDH10B_RS04785,b0863,1091.0,1713.0,39.0,19.0,34.0,80.0,255.0,969.0,569.0,622.0,521.0,603.0,147.0,296.0,77456.5,49581.5,800.0,780.0,655.0
DR76_RS21730,BW25113_RS04485,ECDH10B_RS04790,b0864,820.0,700.0,118.0,70.0,76.0,141.0,218.0,555.0,282.0,257.0,228.0,339.0,140.0,190.0,58934.5,32930.0,667.0,598.0,603.0
DR76_RS21720,BW25113_RS04495,ECDH10B_RS04800,b0866,836.0,713.0,36.0,19.0,24.0,80.0,56.0,130.0,233.0,256.0,195.0,140.0,73.0,164.0,28643.5,22037.5,161.0,146.0,172.0
DR76_RS21715,BW25113_RS04500,ECDH10B_RS04805,b0867,1238.0,1235.0,76.0,45.0,49.0,85.0,143.0,383.0,350.0,379.0,323.0,234.0,222.0,336.0,59969.0,33214.0,62.0,50.0,79.0
DR76_RS21710,BW25113_RS04505,ECDH10B_RS04810,b0868,1687.0,1575.0,52.0,28.0,26.0,23.0,113.0,211.0,178.0,136.0,94.0,200.0,75.0,116.0,78901.0,63406.0,162.0,159.0,177.0
DR76_RS21705,BW25113_RS04510,ECDH10B_RS04815,b0869,1638.0,2616.0,36.0,21.0,19.0,67.0,120.0,337.0,174.0,181.0,170.0,172.0,71.0,115.0,109872.5,38901.5,285.0,268.0,305.0
DR76_RS21700,BW25113_RS04515,ECDH10B_RS04820,b0870,2182.0,6584.0,22.0,16.0,19.0,196.0,310.0,1019.0,404.0,488.0,380.0,386.0,93.0,143.0,72483.0,44729.0,348.0,223.0,344.0
DR76_RS21695,BW25113_RS04520,ECDH10B_RS04825,b0871,202.0,507.0,259.0,159.0,165.0,863.0,160.0,407.0,272.0,325.0,231.0,243.0,99.0,213.0,136778.0,26480.0,199.0,105.0,287.0
DR76_RS21690,BW25113_RS04525,ECDH10B_RS04830,b0872,146.0,4534.0,169.0,97.0,104.0,1.0,18.0,157.0,131.0,164.0,136.0,62.0,34.0,48.0,72808.5,16944.5,28.0,21.0,28.0
DR76_RS21685,BW25113_RS04530,ECDH10B_RS04835,b0873,391.0,11678.0,7.0,6.0,5.0,1.0,5.0,51.0,407.0,495.0,469.0,200.0,14.0,31.0,131951.0,20786.5,23.0,17.0,17.0
DR76_RS21680,BW25113_RS04535,ECDH10B_RS04840,b0874,295.0,175.0,5.0,0.0,3.0,26.0,66.0,86.0,41.0,37.0,31.0,90.0,5.0,11.0,94376.5,32486.5,235.0,233.0,197.0
DR76_RS21675,BW25113_RS04540,ECDH10B_RS04845,b0875,1722.0,1186.0,9.0,1.0,3.0,2.0,25.0,116.0,38.0,43.0,25.0,36.0,10.0,19.0,60825.0,18986.5,52.0,48.0,49.0
DR76_RS21665,BW25113_RS04550,ECDH10B_RS04855,b0876,5785.0,5996.0,24.0,9.0,10.0,25.0,159.0,706.0,401.0,410.0,346.0,227.0,63.0,105.0,154232.0,103957.0,192.0,123.0,242.0
DR76_RS21660,BW25113_RS04555,ECDH10B_RS04860,b0877,6055.0,4608.0,22.0,9.0,9.0,92.0,325.0,721.0,277.0,220.0,193.0,403.0,68.0,124.0,110848.5,402585.0,327.0,411.0,320.0
DR76_RS21655,BW25113_RS04560,ECDH10B_RS04865,b0878,1318.0,1545.0,32.0,19.0,19.0,73.0,109.0,319.0,210.0,182.0,124.0,146.0,75.0,126.0,102500.0,31122.5,326.0,203.0,299.0
DR76_RS21650,BW25113_RS04565,ECDH10B_RS04870,b0879,1498.0,1847.0,48.0,21.0,27.0,18.0,86.0,327.0,179.0,147.0,126.0,126.0,95.0,164.0,165594.0,54469.5,248.0,194.0,265.0
DR76_RS21645,BW25113_RS04570,ECDH10B_RS04875,b0880,10074.0,6926.0,12.0,1.0,1.0,57.0,120.0,1066.0,2148.0,2347.0,2361.0,862.0,715.0,1201.0,26854.0,53756.0,39.0,26.0,62.0
DR76_RS21640,BW25113_RS04575,ECDH10B_RS04880,b0881,2313.0,2353.0,145.0,85.0,77.0,486.0,114.0,442.0,148.0,151.0,141.0,90.0,181.0,347.0,37814.5,64990.0,593.0,379.0,508.0
DR76_RS21635,BW25113_RS04580,ECDH10B_RS04885,b0882,46600.0,32016.0,725.0,385.0,468.0,1048.0,2271.0,14440.0,10668.0,11377.0,8788.0,5953.0,3449.0,5516.0,204855.5,524237.5,7781.0,4265.0,11530.0
DR76_RS21625,BW25113_RS04590,ECDH10B_RS04895,b0884,9057.0,5851.0,63.0,52.0,45.0,202.0,1036.0,2159.0,982.0,622.0,522.0,1242.0,322.0,391.0,28733.5,164030.0,357.0,348.0,292.0
DR76_RS21620,BW25113_RS04595,ECDH10B_RS04900,b0885,839.0,726.0,86.0,33.0,52.0,108.0,70.0,224.0,115.0,86.0,67.0,89.0,22.0,43.0,62742.0,24150.0,156.0,136.0,138.0
DR76_RS21615,BW25113_RS04600,ECDH10B_RS04905,b0886,4292.0,4528.0,64.0,36.0,37.0,39.0,267.0,1249.0,311.0,356.0,258.0,299.0,93.0,148.0,148644.0,86550.5,767.0,663.0,629.0
DR76_RS21610,BW25113_RS04605,ECDH10B_RS04910,b0887,4251.0,3366.0,54.0,24.0,33.0,20.0,405.0,1227.0,202.0,166.0,147.0,219.0,157.0,207.0,159911.5,193110.0,436.0,405.0,376.0
DR76_RS21605,BW25113_RS04610,ECDH10B_RS04915,b0888,10638.0,16127.0,49.0,26.0,20.0,180.0,983.0,2503.0,484.0,454.0,390.0,797.0,108.0,147.0,76912.5,87479.5,1818.0,1535.0,1613.0
DR76_RS21590,BW25113_RS04625,ECDH10B_RS04930,b0891,8421.0,9915.0,53.0,26.0,26.0,414.0,192.0,650.0,465.0,478.0,389.0,452.0,114.0,173.0,53510.5,137976.5,142.0,117.0,110.0
DR76_RS21585,BW25113_RS04630,ECDH10B_RS04935,b0892,6209.0,5349.0,151.0,73.0,68.0,128.0,199.0,369.0,430.0,284.0,246.0,455.0,67.0,134.0,116279.5,78681.0,286.0,194.0,246.0
DR76_RS21580,BW25113_RS04635,ECDH10B_RS04940,b0893,38643.0,51721.0,286.0,133.0,134.0,796.0,3341.0,13353.0,6081.0,6512.0,5263.0,4359.0,1607.0,2253.0,119584.0,609846.5,2959.0,1961.0,2610.0
DR76_RS21575,BW25113_RS04640,ECDH10B_RS04945,b0894,18836.0,23614.0,195.0,87.0,123.0,12.0,359.0,4351.0,7529.0,8409.0,6415.0,4306.0,1275.0,2050.0,198055.5,241216.0,44.0,35.0,33.0
DR76_RS21570,BW25113_RS04645,ECDH10B_RS04950,b0895,4673.0,6236.0,3.0,2.0,3.0,4.0,15.0,463.0,1723.0,2022.0,1498.0,1027.0,328.0,506.0,57465.5,115461.0,16.0,13.0,8.0
DR76_RS13680,BW25113_RS00565,ECDH10B_RS00470,b0113,1471.0,3975.0,22.0,13.0,15.0,1142.0,899.0,1821.0,785.0,636.0,502.0,1832.0,66.0,76.0,77421.0,504049.5,1277.0,1362.0,1017.0
DR76_RS13685,BW25113_RS00570,ECDH10B_RS00475,b0114,17166.0,197474.0,1370.0,682.0,771.0,906.0,23463.0,67925.0,13287.0,13745.0,10990.0,25961.0,681.0,1194.0,328078.0,2359448.5,21728.0,20685.0,15138.0
DR76_RS13690,BW25113_RS00575,ECDH10B_RS00480,b0115,7888.0,95346.0,958.0,470.0,501.0,267.0,18863.0,49206.0,9699.0,9851.0,7846.0,16427.0,455.0,708.0,227821.0,1543668.5,2191.0,2031.0,1414.0
DR76_RS21560,BW25113_RS04655,ECDH10B_RS04960,b0897,310.0,365.0,4.0,6.0,1.0,1947.0,84.0,314.0,141.0,170.0,135.0,76.0,124.0,300.0,64108.0,25227.0,163.0,157.0,229.0
DR76_RS21555,BW25113_RS04660,ECDH10B_RS04965,b0898,1880.0,923.0,90.0,54.0,83.0,22.0,101.0,162.0,70.0,32.0,33.0,79.0,32.0,37.0,97603.5,107991.5,210.0,199.0,211.0
DR76_RS21550,BW25113_RS04680,ECDH10B_RS04985,b0902,10284.0,8383.0,2.0,2.0,4.0,48.0,347.0,2557.0,597.0,585.0,374.0,589.0,274.0,417.0,67219.5,133996.0,229.0,199.0,244.0
DR76_RS21545,BW25113_RS04685,ECDH10B_RS04990,b0903,76924.0,432822.0,9011.0,4973.0,5578.0,3204.0,8807.0,87729.0,51172.0,57146.0,43754.0,45446.0,2570.0,4444.0,213438.0,3539251.0,22643.0,19096.0,20183.0
DR76_RS21540,BW25113_RS04685,ECDH10B_RS25915,b0904,10164.0,10352.0,4654.0,2380.0,2850.0,1487.0,1184.0,5462.0,1662.0,1145.0,822.0,1317.0,313.0,469.0,89132.0,275644.0,281.0,226.0,367.0
DR76_RS21535,BW25113_RS04695,ECDH10B_RS05000,b0905,5464.0,8190.0,351.0,158.0,197.0,34.0,1622.0,2900.0,484.0,455.0,339.0,1068.0,41.0,107.0,149074.5,167493.0,1321.0,1191.0,1319.0
