locus_tag,gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_locus_tag,gbk_strand,norm_exp,block,taxa,start,end,rev_comp,inversion,strain,gbk_old_locus_tag
,DR76_RS16105,3303527,3304237,3303882,,,1,9.80220352811049,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3089
,DR76_RS16110,3304404,3305210,3304807,,,1,67.0017757054767,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3090
,DR76_RS16115,3305656,3306876,3306266,,,0,7.54305380488235,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3091
,DR76_RS16120,3306873,3307820,3307346,,,0,4.444391933418268,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3092
,DR76_RS16125,3307904,3309382,3308643,,,0,5.5248079410726,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3093
,DR76_RS16130,3309379,3310722,3310050,,,0,7.61342596700616,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3094
,DR76_RS16135,3310715,3311683,3311199,,,0,4.72346707015809,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3095
,DR76_RS16140,3312013,3312498,3312255,,,0,118.78889621481501,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3096
,DR76_RS16145,3312701,3313276,3312988,,,0,32.0069935355866,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3098
,DR76_RS16150,3313236,3314123,3313679,,,1,287.67286907799803,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3097
,DR76_RS16160,3314353,3315180,3314766,,,1,114.236295698111,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3099
,DR76_RS16165,3315382,3315720,3315551,,,0,160.359940192367,Block492,CP009072,3293955,3315777,1,1,ATCC,DR76_3100
,DR76_RS16170,3316020,3316340,3316180,,,0,24.4331142325386,Block491,CP009072,3315786,3320913,1,1,ATCC,DR76_3101
,DR76_RS16175,3316425,3317783,3317104,,,0,14.4940198681209,Block491,CP009072,3315786,3320913,1,1,ATCC,DR76_3102
,DR76_RS16180,3317834,3318184,3318009,,,0,8.587563743382269,Block491,CP009072,3315786,3320913,1,1,ATCC,DR76_3103
,DR76_RS16185,3318192,3319034,3318613,,,0,18.5820205745861,Block491,CP009072,3315786,3320913,1,1,ATCC,DR76_3104
,DR76_RS16215,3325585,3326175,3325880,,,1,44.1218243667611,Block488,CP009072,3324065,3326315,1,1,ATCC,DR76_3110
,DR76_RS16220,3326339,3327007,3326673,,,1,86.7461855680033,Block487,CP009072,3326328,3331541,1,1,ATCC,DR76_3111
,DR76_RS16225,3327154,3327690,3327422,,,0,81.5015339484882,Block487,CP009072,3326328,3331541,1,1,ATCC,DR76_3112
,DR76_RS16230,3327731,3328591,3328161,,,1,307.502067583632,Block487,CP009072,3326328,3331541,1,1,ATCC,DR76_3113
,DR76_RS16240,3329088,3330017,3329552,,,1,158.818718083582,Block487,CP009072,3326328,3331541,1,1,ATCC,DR76_3115
,DR76_RS16245,3330304,3331062,3330683,,,0,22.184508377862397,Block487,CP009072,3326328,3331541,1,1,ATCC,DR76_3116
,DR76_RS16250,3331115,3331222,3331168,,,1,5.53331861908602,Block487,CP009072,3326328,3331541,1,1,ATCC,DR76_3117
,DR76_RS16260,3332945,3334873,3333909,,,0,7258.689022333659,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3119
,DR76_RS16265,3334877,3335419,3335148,,,0,3506.67683021015,Block485,CP009072,3332235,3360012,1,1,ATCC,
,DR76_RS16270,3335516,3335713,3335614,,,0,918.0080628526607,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3121
,DR76_RS16275,3335766,3336122,3335944,,,0,1157.24404057842,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3122
,DR76_RS16285,3336573,3337556,3337064,,,0,316.022172555529,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3123
,DR76_RS16290,3337571,3339958,3338764,,,0,828.2494607516202,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3124
,DR76_RS16295,3339963,3340262,3340112,,,0,368.50531252094004,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3125
,DR76_RS16300,3340363,3341343,3340853,,,0,47.614646891433495,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3126
,DR76_RS16305,3341405,3341956,3341680,,,0,37.4927619076569,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3127
,DR76_RS16310,3341956,3342705,3342330,,,0,36.8175575167186,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3128
,DR76_RS16315,3342783,3343247,3343015,,,0,59.679980404451506,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3129
,DR76_RS16320,3343494,3344207,3343850,,,0,100.54855377902099,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3130
,DR76_RS16325,3344270,3345706,3344988,,,0,76.14977646035508,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3131
,DR76_RS16335,3346033,3347079,3346556,,,1,207.952444502444,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3133
,DR76_RS16340,3347236,3348069,3347652,,,1,205.517634640518,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3134
,DR76_RS16345,3348181,3348348,3348264,,,0,3.34013741538659,Block485,CP009072,3332235,3360012,1,1,ATCC,
,DR76_RS16350,3348402,3350780,3349591,,,0,7864.6612775088,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3135
,DR76_RS16355,3350837,3352483,3351660,,,1,22.378010293853396,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3136
,DR76_RS16360,3352540,3352833,3352686,,,1,0.827867970374603,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3137
,DR76_RS16365,3352830,3354119,3353474,,,1,3.2968640372269906,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3138
,DR76_RS16370,3354174,3355112,3354643,,,1,3.3106251196669603,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3139
,DR76_RS16375,3355132,3355896,3355514,,,1,4.78575193518421,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3140
,DR76_RS16380,3355933,3356109,3356021,,,0,0.9410901297422828,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3141
,DR76_RS16385,3356212,3357123,3356667,,,0,16.533839034141,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3142
,DR76_RS16390,3357166,3358317,3357741,,,1,7.160240722358661,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3143
,DR76_RS16395,3358331,3359926,3359128,,,1,6.5366720840049695,Block485,CP009072,3332235,3360012,1,1,ATCC,DR76_3144
,DR76_RS16400,3360072,3360830,3360451,,,1,50.975254894363296,Block484,CP009072,3360050,3366617,1,1,ATCC,DR76_3145
,DR76_RS16405,3360861,3361727,3361294,,,1,6.311794515193571,Block484,CP009072,3360050,3366617,1,1,ATCC,DR76_3146
,DR76_RS16410,3361739,3363004,3362371,,,1,4.45501951601032,Block484,CP009072,3360050,3366617,1,1,ATCC,DR76_3147
,DR76_RS16415,3363231,3364445,3363838,,,1,3.6131153858684097,Block484,CP009072,3360050,3366617,1,1,ATCC,DR76_3148
,DR76_RS16420,3364545,3364901,3364723,,,1,2.01200039396335,Block484,CP009072,3360050,3366617,1,1,ATCC,DR76_3149
,DR76_RS16425,3365330,3366442,3365886,,,1,67.2421509400899,Block484,CP009072,3360050,3366617,1,1,ATCC,DR76_3150
,DR76_RS16430,3366656,3369712,3368184,,,0,417.11672292985395,Block483,CP009072,3366625,3370412,1,1,ATCC,DR76_3151
,DR76_RS16435,3369709,3370119,3369914,,,0,66.9795876590633,Block483,CP009072,3366625,3370412,1,1,ATCC,DR76_3152
,DR76_RS16440,3370138,3370407,3370272,,,0,61.9449737464597,Block483,CP009072,3366625,3370412,1,1,ATCC,DR76_3153
,DR76_RS16445,3370956,3371324,3371140,,,0,4.18674179530038,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3154
,DR76_RS16450,3371333,3372820,3372076,,,0,19.458285553807894,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3155
,DR76_RS16455,3372830,3373576,3373203,,,0,9.2412163619597,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3156
,DR76_RS16460,3373551,3374822,3374186,,,0,16.4959643639963,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3157
,DR76_RS16465,3374819,3376039,3375429,,,0,13.2131364865366,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3158
,DR76_RS16470,3376052,3376468,3376260,,,0,4.9426708536272095,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3159
,DR76_RS16480,3377684,3377920,3377802,,,1,7649.28596429505,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3161
,DR76_RS16485,3378231,3379643,3378937,,,1,313.027755724804,Block482,CP009072,3370567,3380027,1,1,ATCC,DR76_3162
,DR76_RS16490,3380201,3380410,3380305,,,0,21.8377281382321,Block481,CP009072,3380053,3380720,1,1,ATCC,DR76_3163
,DR76_RS16495,3380866,3381492,3381179,,,0,387.52583628492204,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3164
,DR76_RS16500,3381513,3383615,3382564,,,0,1158.32696319656,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3165
,DR76_RS16505,3383619,3384266,3383942,,,0,257.526594841278,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3166
,DR76_RS16510,3384330,3384998,3384664,,,0,149.785499021922,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3167
,DR76_RS16515,3384995,3385780,3385387,,,0,171.98692110656398,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3168
,DR76_RS16520,3385784,3386596,3386190,,,0,145.50823020862302,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3169
,DR76_RS16525,3386602,3388212,3387407,,,1,27.745581179456806,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3170
,DR76_RS16530,3388338,3388643,3388490,,,1,49.9778096377728,Block480,CP009072,3380731,3388681,1,1,ATCC,DR76_3171
,DR76_RS16535,3388752,3388828,3388790,,,1,4.380688622056581,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3172
,DR76_RS16540,3388833,3388909,3388871,,,1,0.5949031044655141,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3173
,DR76_RS16545,3389217,3390473,3389845,,,0,124.336588255186,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3174
,DR76_RS16550,3390514,3391887,3391200,,,1,119.30061808043699,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3175
,DR76_RS16560,3392783,3393931,3393357,,,1,211.513096498388,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3177
,DR76_RS16565,3394222,3395433,3394827,,,1,22.7934691719447,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3178
,DR76_RS16570,3395546,3396478,3396012,,,0,58.8284006974385,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3180
,DR76_RS16575,3396475,3397500,3396987,,,1,117.87937069582199,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3179
,DR76_RS16580,3397799,3397888,3397843,,,0,6.56195057056734,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3181
,DR76_RS16585,3398054,3399223,3398638,,,0,31.6656335338207,Block479,CP009072,3388722,3399267,1,1,ATCC,DR76_3182
,DR76_RS16590,3399369,3399950,3399659,,,1,2057.38127955436,Block478,CP009072,3399350,3400725,1,1,ATCC,DR76_3183
,DR76_RS16600,3401240,3401587,3401413,,,0,246.4411446956,Block476,CP009072,3401097,3401720,1,1,ATCC,DR76_3185
,DR76_RS16610,3401959,3402606,3402282,,,1,58.9787990687077,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3186
,DR76_RS16615,3402709,3403116,3402912,,,1,175.00149760387902,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3187
,DR76_RS16620,3403197,3404294,3403745,,,1,291.425939399757,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3188
,DR76_RS16625,3404331,3404930,3404630,,,1,46.99719694918721,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3189
,DR76_RS16630,3405033,3405272,3405152,,,0,5.1818811893827,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3190
,DR76_RS16635,3405321,3406217,3405769,,,0,86.3558138131871,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3191
,DR76_RS16640,3406298,3406819,3406558,,,0,23.696493268255,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3193
,DR76_RS16645,3406820,3408832,3407826,,,1,21.3064015713893,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3192
,DR76_RS16650,3408832,3409689,3409260,,,1,13.609985728827601,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3194
,DR76_RS16655,3409692,3409928,3409810,,,1,10.1313691973604,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3195
,DR76_RS16660,3410129,3410563,3410346,,,0,731.0118646614391,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3196
,DR76_RS16665,3410610,3411077,3410843,,,1,524.013257181266,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3197
,DR76_RS16670,3411351,3412460,3411905,,,0,190.723006987788,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3198
,DR76_RS16675,3412558,3412887,3412722,,,0,135.973677748601,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3199
,DR76_RS16680,3412946,3413602,3413274,,,0,159.920728923296,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3200
,DR76_RS16685,3413731,3415005,3414368,,,0,544.073341897215,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3201
,DR76_RS16690,3415064,3415927,3415495,,,0,118.23781423780599,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3202
,DR76_RS16695,3415971,3416576,3416273,,,1,397.574163043968,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3203
,DR76_RS16700,3416682,3418184,3417433,,,1,152.317485628117,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3204
,DR76_RS16705,3418467,3418667,3418567,,,1,3.33687714179972,Block475,CP009072,3401764,3421856,1,1,ATCC,
,DR76_RS16710,3418795,3419430,3419112,,,1,21.9276834717265,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3205
,DR76_RS16715,3419430,3420125,3419777,,,1,19.5895026047728,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3206
,DR76_RS16720,3420129,3420749,3420439,,,1,21.368389829238602,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3207
,DR76_RS16725,3420753,3421811,3421282,,,1,26.899591543746,Block475,CP009072,3401764,3421856,1,1,ATCC,DR76_3208
,DR76_RS16735,3423937,3424515,3424226,,,1,24.846879586966896,Block471,CP009072,3422271,3426087,1,1,ATCC,DR76_3210
,DR76_RS16740,3424515,3425096,3424805,,,1,20.5409667696292,Block471,CP009072,3422271,3426087,1,1,ATCC,DR76_3211
,DR76_RS16745,3425173,3425613,3425393,,,1,45.9563491353405,Block471,CP009072,3422271,3426087,1,1,ATCC,DR76_3212
,DR76_RS16765,3427631,3428632,3428131,,,1,172.464547697373,Block469,CP009072,3427625,3433581,1,1,ATCC,DR76_3215
,DR76_RS16770,3428736,3429908,3429322,,,1,90.8339111971412,Block469,CP009072,3427625,3433581,1,1,ATCC,DR76_3216
,DR76_RS16775,3429918,3431510,3430714,,,1,47.366586210788896,Block469,CP009072,3427625,3433581,1,1,ATCC,DR76_3217
,DR76_RS16780,3431685,3432713,3432199,,,0,148.797416015892,Block469,CP009072,3427625,3433581,1,1,ATCC,DR76_3218
,DR76_RS16790,3433821,3434411,3434116,,,0,215.005304278857,Block468,CP009072,3433671,3439319,1,1,ATCC,DR76_3220
,DR76_RS16795,3434801,3436612,3435706,,,0,11.0368283352756,Block468,CP009072,3433671,3439319,1,1,ATCC,DR76_3221
,DR76_RS16800,3436609,3437982,3437295,,,0,3.6824924825723695,Block468,CP009072,3433671,3439319,1,1,ATCC,DR76_3222
,DR76_RS16805,3438021,3439286,3438653,,,0,3.06758282582049,Block468,CP009072,3433671,3439319,1,1,ATCC,DR76_3223
,DR76_RS16815,3440940,3442115,3441527,,,1,289.06533846876204,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3225
,DR76_RS16825,3444103,3445506,3444804,,,0,111.41413042890899,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3228
,DR76_RS16830,3445503,3446432,3445967,,,1,14.5222620210933,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3227
,DR76_RS16835,3446508,3447809,3447158,,,1,50.9151515234642,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3229
,DR76_RS16840,3447813,3448532,3448172,,,1,38.9111293399019,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3230
,DR76_RS16845,3448661,3448996,3448828,,,0,8.70902150343603,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3232
,DR76_RS16850,3448993,3449715,3449354,,,1,21.9610277255371,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3231
,DR76_RS16855,3449752,3451134,3450443,,,1,34.6397256752325,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3233
,DR76_RS16860,3451320,3452264,3451792,,,1,588.1345031169909,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3234
,DR76_RS16865,3452788,3454320,3453554,,,0,267.724360749798,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3235
,DR76_RS16870,3454331,3455719,3455025,,,0,240.86270846574504,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3236
,DR76_RS16875,3455744,3456778,3456261,tqsA,,1,74.7039729826279,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3237
,DR76_RS16880,3457190,3457555,3457372,,,0,293.44730444963903,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3238
,DR76_RS16885,3457542,3457871,3457706,,,0,115.732979096705,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3239
,DR76_RS16890,3457910,3458731,3458320,,,1,77.640444001373,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3240
,DR76_RS16895,3458831,3458914,3458872,,,1,1.90076836543536,Block467,CP009072,3439421,3459628,1,1,ATCC,
,DR76_RS16900,3459007,3459342,3459174,,,1,9.319950898508539,Block467,CP009072,3439421,3459628,1,1,ATCC,DR76_3241
,DR76_RS16910,3461087,3461980,3461533,,,0,18.5042595736076,Block465,CP009072,3459743,3465508,1,1,ATCC,DR76_3243
,DR76_RS16915,3462115,3463335,3462725,,,0,95.6818212236126,Block465,CP009072,3459743,3465508,1,1,ATCC,DR76_3244
,DR76_RS16925,3464108,3465400,3464754,,,1,21.734456633062802,Block465,CP009072,3459743,3465508,1,1,ATCC,DR76_3245
,DR76_RS16930,3465559,3466173,3465866,,,1,110.77432020145399,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3247
,DR76_RS16935,3466216,3467070,3466643,,,1,347.556500513629,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3248
,DR76_RS16945,3467700,3470123,3468911,,,1,885.243858089211,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3250
,DR76_RS16950,3470184,3472610,3471397,,,1,581.212803018067,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3251
,DR76_RS16955,3472809,3473114,3472961,,,1,57.118467188760796,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3252
,DR76_RS16960,3473222,3473932,3473577,,,0,26.5824934332732,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3253
,DR76_RS16965,3473935,3474495,3474215,,,1,165.77586743247602,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3254
,DR76_RS16970,3474530,3474871,3474700,,,1,183.650609505061,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3255
,DR76_RS16975,3475006,3475332,3475169,,,0,6.82868307120276,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3256
,DR76_RS16980,3475538,3476752,3476145,,,0,39.2885843687518,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3257
,DR76_RS16985,3476764,3477783,3477273,,,0,16.2856515797574,Block464,CP009072,3465524,3478822,1,1,ATCC,DR76_3258
,DR76_RS17065,3489599,3489850,3489724,,,0,2.93124214416798,Block456,CP009072,3489394,3490501,1,1,ATCC,DR76_3274
,DR76_RS17080,3491260,3492012,3491636,,,0,7.1172639513758496,Block454,CP009072,3490550,3492059,1,1,ATCC,DR76_3276
,DR76_RS17090,3492688,3492903,3492795,,,0,1176.97953093254,Block452,CP009072,3492468,3493533,1,1,ATCC,DR76_3277
,DR76_RS17095,3493658,3493873,3493765,,,0,0.747566683901807,Block451,CP009072,3493614,3496021,1,1,ATCC,DR76_3278
,DR76_RS17100,3493878,3494189,3494033,,,0,0.972020871797479,Block451,CP009072,3493614,3496021,1,1,ATCC,DR76_3279
,DR76_RS17105,3494186,3494719,3494452,,,0,1.56025512550087,Block451,CP009072,3493614,3496021,1,1,ATCC,DR76_3280
,DR76_RS17110,3494716,3495213,3494964,,,0,5.73266415385716,Block451,CP009072,3493614,3496021,1,1,ATCC,DR76_3281
,DR76_RS17115,3495576,3495788,3495682,,,0,986.214161799597,Block451,CP009072,3493614,3496021,1,1,ATCC,DR76_3282
,DR76_RS17120,3496135,3496290,3496212,,,0,63.8341194638832,Block450,CP009072,3496076,3497130,1,1,ATCC,
,DR76_RS17125,3496462,3496635,3496548,,,0,68.4893504009878,Block450,CP009072,3496076,3497130,1,1,ATCC,DR76_3283
,DR76_RS17265,3521432,3522022,3521727,,,1,152.683131456383,Block383,CP009072,3521244,3522419,0,0,ATCC,DR76_3308
,DR76_RS17275,3523359,3524642,3524000,,,0,10.335393452054,Block443,CP009072,3523284,3526171,1,1,ATCC,DR76_3310
,DR76_RS17285,3526227,3526430,3526328,,,1,27.1478842420191,Block442,CP009072,3526190,3530330,1,1,ATCC,DR76_3312
,DR76_RS17290,3526607,3527293,3526950,,,1,153.668848821072,Block442,CP009072,3526190,3530330,1,1,ATCC,DR76_3313
,DR76_RS17295,3527382,3528128,3527755,,,1,331.749525558218,Block442,CP009072,3526190,3530330,1,1,ATCC,DR76_3314
,DR76_RS17300,3528265,3530310,3529287,,,0,148.54518371028098,Block442,CP009072,3526190,3530330,1,1,ATCC,DR76_3315
,DR76_RS17310,3530817,3531707,3531262,,,0,186.938625602756,Block440,CP009072,3530474,3531754,1,1,ATCC,DR76_3316
,DR76_RS17320,3531927,3532022,3531974,,,1,19.988193674315106,Block439,CP009072,3531843,3534419,1,1,ATCC,DR76_3317
,DR76_RS17325,3532149,3533336,3532742,,,1,19.9287457019601,Block439,CP009072,3531843,3534419,1,1,ATCC,DR76_3318
,DR76_RS17365,3540708,3540926,3540817,,,1,4.09337788463067,Block438,CP009072,3540705,3541357,1,1,ATCC,DR76_3326
,DR76_RS17370,3540958,3541341,3541149,,,1,22.308209816233802,Block438,CP009072,3540705,3541357,1,1,ATCC,DR76_3327
,DR76_RS17375,3541362,3541796,3541579,,,1,11.843716217793501,Block437,CP009072,3541359,3543977,1,1,ATCC,DR76_3328
,DR76_RS17380,3542008,3542673,3542340,,,0,22.4445504978863,Block437,CP009072,3541359,3543977,1,1,ATCC,DR76_3329
,DR76_RS17385,3542698,3543888,3543293,,,1,31.2185669852806,Block437,CP009072,3541359,3543977,1,1,ATCC,DR76_3330
,DR76_RS17390,3544227,3545108,3544667,,,1,23.7153564515332,Block436,CP009072,3544093,3546089,1,1,ATCC,DR76_3331
,DR76_RS17400,3546662,3547588,3547125,,,0,141.894971329882,Block435,CP009072,3546091,3547858,1,1,ATCC,DR76_3334
,DR76_RS17410,3548557,3549504,3549030,,,0,52.589645403602,Block434,CP009072,3548518,3551168,1,1,ATCC,DR76_3336
,DR76_RS17420,3551229,3551429,3551329,,,1,0.0256803376286437,Block433,CP009072,3551185,3553151,1,1,ATCC,
,DR76_RS17425,3551379,3552293,3551836,,,0,12.0545576268376,Block433,CP009072,3551185,3553151,1,1,ATCC,DR76_3338
,DR76_RS17430,3552297,3553055,3552676,,,1,8.88054826615045,Block433,CP009072,3551185,3553151,1,1,ATCC,DR76_3339
,DR76_RS17435,3553363,3553629,3553496,,,0,4.83385233685463,Block432,CP009072,3553294,3554897,1,1,ATCC,DR76_3340
,DR76_RS17490,3563407,3564321,3563864,,,0,1.64722526273579,Block427,CP009072,3563385,3564506,1,1,ATCC,DR76_3351
,DR76_RS17495,3564660,3566939,3565799,,,0,15.9112654612071,Block426,CP009072,3564546,3567378,1,1,ATCC,DR76_3352
,DR76_RS17505,3567460,3568221,3567840,,,0,0.7261416852798721,Block425,CP009072,3567389,3578814,1,1,ATCC,DR76_3354
,DR76_RS17510,3568623,3570305,3569464,,,0,650.694202254618,Block425,CP009072,3567389,3578814,1,1,ATCC,DR76_3355
,DR76_RS17515,3570357,3571514,3570935,,,0,18.3632186421832,Block425,CP009072,3567389,3578814,1,1,ATCC,DR76_3356
,DR76_RS17520,3571805,3573490,3572647,,,0,2.15274471821097,Block425,CP009072,3567389,3578814,1,1,ATCC,DR76_3357
,DR76_RS17525,3573528,3575900,3574714,,,0,7.09740570267787,Block425,CP009072,3567389,3578814,1,1,ATCC,DR76_3358
,DR76_RS17530,3575945,3578740,3577342,,,0,11.7557510151387,Block425,CP009072,3567389,3578814,1,1,ATCC,DR76_3359
,DR76_RS17545,3580658,3582193,3581425,,,0,20.882707092611998,Block423,CP009072,3580151,3583683,1,1,ATCC,DR76_3361
