block	taxa	start	end	rev_comp	inversion
Block454	NC_010473	1730089	1731598	0	1
Block454	U00096	1642440	1643949	0	1
Block456NZ_CP009072	3489394	3490501	1	1
Block456	NZ_CP009273	1638255	1639362	0	1
Block456	NC_010473	1731647	1732754	0	1
Block456	U00096	1643998	1645105	0	1
Block458NZ_CP009072	3484530	3484915	1	1
Block458	NZ_CP009273	1641613	1641998	0	1
Block458	NC_010473	1735005	1735390	0	1
Block458	U00096	1647356	1647741	0	1
Block459NZ_CP009072	3483692	3483832	1	1
Block459	NZ_CP009273	1642700	1642840	0	1
Block459	NC_010473	1736092	1736232	0	1
Block459	U00096	1648443	1648583	0	1
Block463NZ_CP009072	3478823	3479129	1	1
Block463	NZ_CP009273	1645805	1646111	0	1
Block463	NC_010473	1739197	1739503	0	1
Block463	U00096	1651548	1651854	0	1
Block464NZ_CP009072	3465524	3478822	1	1
Block464	NZ_CP009273	1646112	1659410	0	1
Block464	NC_010473	1740840	1754138	0	1
Block464	U00096	1651855	1665153	0	1
Block465NZ_CP009072	3459743	3465508	1	1
Block465	NZ_CP009273	1659425	1665191	0	1
Block465	NC_010473	1754153	1759919	0	1
Block465	U00096	1665168	1670934	0	1
Block466NZ_CP009072	3459648	3459706	1	1
Block466	NZ_CP009273	1665227	1665285	0	1
Block466	NC_010473	1759955	1760013	0	1
Block466	U00096	1670970	1671028	0	1
Block467NZ_CP009072	3439421	3459628	1	1
Block467	NZ_CP009273	1665318	1685525	0	1
Block467	NC_010473	1760046	1780253	0	1
Block467	U00096	1671061	1691268	0	1
Block468NZ_CP009072	3433671	3439319	1	1
Block468	NZ_CP009273	1685808	1691457	0	1
Block468	NC_010473	1780536	1786185	0	1
Block468	U00096	1691551	1697200	0	1
Block469NZ_CP009072	3427625	3433581	1	1
Block469	NZ_CP009273	1691539	1697495	0	1
Block469	NC_010473	1786267	1792223	0	1
Block469	U00096	1697282	1703238	0	1
Block470NZ_CP009072	3426513	3427590	1	1
Block470	NZ_CP009273	1697528	1698605	0	1
Block470	NC_010473	1792256	1793333	0	1
Block470	U00096	1703271	1704348	0	1
Block471NZ_CP009072	3422271	3426087	1	1
Block471	NZ_CP009273	1699031	1702847	0	1
Block471	NC_010473	1793369	1797185	0	1
Block471	U00096	1704774	1708590	0	1
Block472NZ_CP009072	3421971	3422029	1	1
Block472	NZ_CP009273	1702990	1703048	0	1
Block472	NC_010473	1797328	1797386	0	1
Block472	U00096	1708733	1708791	0	1
Block473NZ_CP009072	3422115	3422164	1	1
Block473	NZ_CP009273	1703050	1703099	0	1
Block473	NC_010473	1797388	1797437	0	1
Block473	U00096	1708793	1708842	0	1
Block474NZ_CP009072	3422049	3422097	1	1
Block474	NZ_CP009273	1703213	1703261	0	1
Block474	NC_010473	1797551	1797599	0	1
Block474	U00096	1708956	1709004	0	1
Block475NZ_CP009072	3401764	3421856	1	1
Block475	NZ_CP009273	1703352	1723444	0	1
Block475	NC_010473	1797690	1817782	0	1
Block475	U00096	1709095	1729187	0	1
Block476NZ_CP009072	3401097	3401720	1	1
Block476	NZ_CP009273	1727876	1728499	0	1
Block476	NC_010473	1822214	1822837	0	1
Block476	U00096	1733619	1734242	0	1
Block477NZ_CP009072	3400746	3401087	1	1
Block477	NZ_CP009273	1728508	1728849	0	1
Block477	NC_010473	1822846	1823187	0	1
Block477	U00096	1734251	1734592	0	1
Block478NZ_CP009072	3399350	3400725	1	1
Block478	NZ_CP009273	1728858	1730233	0	1
Block478	NC_010473	1823196	1824571	0	1
Block478	U00096	1734601	1735976	0	1
Block479NZ_CP009072	3388722	3399267	1	1
Block479	NZ_CP009273	1730332	1740877	0	1
Block479	NC_010473	1824670	1835215	0	1
Block479	U00096	1736075	1746620	0	1
Block480NZ_CP009072	3380731	3388681	1	1
Block480	NZ_CP009273	1740917	1748867	0	1
Block480	NC_010473	1835255	1843205	0	1
Block480	U00096	1746660	1754610	0	1
Block481NZ_CP009072	3380053	3380720	1	1
Block481	NZ_CP009273	1748877	1749544	0	1
Block481	NC_010473	1843215	1843882	0	1
Block481	U00096	1754620	1755287	0	1
Block482NZ_CP009072	3370567	3380027	1	1
Block482	NZ_CP009273	1749569	1759030	0	1
Block482	NC_010473	1843907	1853368	0	1
Block482	U00096	1755312	1764773	0	1
Block483NZ_CP009072	3366625	3370412	1	1
Block483	NZ_CP009273	1759184	1762971	0	1
Block483	NC_010473	1853522	1857309	0	1
Block483	U00096	1764927	1768714	0	1
Block484NZ_CP009072	3360050	3366617	1	1
Block484	NZ_CP009273	1763154	1769721	0	1
Block484	NC_010473	1857492	1864059	0	1
Block484	U00096	1768897	1775464	0	1
Block485NZ_CP009072	3332235	3360012	1	1
Block485	NZ_CP009273	1769756	1797536	0	1
Block485	NC_010473	1864094	1891874	0	1
Block485	U00096	1775499	1803279	0	1
Block486NZ_CP009072	3331625	3332187	1	1
Block486	NZ_CP009273	1797583	1798147	0	1
Block486	NC_010473	1891921	1892485	0	1
Block486	U00096	1803326	1803890	0	1
Block487NZ_CP009072	3326328	3331541	1	1
Block487	NZ_CP009273	1799100	1804314	0	1
Block487	NC_010473	1893438	1898652	0	1
Block487	U00096	1804843	1810057	0	1
Block488NZ_CP009072	3324065	3326315	1	1
Block488	NZ_CP009273	1804326	1806576	0	1
Block488	NC_010473	1898664	1900914	0	1
Block488	U00096	1810069	1812319	0	1
Block489NZ_CP009072	3321316	3323961	1	1
Block489	NZ_CP009273	1807729	1810374	0	1
Block489	NC_010473	1902067	1904712	0	1
Block489	U00096	1813472	1816117	0	1
Block491NZ_CP009072	3315786	3320913	1	1
Block491	NZ_CP009273	1810979	1816108	0	1
Block491	NC_010473	1905317	1910446	0	1
Block491	U00096	1816722	1821851	0	1
Block492NZ_CP009072	3293955	3315777	1	1
Block492	NZ_CP009273	1816116	1837939	0	1
Block492	NC_010473	1910454	1932277	0	1
Block492	U00096	1821859	1843682	0	1
Block493NZ_CP009072	3280273	3289085	1	1
Block493	NZ_CP009273	1839424	1848236	0	1
Block493	NC_010473	1933762	1942574	0	1
Block493	U00096	1845167	1853979	0	1
Block494NZ_CP009072	3269515	3280253	1	1
Block494	NZ_CP009273	1848255	1858993	0	1
Block494	NC_010473	1942593	1953331	0	1
Block494	U00096	1853998	1864736	0	1
Block495NZ_CP009072	3255295	3269472	1	1
Block495	NZ_CP009273	1859033	1873210	0	1
Block495	NC_010473	1953371	1967548	0	1
Block495	U00096	1864776	1878953	0	1
Block496NZ_CP009072	3253213	3255289	1	1
Block496	NZ_CP009273	1873215	1875291	0	1
Block496	NC_010473	1967553	1969629	0	1
Block496	U00096	1878958	1881034	0	1
Block497NZ_CP009072	3253067	3253191	1	1
Block497	NZ_CP009273	1876531	1876655	0	1
Block497	NC_010473	1970869	1970993	0	1
Block497	U00096	1882274	1882398	0	1
Block498NZ_CP009072	3252978	3253006	1	1
Block498	NZ_CP009273	1881053	1881081	0	1
Block498	NC_010473	1975391	1975419	0	1
Block498	U00096	1886796	1886824	0	1
Block499NZ_CP009072	3214409	3252977	1	1
Block499	NZ_CP009273	1881089	1919658	0	1
Block499	NC_010473	1975427	2013996	0	1
Block499	U00096	1886832	1925401	0	1
Block500NZ_CP009072	3200593	3214404	1	1
Block500	NZ_CP009273	1919662	1933473	0	1
Block500	NC_010473	2014000	2027811	0	1
Block500	U00096	1925405	1939216	0	1
Block501NZ_CP009072	3193731	3200591	1	1
Block501	NZ_CP009273	1933474	1940335	0	1
Block501	NC_010473	2027812	2034673	0	1
Block501	U00096	1939217	1946078	0	1
Block502NZ_CP009072	3191192	3193617	1	1
Block502	NZ_CP009273	1940448	1942873	0	1
Block502	NC_010473	2034786	2037211	0	1
Block502	U00096	1946191	1948616	0	1
Block503NZ_CP009072	3178155	3191188	1	1
Block503	NZ_CP009273	1943002	1956035	0	1
Block503	NC_010473	2037340	2050373	0	1
Block503	U00096	1948745	1961778	0	1
Block504NZ_CP009072	3174373	3178019	1	1
Block504	NZ_CP009273	1956903	1960549	0	1
Block504	NC_010473	2051241	2054887	0	1
Block504	U00096	1962646	1966292	0	1
Block505NZ_CP009072	3171168	3174284	1	1
Block505	NZ_CP009273	1960631	1963747	0	1
Block505	NC_010473	2054969	2058085	0	1
Block505	U00096	1966374	1969490	0	1
Block506NZ_CP009072	3164584	3171139	1	1
Block506	NZ_CP009273	1965151	1971707	0	1
Block506	NC_010473	2059489	2066045	0	1
Block506	U00096	1970894	1977450	0	1
Block507NZ_CP009072	3163577	3164583	1	1
Block507	NZ_CP009273	1971708	1972714	0	1
Block507	NC_010473	2066060	2067066	0	1
Block507	U00096	1977451	1978457	0	1
Block508NZ_CP009072	3154265	3163540	1	1
Block508	NZ_CP009273	1972751	1982026	0	1
Block508	NC_010473	2068302	2077577	0	1
Block508	U00096	1979270	1988545	0	1
Block509NZ_CP009072	3140523	3154227	1	1
Block509	NZ_CP009273	1982063	1995769	0	1
Block509	NC_010473	2077614	2091320	0	1
Block509	U00096	1988582	2002288	0	1
Block510NZ_CP009072	3132016	3139324	1	1
Block510	NZ_CP009273	1996677	2003985	0	1
Block510	NC_010473	2092228	2099536	0	1
Block510	U00096	2003196	2010504	0	1
Block511NZ_CP009072	3127780	3127868	1	1
Block511	NZ_CP009273	2006054	2006142	0	1
Block511	NC_010473	2101605	2101693	0	1
Block511	U00096	2012573	2012661	0	1
Block512NZ_CP009072	3117544	3127716	1	1
Block512	NZ_CP009273	2006195	2016367	0	1
Block512	NC_010473	2101746	2111918	0	1
Block512	U00096	2012714	2022886	0	1
Block513NZ_CP009072	3106718	3117496	1	1
Block513	NZ_CP009273	2016414	2027192	0	1
Block513	NC_010473	2111965	2122743	0	1
Block513	U00096	2022933	2033711	0	1
Block514NZ_CP009072	3106312	3106715	1	1
Block514	NZ_CP009273	2027194	2027599	0	1
Block514	NC_010473	2122745	2123150	0	1
Block514	U00096	2033713	2034118	0	1
Block515NZ_CP009072	139971	140002	1	1
Block515	NZ_CP009273	2028586	2028617	0	1
Block515	NC_010473	2124137	2124168	0	1
Block515	U00096	2035105	2035136	0	1
Block516NZ_CP009072	3130459	3130481	1	1
Block516	NZ_CP009273	2028679	2028701	0	1
Block516	NC_010473	2124230	2124252	0	1
Block516	U00096	2035198	2035220	0	1
Block517NZ_CP009072	3105243	3105279	1	1
Block517	NZ_CP009273	2028766	2028802	0	1
Block517	NC_010473	2124317	2124353	0	1
Block517	U00096	2035285	2035321	0	1
Block518NZ_CP009072	3105157	3105183	1	1
Block518	NZ_CP009273	2028861	2028887	0	1
Block518	NC_010473	2124412	2124438	0	1
Block518	U00096	2035380	2035406	0	1
Block519NZ_CP009072	3104970	3105086	1	1
Block519	NZ_CP009273	2028956	2029072	0	1
Block519	NC_010473	2124507	2124623	0	1
Block519	U00096	2035475	2035591	0	1
Block520NZ_CP009072	3099298	3104958	1	1
Block520	NZ_CP009273	2029083	2034743	0	1
Block520	NC_010473	2124634	2130294	0	1
Block520	U00096	2035602	2041262	0	1
Block521NZ_CP009072	3098551	3099240	1	1
Block521	NZ_CP009273	2034800	2035489	0	1
Block521	NC_010473	2130351	2131040	0	1
Block521	U00096	2041319	2042008	0	1
Block522NZ_CP009072	3097852	3098274	1	1
Block522	NZ_CP009273	2036539	2036961	0	1
Block522	NC_010473	2132090	2132512	0	1
Block522	U00096	2043058	2043480	0	1
Block523NZ_CP009072	3074295	3075053	1	1
Block523	NZ_CP009273	2037252	2038010	0	1
Block523	NC_010473	2132803	2133561	0	1
Block523	U00096	2043771	2044529	0	1
Block524NZ_CP009072	3042722	3042753	1	1
Block524	NZ_CP009273	2038693	2038724	0	1
Block524	NC_010473	2134244	2134275	0	1
Block524	U00096	2045212	2045243	0	1
Block525NZ_CP009072	3042448	3042705	1	1
Block525	NZ_CP009273	2038750	2039007	0	1
Block525	NC_010473	2134301	2134558	0	1
Block525	U00096	2045269	2045526	0	1
Block526NZ_CP009072	3042290	3042429	1	1
Block526	NZ_CP009273	2042718	2042857	0	1
Block526	NC_010473	2138269	2138408	0	1
Block526	U00096	2049237	2049376	0	1
Block527NZ_CP009072	3041956	3042287	1	1
Block527	NZ_CP009273	2042861	2043192	0	1
Block527	NC_010473	2138412	2138743	0	1
Block527	U00096	2049380	2049711	0	1
Block528NZ_CP009072	3040422	3041945	1	1
Block528	NZ_CP009273	2043515	2045041	0	1
Block528	NC_010473	2139066	2140592	0	1
Block528	U00096	2050034	2051560	0	1
Block529NZ_CP009072	3034787	3040270	1	1
Block529	NZ_CP009273	2045624	2051107	0	1
Block529	NC_010473	2141175	2146658	0	1
Block529	U00096	2052143	2057626	0	1
Block530NZ_CP009072	3034305	3034739	1	1
Block530	NZ_CP009273	2051153	2051588	0	1
Block530	NC_010473	2146704	2147139	0	1
Block530	U00096	2057672	2058107	0	1
Block532NZ_CP009072	2971770	2975608	1	1
Block532	NZ_CP009273	2055800	2059638	0	1
Block532	NC_010473	2151351	2155189	0	1
Block532	U00096	2062319	2066157	0	1
Block533NZ_CP009072	2970187	2971555	1	1
Block533	NZ_CP009273	2061052	2062420	0	1
Block533	NC_010473	2156603	2157971	0	1
Block533	U00096	2067571	2068939	0	1
Block534NZ_CP009072	2961442	2961587	1	1
Block534	NZ_CP009273	2063991	2064136	0	1
Block534	NC_010473	2159542	2159687	0	1
Block534	U00096	2070510	2070655	0	1
Block536NZ_CP009072	4099726	4099796	1	1
Block536	NZ_CP009273	2064335	2064405	0	1
Block536	NC_010473	2159886	2159956	0	1
Block536	U00096	2070854	2070924	0	1
Block539NZ_CP009072	4099434	4099466	1	1
Block539	NZ_CP009273	2064665	2064697	0	1
Block539	NC_010473	2160216	2160248	0	1
Block539	U00096	2071184	2071216	0	1
Block540NZ_CP009072	1694639	1694701	1	1
Block540	NZ_CP009273	2064742	2064804	0	1
Block540	NC_010473	2160293	2160355	0	1
Block540	U00096	2071261	2071323	0	1
Block541NZ_CP009072	1694472	1694516	1	1
Block541	NZ_CP009273	2064925	2064969	0	1
Block541	NC_010473	2160476	2160520	0	1
Block541	U00096	2071444	2071488	0	1
Block544NZ_CP009072	1694240	1694370	1	1
Block544	NZ_CP009273	2065067	2065197	0	1
Block544	NC_010473	2160618	2160748	0	1
Block544	U00096	2071586	2071716	0	1
Block546NZ_CP009072	4098067	4098135	1	1
Block546	NZ_CP009273	2065993	2066061	0	1
Block546	NC_010473	2161544	2161612	0	1
Block546	U00096	2072512	2072580	0	1
Block547NZ_CP009072	1693334	1693357	1	1
Block547	NZ_CP009273	2066077	2066100	0	1
Block547	NC_010473	2161628	2161651	0	1
Block547	U00096	2072596	2072619	0	1
Block548NZ_CP009072	4097989	4098026	1	1
Block548	NZ_CP009273	2066102	2066139	0	1
Block548	NC_010473	2161653	2161690	0	1
Block548	U00096	2072621	2072658	0	1
Block549NZ_CP009072	1692238	1693269	1	1
Block549	NZ_CP009273	2066165	2067196	0	1
Block549	NC_010473	2161716	2162747	0	1
Block549	U00096	2072684	2073715	0	1
Block550NZ_CP009072	4096897	4096930	1	1
Block550	NZ_CP009273	2067198	2067231	0	1
Block550	NC_010473	2162749	2162782	0	1
Block550	U00096	2073717	2073750	0	1
Block552NZ_CP009072	4096764	4096787	1	1
Block552	NZ_CP009273	2067341	2067364	0	1
Block552	NC_010473	2162892	2162915	0	1
Block552	U00096	2073860	2073883	0	1
Block554NZ_CP009072	1691933	1692015	1	1
Block554	NZ_CP009273	2067419	2067501	0	1
Block554	NC_010473	2162970	2163052	0	1
Block554	U00096	2073938	2074020	0	1
Block556NZ_CP009072	1691205	1691484	1	1
Block556	NZ_CP009273	2067950	2068229	0	1
Block556	NC_010473	2163501	2163780	0	1
Block556	U00096	2074469	2074748	0	1
Block557NZ_CP009072	1684935	1685612	1	1
Block557	NZ_CP009273	2068346	2069023	0	1
Block557	NC_010473	2163897	2164574	0	1
Block557	U00096	2074865	2075542	0	1
Block559NZ_CP009072	4094464	4094738	1	1
Block559	NZ_CP009273	2069390	2069664	0	1
Block559	NC_010473	2164941	2165215	0	1
Block559	U00096	2075909	2076183	0	1
Block563NZ_CP009072	4090522	4090547	1	1
Block563	NZ_CP009273	2070049	2070074	0	1
Block563	NC_010473	2165600	2165625	0	1
Block563	U00096	2076568	2076593	0	1
Block570NZ_CP009072	1679238	1679293	1	1
Block570	NZ_CP009273	2070688	2070743	0	1
Block570	NC_010473	2166239	2166294	0	1
Block570	U00096	2077207	2077262	0	1
Block573NZ_CP009072	4088895	4089047	1	1
Block573	NZ_CP009273	2070910	2071062	0	1
Block573	NC_010473	2166461	2166613	0	1
Block573	U00096	2077429	2077581	0	1
Block575NZ_CP009072	2926032	2926054	1	1
Block575	NZ_CP009273	2071151	2071173	0	1
Block575	NC_010473	2166702	2166724	0	1
Block575	U00096	2077670	2077692	0	1
Block609NZ_CP009072	133257	133286	1	1
Block609	NZ_CP009273	2170893	2170922	0	1
Block609	NC_010473	2266444	2266473	0	1
Block609	U00096	2177414	2177443	0	1
Block620NZ_CP009072	1121408	1121433	1	1
Block620	NZ_CP009273	2230144	2230169	0	1
Block620	NC_010473	2325695	2325720	0	1
Block620	U00096	2236665	2236690	0	1
Block62NZ_CP009072	4934562	4941058	1	1
Block62	NZ_CP009273	235934	242431	0	1
Block62	NC_010473	213551	220048	0	1
Block62	U00096	239447	245944	0	1
Block634NZ_CP009072	4636894	4636943	1	1
Block634	NZ_CP009273	2284662	2284711	0	1
Block634	NC_010473	2380193	2380242	0	1
Block634	U00096	2291183	2291232	0	1
Block63NZ_CP009072	4933640	4934318	1	1
Block63	NZ_CP009273	243270	243948	0	1
Block63	NC_010473	220887	221565	0	1
Block63	U00096	246783	247461	0	1
Block642NZ_CP009072	2467036	2467066	1	1
Block642	NZ_CP009273	2310472	2310502	0	1
Block642	NC_010473	2406003	2406033	0	1
Block642	U00096	2316993	2317023	0	1
Block661NZ_CP009072	2492822	2492857	1	1
Block661	NZ_CP009273	2437265	2437300	0	1
Block661	NC_010473	2533573	2533608	0	1
Block661	U00096	2443786	2443821	0	1
Block67NZ_CP009072	4845695	4845720	1	1
Block67	NZ_CP009273	244724	244749	0	1
Block67	NC_010473	222341	222366	0	1
Block67	U00096	248237	248262	0	1
Block685NZ_CP009072	2896517	2896554	1	1
Block685	NZ_CP009273	2531907	2531944	0	1
Block685	NC_010473	2628335	2628372	0	1
Block685	U00096	2538548	2538585	0	1
Block686NZ_CP009072	464547	464580	1	1
Block686	NZ_CP009273	2531958	2531991	0	1
Block686	NC_010473	2628386	2628419	0	1
Block686	U00096	2538599	2538632	0	1
Block688NZ_CP009072	4669168	4669190	1	1
Block688	NZ_CP009273	2532981	2533003	0	1
Block688	NC_010473	2629409	2629431	0	1
Block688	U00096	2539622	2539644	0	1
Block68NZ_CP009072	4929771	4933347	1	1
Block68	NZ_CP009273	244863	248439	0	1
Block68	NC_010473	222480	226056	0	1
Block68	U00096	248376	251952	0	1
Block696NZ_CP009072	4933412	4933447	1	1
Block696	NZ_CP009273	2542887	2542922	0	1
Block696	NC_010473	2639315	2639350	0	1
Block696	U00096	2549528	2549563	0	1
Block699NZ_CP009072	416208	416240	1	1
Block699	NZ_CP009273	2561550	2561582	0	1
Block699	NC_010473	2657978	2658010	0	1
Block699	U00096	2568191	2568223	0	1
Block69NZ_CP009072	4929188	4929738	1	1
Block69	NZ_CP009273	249231	249781	0	1
Block69	NC_010473	226848	227398	0	1
Block69	U00096	252744	253294	0	1
Block717NZ_CP009072	4003932	4003957	1	1
Block717	NZ_CP009273	2677467	2677492	0	1
Block717	NC_010473	2773895	2773920	0	1
Block717	U00096	2684108	2684133	0	1
Block719NZ_CP009072	654048	654075	1	1
Block719	NZ_CP009273	2681440	2681467	0	1
Block719	NC_010473	2777868	2777895	0	1
Block719	U00096	2688081	2688108	0	1
Block725NZ_CP009072	2187061	2187092	1	1
Block725	NZ_CP009273	2719307	2719338	0	1
Block725	NC_010473	2815735	2815766	0	1
Block725	U00096	2725948	2725979	0	1
Block726NZ_CP009072	2905744	2905861	1	1
Block726	NZ_CP009273	2724267	2724384	0	1
Block726	NC_010473	2820695	2820812	0	1
Block726	U00096	2730908	2731025	0	1
Block72NZ_CP009072	4928926	4928985	1	1
Block72	NZ_CP009273	250112	250171	0	1
Block72	NC_010473	227729	227788	0	1
Block72	U00096	253625	253684	0	1
Block730NZ_CP009072	2128412	2141090	1	1
Block730	NZ_CP009273	2724771	2737455	0	1
Block730	NC_010473	2821199	2833883	0	1
Block730	U00096	2731412	2744096	0	1
Block731NZ_CP009072	2126240	2128383	1	1
Block731	NZ_CP009273	2737483	2739626	0	1
Block731	NC_010473	2833911	2836054	0	1
Block731	U00096	2744124	2746267	0	1
Block732NZ_CP009072	2116664	2126152	1	1
Block732	NZ_CP009273	2739826	2749314	0	1
Block732	NC_010473	2836254	2845742	0	1
Block732	U00096	2746467	2755955	0	1
Block734NZ_CP009072	897186	897208	1	1
Block734	NZ_CP009273	2762404	2762426	0	1
Block734	NC_010473	2858832	2858854	0	1
Block734	U00096	2769045	2769067	0	1
Block739NZ_CP009072	4090858	4090881	1	1
Block739	NZ_CP009273	2769708	2769731	0	1
Block739	NC_010473	2866136	2866159	0	1
Block739	U00096	2776349	2776372	0	1
Block73NZ_CP009072	4923677	4927897	1	1
Block73	NZ_CP009273	250173	254393	0	1
Block73	NC_010473	227790	232010	0	1
Block73	U00096	253686	257906	0	1
Block740NZ_CP009072	2116578	2116639	1	1
Block740	NZ_CP009273	2771369	2771430	0	1
Block740	NC_010473	2867797	2867858	0	1
Block740	U00096	2778010	2778071	0	1
Block744NZ_CP009072	2106453	2116111	1	1
Block744	NZ_CP009273	2782214	2791873	0	1
Block744	NC_010473	2878642	2888301	0	1
Block744	U00096	2788855	2798514	0	1
Block745NZ_CP009072	2104452	2106445	1	1
Block745	NZ_CP009273	2791883	2793876	0	1
Block745	NC_010473	2888311	2890304	0	1
Block745	U00096	2798524	2800517	0	1
Block746NZ_CP009072	2098627	2102487	1	1
Block746	NZ_CP009273	2793971	2797831	0	1
Block746	NC_010473	2890399	2894259	0	1
Block746	U00096	2800612	2804472	0	1
Block747NZ_CP009072	2098464	2098539	1	1
Block747	NZ_CP009273	2797918	2797993	0	1
Block747	NC_010473	2894346	2894421	0	1
Block747	U00096	2804559	2804634	0	1
Block748NZ_CP009072	2098321	2098411	1	1
Block748	NZ_CP009273	2798045	2798135	0	1
Block748	NC_010473	2894473	2894563	0	1
Block748	U00096	2804686	2804776	0	1
Block749NZ_CP009072	2097315	2098299	1	1
Block749	NZ_CP009273	2798156	2799140	0	1
Block749	NC_010473	2894584	2895568	0	1
Block749	U00096	2804797	2805781	0	1
Block74NZ_CP009072	4921997	4923670	1	1
Block74	NZ_CP009273	254400	256073	0	1
Block74	NC_010473	232017	233690	0	1
Block74	U00096	258689	260362	0	1
Block750NZ_CP009072	2094526	2097291	1	1
Block750	NZ_CP009273	2799164	2801930	0	1
Block750	NC_010473	2896369	2899135	0	1
Block750	U00096	2805805	2808571	0	1
Block751NZ_CP009072	2088950	2094503	1	1
Block751	NZ_CP009273	2801946	2807499	0	1
Block751	NC_010473	2899151	2904704	0	1
Block751	U00096	2808587	2814140	0	1
Block752NZ_CP009072	2083193	2086829	1	1
Block752	NZ_CP009273	2807571	2811207	0	1
Block752	NC_010473	2904776	2908412	0	1
Block752	U00096	2814212	2817848	0	1
Block753NZ_CP009072	2082821	2083120	1	1
Block753	NZ_CP009273	2811416	2811715	0	1
Block753	NC_010473	2908621	2908920	0	1
Block753	U00096	2818057	2818356	0	1
Block754NZ_CP009072	2079129	2082701	1	1
Block754	NZ_CP009273	2811830	2815402	0	1
Block754	NC_010473	2909035	2912607	0	1
Block754	U00096	2818471	2822043	0	1
Block755NZ_CP009072	2075484	2079099	1	1
Block755	NZ_CP009273	2815431	2819046	0	1
Block755	NC_010473	2912636	2916251	0	1
Block755	U00096	2822072	2825687	0	1
Block756NZ_CP009072	2072640	2075450	1	1
Block756	NZ_CP009273	2819079	2821889	0	1
Block756	NC_010473	2916284	2919094	0	1
Block756	U00096	2825720	2828530	0	1
Block757NZ_CP009072	2066138	2072554	1	1
Block757	NZ_CP009273	2821974	2828390	0	1
Block757	NC_010473	2919179	2925595	0	1
Block757	U00096	2828615	2835031	0	1
Block758NZ_CP009072	2062825	2066012	1	1
Block758	NZ_CP009273	2828420	2831607	0	1
Block758	NC_010473	2925625	2928812	0	1
Block758	U00096	2835061	2838248	0	1
Block759NZ_CP009072	2046532	2060362	1	1
Block759	NZ_CP009273	2835945	2849775	0	1
Block759	NC_010473	2933150	2946980	0	1
Block759	U00096	2842586	2856416	0	1
Block75NZ_CP009072	4919411	4921905	1	1
Block75	NZ_CP009273	256164	258658	0	1
Block75	NC_010473	233781	236275	0	1
Block75	U00096	260453	262947	0	1
Block760NZ_CP009072	2038999	2045987	1	1
Block760	NZ_CP009273	2849854	2856843	0	1
Block760	NC_010473	2947059	2954048	0	1
Block760	U00096	2856495	2863484	0	1
Block761NZ_CP009072	2036030	2038925	1	1
Block761	NZ_CP009273	2856916	2859811	0	1
Block761	NC_010473	2954121	2957016	0	1
Block761	U00096	2863557	2866452	0	1
Block762NZ_CP009072	2022873	2033919	1	1
Block762	NZ_CP009273	2859876	2870924	0	1
Block762	NC_010473	2957081	2968129	0	1
Block762	U00096	2866517	2877565	0	1
Block763NZ_CP009072	2006415	2022546	1	1
Block763	NZ_CP009273	2880669	2896804	0	1
Block763	NC_010473	2977874	2994009	0	1
Block763	U00096	2887310	2903445	0	1
Block764NZ_CP009072	2005253	2006352	1	1
Block764	NZ_CP009273	2897765	2898865	0	1
Block764	NC_010473	2994970	2996070	0	1
Block764	U00096	2904406	2905506	0	1
Block765NZ_CP009072	1997486	2002251	1	1
Block765	NZ_CP009273	2899303	2904068	0	1
Block765	NC_010473	2996508	3001273	0	1
Block765	U00096	2905944	2910709	0	1
Block766NZ_CP009072	1995436	1997414	1	1
Block766	NZ_CP009273	2904776	2906754	0	1
Block766	NC_010473	3001981	3003959	0	1
Block766	U00096	2911417	2913395	0	1
Block767NZ_CP009072	1977031	1995422	1	1
Block767	NZ_CP009273	2906768	2925162	0	1
Block767	NC_010473	3005309	3023703	0	1
Block767	U00096	2913409	2931803	0	1
Block768NZ_CP009072	1962921	1976945	1	1
Block768	NZ_CP009273	2925198	2939222	0	1
Block768	NC_010473	3023739	3037755	0	1
Block768	U00096	2931839	2945863	0	1
Block769NZ_CP009072	1809241	1809273	1	1
Block769	NZ_CP009273	2939253	2939285	0	1
Block769	NC_010473	3037786	3037818	0	1
Block769	U00096	2945894	2945926	0	1
Block76NZ_CP009072	2532545	2532567	1	1
Block76	NZ_CP009273	264303	264325	0	1
Block76	NC_010473	241920	241942	0	1
Block76	U00096	268592	268614	0	1
Block770NZ_CP009072	1961261	1962790	1	1
Block770	NZ_CP009273	2939515	2941044	0	1
Block770	NC_010473	3038048	3039577	0	1
Block770	U00096	2946156	2947685	0	1
Block771NZ_CP009072	1910765	1927317	1	1
Block771	NZ_CP009273	2941117	2957669	0	1
Block771	NC_010473	3039650	3056202	0	1
Block771	U00096	2947758	2964310	0	1
Block772NZ_CP009072	1898764	1910762	1	1
Block772	NZ_CP009273	2957671	2969669	0	1
Block772	NC_010473	3056204	3068202	0	1
Block772	U00096	2964312	2976310	0	1
Block773NZ_CP009072	1887831	1898546	1	1
Block773	NZ_CP009273	2969886	2980601	0	1
Block773	NC_010473	3068419	3079134	0	1
Block773	U00096	2976527	2987242	0	1
Block774NZ_CP009072	1887768	1887823	1	1
Block774	NZ_CP009273	2992278	2992333	0	1
Block774	NC_010473	3090811	3090866	0	1
Block774	U00096	2998919	2998974	0	1
Block775NZ_CP009072	1876671	1887558	1	1
Block775	NZ_CP009273	2992465	3003353	0	1
Block775	NC_010473	3090998	3101886	0	1
