qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
sp|P0AAG3|GLTL_ECOLI	tr|A0A0H2V794|A0A0H2V794_ECOL6	gltL	gltL	684529.0	716588.0	685255.0	717314.0	b0652	c0736
sp|P0AAG5|MDLB_ECOLI	sp|P0AAG6|MDLB_ECOL6	mdlB	mdlB	470635.0		472417.0		b0449	c0566
sp|P0AAG8|MGLA_ECOLI	sp|Q8FFU7|MGLA_ECOL6	mglA	mglA	2237768.0	2529463.0	2239289.0	2530984.0	b2149	c2683
sp|P0AAH0|PSTB_ECOLI	sp|P0AAH1|PSTB_ECOL6	pstB	pstB	3907592.0	4408717.0	3908366.0	4409491.0	b3725	c4649
sp|P0AAH4|SAPD_ECOLI	sp|P0AAH5|SAPD_ECOL6	sapD	sapD	1352635.0	1604155.0	1353628.0	1605148.0	b1291	c1768
sp|P0AAH8|SAPF_ECOLI	sp|P0AAH9|SAPF_ECOL6	sapF	sapF	1351827.0	1603347.0	1352634.0	1604154.0	b1290	c1767
sp|P0AAI1|SSUB_ECOLI	sp|Q8FJ95|SSUB_ECOL6	ssuB	ssuB	993276.0	1044216.0	994044.0	1044984.0	b0933	c1076
sp|P0AAI5|FABF_ECOLI	sp|P0AAI6|FABF_ECOL6	fabF	fabF	1151938.0	1295439.0	1153180.0	1296681.0	b1095	c1365
sp|P0AAI9|FABD_ECOLI	sp|P0AAJ0|FABD_ECOL6	fabD	fabD	1149727.0	1293226.0	1150657.0	1294156.0	b1092	c1361
sp|P0AAJ1|YNFG_ECOLI	sp|P0AAJ2|YNFG_ECOL6	ynfG	ynfG	1662989.0		1663607.0		b1589	c1979
sp|P0AAJ3|FDNH_ECOLI	tr|A0A0H2V8K9|A0A0H2V8K9_ECOL6	fdnH	fdnH	1550460.0	1743287.0	1551345.0	1744172.0	b1475	c1906
sp|P0AAJ5|FDOH_ECOLI	sp|P0AAJ6|FDOH_ECOL6	fdoH	fdoH	4081856.0	4605368.0	4082759.0	4606271.0	b3893	c4843
sp|P0AAJ8|HYBA_ECOLI	tr|A0A0H2VCD8|A0A0H2VCD8_ECOL6	hybA	hybA	3144153.0	3566027.0	3145140.0	3567014.0	b2996	c3733
sp|P0AAK1|HYCB_ECOLI	sp|P0AAK2|HYCB_ECOL6	hycB	hycB	2849237.0	3129929.0	2849849.0	3130541.0	b2724	c3284
sp|P0AAK4|HYDN_ECOLI	sp|P0AAK5|HYDN_ECOL6	hydN	hydN	2837577.0	3120144.0	2838105.0	3120672.0	b2713	c3269
sp|P0AAK7|NRFC_ECOLI	tr|A0A0H2VDH3|A0A0H2VDH3_ECOL6	nrfC	nrfC	4289807.0	4843091.0	4290479.0	4843763.0	b4072	c5068
sp|P0AAL0|NAPF_ECOLI	sp|P0AAL1|NAPF_ECOL6	napF	napF	2303002.0	2590510.0	2303497.0	2591005.0	b2208	c2747
sp|P0AAL3|NAPG_ECOLI	sp|P0AAL4|NAPG_ECOL6	napG	napG	2299564.0	2587072.0	2300260.0	2587768.0	b2205	c2744
sp|P0AAL6|YDHY_ECOLI	tr|A0A0H2V7V1|A0A0H2V7V1_ECOL6	ydhY	c2068	1753850.0		1754477.0		b1674	
sp|P0AAM1|CYBH_ECOLI	tr|A0A0H2V5X4|A0A0H2V5X4_ECOL6	hyaC	hyaC	1035065.0	1078854.0	1035773.0	1079562.0	b0974	c1115
sp|P0AAM3|HYPC_ECOLI	sp|P0AAM4|HYPC_ECOL6	hypC	hypC	2851863.0	3132555.0	2852136.0	3132828.0	b2728	c3288
sp|P0AAM7|HYBG_ECOLI	sp|P0AAM8|HYBG_ECOL6	hybG	hybG	3139715.0	3561589.0	3139964.0	3561838.0	b2990	c3727
sp|P0AAN1|HYBE_ECOLI	sp|P0AAN2|HYBE_ECOL6	hybE	hybE	3140310.0	3562184.0	3140799.0	3562673.0	b2992	c3729
sp|P0AAN3|HYPB_ECOLI	sp|P0AAN4|HYPB_ECOL6	hypB	hypB	2851000.0	3131692.0	2851873.0	3132565.0	b2727	c3287
sp|P0AAN5|YAIA_ECOLI	sp|P0AAN6|YAIA_ECOL6	yaiA	yaiA	406978.0	481023.0	407170.0	481215.0	b0389	c0496
sp|P0AAN9|IRAP_ECOLI	sp|Q8FKE1|IRAP_ECOL6	iraP	iraP	401385.0	475430.0	401646.0	475691.0	b0382	c0489
sp|P0AAP1|DGCC_ECOLI	sp|P0AAP2|DGCC_ECOL6	dgcC	dgcC					b0385	c0492
sp|P0AAP3|FRMR_ECOLI	sp|P0AAP4|FRMR_ECOL6	frmR	frmR	379605.0	456242.0	379881.0	456518.0	b0357	c0466
sp|P0AAP7|YAIY_ECOLI	sp|P0AAP8|YAIY_ECOL6	yaiY	yaiY	399024.0		399333.0		b0379	c0484
sp|P0AAQ0|YAIZ_ECOLI	sp|P0AAQ1|YAIZ_ECOL6	yaiZ	yaiZ	399592.0		399805.0		b0380	c0486
sp|P0AAQ2|YAJD_ECOLI	sp|P0AAQ3|YAJD_ECOL6	yajD	yajD	430604.0		430952.0		b0410	c0520
sp|P0AAQ6|YBAA_ECOLI	sp|P0AAQ7|YBAA_ECOL6	ybaA	ybaA	476671.0		477025.0		b0456	c0574
sp|P0AAR0|TOMB_ECOLI	sp|P0AAR1|TOMB_ECOL6	tomB	tomB	480333.0	554984.0	480708.0	555359.0	b0461	c0579
sp|P0AAR3|YBAK_ECOLI	tr|A0A0H2V708|A0A0H2V708_ECOL6	ybaK	ybaK	506602.0	581145.0	507082.0	581625.0	b0481	c0601
sp|P0AAR5|YBAN_ECOLI	tr|A0A0H2V4Z1|A0A0H2V4Z1_ECOL6	ybaN	ybaN	490881.0		491259.0		b0468	c0587
sp|P0AAR8|YBAV_ECOLI	tr|A0A0H2V4X2|A0A0H2V4X2_ECOL6	ybaV	ybaV	463936.0		464308.0		b0442	c0558
sp|P0AAS3|YBBJ_ECOLI	tr|A0A0H2V713|A0A0H2V713_ECOL6	ybbJ	ybbJ	514400.0		514859.0		b0488	c0609
sp|P0AAS9|YBDD_ECOLI	sp|P0AAT0|YBDD_ECOL6	ybdD	ybdD	632181.0		632379.0		b4512	c0686
sp|P0AAT2|YBDF_ECOLI	tr|A0A0H2V754|A0A0H2V754_ECOL6	ybdF	ybdF	605517.0		605886.0		b0579	c0665
sp|P0AAT4|YBDG_ECOLI	tr|A0A0H2V516|A0A0H2V516_ECOL6	ybdG	ybdG	603415.0	646993.0	604663.0	648241.0	b0577	c0663
sp|P0AAT6|IOJAP_ECOLI	sp|P0AAT7|IOJAP_ECOL6	rsfS	rsfS	668718.0	708709.0	669036.0	709027.0	b0637	c0728
sp|P0AAT9|YBEL_ECOLI	sp|P0AAU0|YBEL_ECOL6	ybeL	ybeL	675017.0		675500.0		b0643	c0734
sp|P0AAU2|YBFA_ECOLI	tr|A0A0H2V5Y7|A0A0H2V5Y7_ECOL6	ybfA	ybfA	729133.0		729340.0		b0699	c0785
sp|P0AAV0|YBGE_ECOLI	sp|P0AAV1|YBGE_ECOL6	ybgE	ybgE	774308.0	796978.0	774602.0	797272.0	b0735	c0814
sp|P0AAV4|PXPB_ECOLI	tr|A0A0H2V5A0|A0A0H2V5A0_ECOL6	pxpB	ybgJ					b0711	c0790
sp|P0AAV6|YBGS_ECOLI	tr|A0A0H2V7F4|A0A0H2V7F4_ECOL6	ybgS	ybgS	784936.0		785317.0		b0753	c0829
sp|P0AAV8|YBHH_ECOLI	sp|P0AAV9|YBHH_ECOL6	ybhH	ybhH	800758.0		801811.0		b0769	c0846
sp|P0AAW1|YBHP_ECOLI	sp|P0AAW2|YBHP_ECOL6	ybhP	ybhP	823735.0		824497.0		b0790	c0873
sp|P0AAW5|YBHQ_ECOLI	sp|P0AAW6|YBHQ_ECOL6	ybhQ	ybhQ	824629.0		825040.0		b0791	c0874
sp|P0AAW9|ACRZ_ECOLI	sp|P0AAX0|ACRZ_ECOL6	acrZ	acrZ	794772.0	816350.0	794922.0	816500.0	b0762	c0838
sp|P0AAX3|YBIJ_ECOLI	sp|P0AAX4|YBIJ_ECOL6	ybiJ	ybiJ	837664.0		837925.0		b0802	c0886
sp|P0AAX8|YBIS_ECOLI	sp|P0AAX9|YBIS_ECOL6	ybiS	ybiS					b0819	c0905
sp|P0AAY4|YBJH_ECOLI	tr|A0A0H2V5K9|A0A0H2V5K9_ECOL6	ybjH	ybjH	884945.0		885230.0		b0843	c0928
sp|P0AAY6|YBJN_ECOLI	sp|P0AAY7|YBJN_ECOL6	ybjN	ybjN	892956.0		893433.0		b0853	c0986
sp|P0AAZ0|YBJO_ECOLI	sp|P0AAZ1|YBJO_ECOL6	ybjO	ybjO	897988.0		898477.0		b0858	c0991
sp|P0AAZ4|RARA_ECOLI	sp|P0AAZ5|RARA_ECOL6	rarA	rarA	937993.0	992175.0	939337.0	993519.0	b0892	c1029
sp|P0AAZ7|YCAR_ECOLI	sp|P0AAZ8|YCAR_ECOL6	ycaR	ycaR	970672.0		970855.0		b0917	c1058
sp|P0AB01|ELYC_ECOLI	tr|A0A0H2V6L3|A0A0H2V6L3_ECOL6	elyC	ycbC	972621.0		973401.0		b0920	c1061
sp|P0AB03|YCBJ_ECOLI	tr|A0A0H2V5T6|A0A0H2V5T6_ECOL6	ycbJ	ycbJ	971751.0		972645.0		b0919	c1060
sp|P0AB06|YCBK_ECOLI	sp|P0AB07|YCBK_ECOL6	ycbK	ycbK	983074.0		983623.0		b0926	c1068
sp|P0AB10|PQIC_ECOLI	tr|A0A0H2V5R7|A0A0H2V5R7_ECOL6	pqiC	ymbA	1014895.0		1015459.0		b0952	c1088
sp|P0AB12|YCCF_ECOLI	tr|A0A0H2V7Y0|A0A0H2V7Y0_ECOL6	yccF	yccF	1023901.0		1024348.0		b0961	c1098
sp|P0AB14|YCCJ_ECOLI	sp|P0AB15|YCCJ_ECOL6	yccJ	yccJ	1066863.0		1067091.0		b1003	c1139
sp|P0AB18|TUSE_ECOLI	sp|Q8FJ69|TUSE_ECOL6	tusE	tusE	1030338.0	1074126.0	1030668.0	1074456.0	b0969	c1107
sp|P0AB20|HSPQ_ECOLI	sp|P0AB21|HSPQ_ECOL6	hspQ	hspQ	1028403.0	1072191.0	1028721.0	1072509.0	b0966	c1104
sp|P0AB24|EFEO_ECOLI	sp|Q8FJ35|EFEO_ECOL6	efeO	efeO	1082242.0	1115416.0	1083370.0	1116544.0	b1018	c1156
sp|P0AB28|YCED_ECOLI	sp|P0AB29|YCED_ECOL6	yceD	yceD	1146793.0	1290292.0	1147315.0	1290814.0	b1088	c1358
sp|P0AB31|YCEK_ECOLI	tr|A0A0H2V8B8|A0A0H2V8B8_ECOL6	yceK	yceK	1113578.0		1113806.0		b1050	c1316
sp|P0AB33|BSSS_ECOLI	sp|P0AB34|BSSS_ECOL6	bssS	bssS	1120700.0	1264197.0	1120955.0	1264452.0	b1060	c1327
sp|P0AB35|YCFJ_ECOLI	sp|P0AB36|YCFJ_ECOL6	ycfJ	ycfJ	1167598.0		1168138.0		b1110	c1383
sp|P0AB38|LPOB_ECOLI	tr|A0A0H2V7A3|A0A0H2V7A3_ECOL6	lpoB	ycfM	1162637.0		1163279.0		b1105	c1378
sp|P0AB40|BHSA_ECOLI	sp|P0AB41|BHSA_ECOL6	bhsA	bhsA	1169072.0	1313300.0	1169330.0	1313558.0	b1112	c1386
sp|P0AB43|YCGL_ECOLI	sp|P0AB44|YCGL_ECOL6	ycgL	ycgL	1227713.0		1228007.0		b1179	c1627
sp|P0AB46|YMGD_ECOLI	sp|P0AB47|YMGD_ECOL6	ymgD	ymgD	1222304.0		1222634.0		b1171	c1616
sp|P0AB49|YCHH_ECOLI	sp|P0AB50|YCHH_ECOL6	ychH	ychH	1258790.0	1498666.0	1259069.0	1498945.0	b1205	c1663
sp|P0AB52|YCHN_ECOLI	tr|A0A0H2V835|A0A0H2V835_ECOL6	ychN	ychN	1273245.0	1512045.0	1273599.0	1512399.0	b1219	c1679
sp|P0AB55|YCII_ECOLI	sp|P0AB56|YCII_ECOL6	yciI	yciI	1310568.0		1310865.0		b1251	c1716
sp|P0AB58|LAPB_ECOLI	sp|P0AB59|LAPB_ECOL6	lapB	lapB		1584854.0		1586024.0	b1280	c1749
sp|P0AB61|YCIN_ECOLI	sp|P0AB62|YCIN_ECOL6	yciN	yciN	1330416.0		1330668.0		b1273	c1739
sp|P0AB65|ACYP_ECOLI	sp|Q8FJ70|ACYP_ECOL6	yccX	yccX	1030063.0	1073851.0	1030342.0	1074130.0	b0968	c1106
sp|P0AB67|PNTB_ECOLI	sp|P0AB68|PNTB_ECOL6	pntB	pntB	1674971.0	1835666.0	1676360.0	1837055.0	b1602	c1994
sp|P0AB74|KBAY_ECOLI	sp|P0AB75|KBAY_ECOL6	kbaY	kbaY	3283142.0	3722764.0	3284003.0	3723625.0	b3137	c3894
sp|P0AB77|KBL_ECOLI	tr|A0A0H2VCB0|A0A0H2VCB0_ECOL6	kbl	kbl	3791354.0	4225539.0	3792551.0	4226736.0	b3617	c4444
sp|P0AB80|ILVE_ECOLI	sp|P0AB81|ILVE_ECOL6	ilvE	ilvE	3952483.0	4453523.0	3953413.0	4454453.0	b3770	c4692
sp|P0AB83|END3_ECOLI	sp|P0AB84|END3_ECOL6	nth	nth	1711522.0	1872051.0	1712158.0	1872687.0	b1633	c2025
sp|P0AB85|APBE_ECOLI	tr|A0A0H2VAF7|A0A0H2VAF7_ECOL6	apbE	yojL	2310478.0		2311534.0		b2214	c2756
sp|P0AB87|FUCA_ECOLI	sp|Q8FEF0|FUCA_ECOL6	fucA	fucA	2933040.0	3207907.0	2933688.0	3208555.0	b2800	c3368
sp|P0AB89|PUR8_ECOLI	sp|P0AB90|PUR8_ECOL6	purB	purB	1190615.0	1391509.0	1191986.0	1392880.0	b1131	c1510
sp|P0AB91|AROG_ECOLI	tr|A0A0H2V5C2|A0A0H2V5C2_ECOL6	aroG	aroG	785632.0	807200.0	786685.0	808253.0	b0754	c0830
sp|P0AB96|ARSC_ECOLI	tr|A0A0H2VBN7|A0A0H2VBN7_ECOL6	arsC	arsC	3650236.0	4082080.0	3650662.0	4082506.0	b3503	c4301
sp|P0AB98|ATP6_ECOLI	sp|Q8FBS8|ATP6_ECOL6	atpB	atpB	3921235.0	4422268.0	3922051.0	4423084.0	b3738	c4666
sp|P0ABA0|ATPF_ECOLI	sp|P0ABA1|ATPF_ECOL6	atpF	atpF	3920417.0	4421450.0	3920888.0	4421921.0	b3736	c4664
sp|P0ABA4|ATPD_ECOLI	sp|Q8FBT0|ATPD_ECOL6	atpH	atpH	3919869.0	4420902.0	3920403.0	4421436.0	b3735	c4662
sp|P0ABA6|ATPG_ECOLI	sp|P0ABA7|ATPG_ECOL6	atpG	atpG	3917401.0	4418434.0	3918265.0	4419298.0	b3733	c4659
sp|P0ABB0|ATPA_ECOLI	sp|P0ABB1|ATPA_ECOL6	atpA	atpA	3918315.0	4419348.0	3919857.0	4420890.0	b3734	c4660
sp|P0ABB4|ATPB_ECOLI	sp|P0ABB5|ATPB_ECOL6	atpD	atpD	3915992.0	4417025.0	3917375.0	4418408.0	b3732	c4658
sp|P0ABB8|ATMA_ECOLI	tr|A0A0H2VFB3|A0A0H2VFB3_ECOL6	mgtA	mgtA	4467624.0	5084698.0	4470321.0	5087395.0	b4242	c5341
sp|P0ABC0|ATPZ_ECOLI	sp|P0ABC1|ATPZ_ECOL6	atpI	atpI	3922059.0	4423092.0	3922440.0	4423473.0	b3739	c4667
sp|P0ABC3|HFLC_ECOLI	sp|P0ABC4|HFLC_ECOL6	hflC	hflC	4403299.0	5011459.0	4404304.0	5012464.0	b4175	c5259
sp|P0ABC7|HFLK_ECOLI	tr|A0A0H2VDF7|A0A0H2VDF7_ECOL6	hflK	hflK	4402037.0	5010197.0	4403297.0	5011457.0	b4174	c5258
sp|P0ABC9|BETT_ECOLI	tr|A0A0H2V5A7|A0A0H2V5A7_ECOL6	betT	betT	329462.0	419954.0	331496.0	421988.0	b0314	c0434
sp|P0ABD3|BFR_ECOLI	sp|P0ABD4|BFR_ECOL6	bfr	bfr	3466248.0	3897627.0	3466725.0	3898104.0	b3336	c4107
sp|P0ABD5|ACCA_ECOLI	sp|Q8FL03|ACCA_ECOL6	accA	accA	208620.0	218655.0	209580.0	219615.0	b0185	c0223
sp|P0ABD8|BCCP_ECOLI	sp|P0ABD9|BCCP_ECOL6	accB	accB	3405435.0	3828634.0	3405906.0	3829105.0	b3255	c4011
sp|P0ABE2|BOLA_ECOLI	sp|P0ABE3|BOLA_ECOL6	bolA	bolA	454471.0	528398.0	454789.0	528716.0	b0435	c0548
sp|P0ABF1|PCNB_ECOLI	sp|P0ABF2|PCNB_ECOL6	pcnB	pcnB	157728.0	168277.0	159126.0	169696.0	b0143	c0176
sp|P0ABF4|EUTM_ECOLI	sp|P0ABF5|EUTM_ECOL6	eutM	eutM	2572156.0	2842914.0	2572450.0	2843208.0	b2457	c2982
sp|P0ABF6|CDD_ECOLI	sp|Q8FFV3|CDD_ECOL6	cdd	cdd	2231843.0	2523538.0	2232728.0	2524423.0	b2143	c2675
sp|P0ABF8|PGSA_ECOLI	sp|P0ABF9|PGSA_ECOL6	pgsA	pgsA	1992268.0	2140944.0	1992817.0	2141493.0	b1912	c2325
sp|P0ABG1|CDSA_ECOLI	tr|A0A0H2V480|A0A0H2V480_ECOL6	cdsA	cdsA	195676.0	205711.0	196534.0	206569.0	b0175	c0212
sp|P0ABG4|FTSW_ECOLI	sp|P0ABG5|FTSW_ECOL6	ftsW	ftsW	98402.0	102229.0	99647.0	103474.0	b0089	c0107
sp|P0ABG7|RODA_ECOLI	tr|A0A0H2V5U9|A0A0H2V5U9_ECOL6	mrdB	mrdB	665200.0	705191.0	666313.0	706304.0	b0634	c0725
sp|P0ABH0|FTSA_ECOLI	sp|P0ABH1|FTSA_ECOL6	ftsA	ftsA	103981.0	107808.0	105244.0	109071.0	b0094	c0112
sp|P0ABH4|MRED_ECOLI	sp|P0ABH5|MRED_ECOL6	mreD	mreD	3398386.0	3821585.0	3398875.0	3822074.0	b3249	c4003
sp|P0ABH7|CISY_ECOLI	sp|P0ABH8|CISY_ECOL6	gltA	gltA	753184.0	779509.0	754468.0	780793.0	b0720	c0796
sp|P0ABH9|CLPA_ECOLI	sp|P0ABI0|CLPA_ECOL6	clpA	clpA	923263.0	977392.0	925540.0	979669.0	b0882	c1019
sp|P0ABI4|CORA_ECOLI	sp|P0ABI5|CORA_ECOL6	corA	corA	4001425.0	4505077.0	4002376.0	4506028.0	b3816	c4737
sp|P0ABI8|CYOB_ECOLI	sp|P0ABI9|CYOB_ECOL6	cyoB	cyoB	448649.0	522577.0	450641.0	524569.0	b0431	c0542
sp|P0ABJ1|CYOA_ECOLI	sp|P0ABJ2|CYOA_ECOL6	cyoA	cyoA	450662.0	524590.0	451610.0	525538.0	b0432	c0543
sp|P0ABJ3|CYOC_ECOLI	sp|P0ABJ4|CYOC_ECOL6	cyoC	cyoC	448045.0		448660.0		b0430	c0541
sp|P0ABJ6|CYOD_ECOLI	tr|A0A0H2V5I1|A0A0H2V5I1_ECOL6	cyoD	cyoD	447716.0		448046.0		b0429	c0540
sp|P0ABJ9|CYDA_ECOLI	sp|P0ABK0|CYDA_ECOL6	cydA	cydA	771457.0	794127.0	773026.0	795696.0	b0733	c0811
sp|P0ABK2|CYDB_ECOLI	sp|P0ABK3|CYDB_ECOL6	cydB	cydB	773041.0	795711.0	774181.0	796851.0	b0734	c0812
sp|P0ABK5|CYSK_ECOLI	tr|A0A0H2V995|A0A0H2V995_ECOL6	cysK	cysK	2532408.0	2813299.0	2533380.0	2814283.0	b2414	c2948
sp|P0ABK9|NRFA_ECOLI	sp|Q8CVI1|NRFA_ECOL6	nrfA	nrfA	4287763.0	4841047.0	4289200.0	4842484.0	b4070	c5066
sp|P0ABL1|NRFB_ECOLI	sp|P0ABL2|NRFB_ECOL6	nrfB	nrfB	4289244.0	4842528.0	4289811.0	4843095.0	b4071	c5067
sp|P0ABL3|NAPB_ECOLI	tr|A0A0H2V8X3|A0A0H2V8X3_ECOL6	napB	napB	2298268.0	2585776.0	2298718.0	2586226.0	b2203	c2741
sp|P0ABL5|NAPC_ECOLI	sp|P0ABL6|NAPC_ECOL6	napC	napC	2297656.0	2585164.0	2298259.0	2585767.0	b2202	c2739
sp|P0ABL8|CCMB_ECOLI	sp|P0ABL9|CCMB_ECOL6	ccmB	ccmB	2296361.0	2583869.0	2297024.0	2584532.0	b2200	c2737
sp|P0ABM1|CCMC_ECOLI	sp|P0ABM2|CCMC_ECOL6	ccmC	ccmC	2295582.0	2583090.0	2296320.0	2583828.0	b2199	c2736
sp|P0ABM5|CCMD_ECOLI	sp|P0ABM6|CCMD_ECOL6	ccmD	ccmD	2295376.0	2582884.0	2295586.0	2583094.0	b2198	c2735
sp|P0ABM9|CCMH_ECOLI	tr|A0A0H2V947|A0A0H2V947_ECOL6	ccmH	ccmH	2291357.0	2578865.0	2292410.0	2579918.0	b2194	c2731
sp|P0ABN1|KDGL_ECOLI	sp|P0ABN2|KDGL_ECOL6	dgkA	dgkA	4256636.0	4788666.0	4257005.0	4789035.0	b4042	c5013
sp|P0ABN5|DCUA_ECOLI	sp|P0ABN6|DCUA_ECOL6	dcuA	dcuA	4365471.0	4974505.0	4366773.0	4975807.0	b4138	c5220
sp|P0ABN9|DCUB_ECOLI	sp|P0ABP0|DCUB_ECOL6	dcuB	dcuB	4347403.0	4904298.0	4348744.0	4905639.0	b4123	c5128
sp|P0ABP3|DCUC_ECOLI	sp|Q8FJZ8|DCUC_ECOL6	dcuC	dcuC	654582.0	695175.0	655968.0	696561.0	b0621	c0712
sp|P0ABP6|DEDA_ECOLI	tr|A0A0H2V940|A0A0H2V940_ECOL6	dedA	dedA	2434081.0		2434741.0		b2317	c2862
sp|P0ABP8|DEOD_ECOLI	sp|Q8FA51|DEOD_ECOL6	deoD	deoD	4620882.0	5209551.0	4621602.0	5210271.0	b4384	c5468
sp|P0ABQ0|COABC_ECOLI	sp|P0ABQ1|COABC_ECOL6	coaBC	coaBC		4243728.0		4244949.0	b363	c4463
sp|P0ABQ2|GARR_ECOLI	sp|P0ABQ3|GARR_ECOL6	garR	garR	3271866.0	3709185.0	3272751.0	3710076.0	b3125	c3880
sp|P0ABQ4|DYR_ECOLI	sp|P0ABQ5|DYR_ECOL6	folA	folA	49822.0	52453.0	50302.0	52933.0	b0048	c0058
sp|P0ABR1|DINI_ECOLI	sp|P0ABR2|DINI_ECOL6	dinI	dinI	1121241.0	1264741.0	1121487.0	1264987.0	b1061	c1328
sp|P0ABS1|DKSA_ECOLI	sp|P0ABS2|DKSA_ECOL6	dksA	dksA	160148.0	170697.0	160604.0	171153.0	b0145	c0178
sp|P0ABS5|DNAG_ECOLI	sp|Q8FDG5|DNAG_ECOL6	dnaG	dnaG	3211106.0	3651700.0	3212852.0	3653446.0	b3066	c3817
sp|P0ABS8|HOLE_ECOLI	sp|P0ABS9|HOLE_ECOL6	holE	holE	1925107.0	2076783.0	1925338.0	2077014.0	b1842	c2252
sp|P0ABT2|DPS_ECOLI	sp|Q8FJM0|DPS_ECOL6	dps	dps	848407.0	870758.0	848911.0	871262.0	b0812	c0898
sp|P0ABT5|DUSB_ECOLI	sp|P0ABT6|DUSB_ECOL6	dusB	dusB	3410279.0	3842047.0	3411245.0	3843013.0	b3260	c4026
sp|P0ABT8|YIJE_ECOLI	sp|P0ABT9|YIJE_ECOL6	yijE	yijE	4136107.0	4663119.0	4137013.0	4664025.0	b3943	c4901
sp|P0ABU0|MENB_ECOLI	sp|P0ABU1|MENB_ECOL6	menB	menB	2375961.0	2662343.0	2376819.0	2663201.0	b2262	c2805
sp|P0ABU2|YCHF_ECOLI	tr|A0A0H2V6V8|A0A0H2V6V8_ECOL6	ychF	ychF	1256720.0	1496596.0	1257812.0	1497688.0	b1203	c1661
sp|P0ABU5|ELBB_ECOLI	tr|A0A0H2VB48|A0A0H2VB48_ECOL6	elbB	yhbL	3349805.0		3350459.0		b3209	c3969
sp|P0ABU7|EXBB_ECOLI	tr|A0A0H2VAW2|A0A0H2VAW2_ECOL6	exbB	exbB	3151249.0	3572893.0	3151984.0	3573628.0	b3006	c3741
sp|P0ABU9|TOLQ_ECOLI	tr|A0A0H2V7E6|A0A0H2V7E6_ECOL6	tolQ	tolQ	775152.0	797822.0	775845.0	798515.0	b0737	c0816
sp|P0ABV2|EXBD_ECOLI	sp|P0ABV3|EXBD_ECOL6	exbD	exbD	3150817.0	3572461.0	3151243.0	3572887.0	b3005	c3740
sp|P0ABV6|TOLR_ECOLI	sp|P0ABV7|TOLR_ECOL6	tolR	tolR	775848.0	798518.0	776277.0	798947.0	b0738	c0817
sp|P0ABW3|YFAE_ECOLI	sp|P0ABW4|YFAE_ECOL6	yfaE	yfaE	2348513.0	2635326.0	2348768.0	2635581.0	b2236	c2778
sp|P0ABW9|FLGB_ECOLI	sp|P0ABX0|FLGB_ECOL6	flgB	flgB	1131017.0	1274521.0	1131434.0	1274938.0	b1073	c1342
sp|P0ABX2|FLGC_ECOLI	sp|P0ABX3|FLGC_ECOL6	flgC	flgC	1131437.0	1274941.0	1131842.0	1275346.0	b1074	c1343
sp|P0ABX5|FLGG_ECOLI	sp|P0ABX6|FLGG_ECOL6	flgG	flgG	1134728.0	1278229.0	1135511.0	1279012.0	b1078	c1347
sp|P0ABX8|FLIL_ECOLI	sp|P0ABX9|FLIL_ECOL6	fliL	fliL	2019617.0	2171385.0	2020082.0	2171850.0	b1944	c2361
sp|P0ABY2|FLIT_ECOLI	sp|Q8FGL9|FLIT_ECOL6	fliT	fliT	2005712.0	2155390.0	2006078.0	2155756.0	b1926	c2341
sp|P0ABY4|FLAW_ECOLI	sp|P0ABY5|FLAW_ECOL6	fldB	fldB	3039854.0	3336827.0	3040376.0	3337349.0	b2895	c3475
sp|P0ABY7|FLHC_ECOLI	sp|P0ABY8|FLHC_ECOL6	flhC	flhC	1977265.0	2126717.0	1977844.0	2127296.0	b1891	c2306
sp|P0ABZ1|FLIG_ECOLI	sp|P0ABZ2|FLIG_ECOL6	fliG	fliG	2014879.0	2166647.0	2015875.0	2167643.0	b1939	c2355
sp|P0ABZ4|KDSC_ECOLI	sp|P67653|KDSC_ECOL6	kdsC	kdsC	3342272.0	3775765.0	3342839.0	3776332.0	b3198	c3958
sp|P0ABZ6|SURA_ECOLI	sp|P0ABZ7|SURA_ECOL6	surA	surA	53415.0	56607.0	54702.0	57894.0	b0053	c0066
sp|P0AC02|BAMD_ECOLI	sp|P0AC03|BAMD_ECOL6	bamD	bamD	2736145.0	2998846.0	2736883.0	2999584.0	b2595	c3117
sp|P0AC05|FLIP_ECOLI	tr|A0A0H2V9K1|A0A0H2V9K1_ECOL6	fliP	fliP	2021868.0	2173636.0	2022606.0	2174374.0	b1948	c2365
sp|P0AC07|FLIQ_ECOLI	sp|P0AC08|FLIQ_ECOL6	fliQ	fliQ	2022615.0	2174383.0	2022885.0	2174653.0	b1949	c2366
sp|P0AC13|DHPS_ECOLI	sp|P0AC14|DHPS_ECOL6	folP	folP	3324062.0	3757693.0	3324911.0	3758542.0	b3177	c3933
sp|P0AC16|FOLB_ECOLI	sp|P0AC17|FOLB_ECOL6	folB	folB	3204220.0	3644814.0	3204589.0	3645183.0	b3058	c3808
sp|P0AC19|FOLX_ECOLI	sp|P0AC20|FOLX_ECOL6	folX	folX	2421324.0	2703827.0	2421687.0	2704190.0	b2303	c2846
sp|P0AC23|FOCA_ECOLI	sp|P0AC24|FOCA_ECOL6	focA	focA	953608.0	1004568.0	954466.0	1005426.0	b0904	c1042
