qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
sp|P0ADS2|ZAPA_ECOLI	sp|P0ADS2|ZAPA_ECOLI	zapA	zapA	3055611.0	3054267.0	3055941.0	3054597.0
sp|P0ADS6|YGGE_ECOLI	sp|P0ADS6|YGGE_ECOLI	yggE	yggE	3067339.0		3068080.0	
sp|P0ADS9|YGGN_ECOLI	sp|P0ADS9|YGGN_ECOLI	yggN	yggN	3100903.0		3101623.0	
sp|P0ADT2|YGIB_ECOLI	sp|P0ADT2|YGIB_ECOLI	ygiB	ygiB	3179743.0		3180415.0	
sp|P0ADT5|YGIC_ECOLI	sp|P0ADT5|YGIC_ECOLI	ygiC	ygiC	3180420.0		3181581.0	
sp|P0ADT8|YGIM_ECOLI	sp|P0ADT8|YGIM_ECOLI	ygiM	ygiM	3201206.0		3201827.0	
sp|P0ADU2|YGIN_ECOLI	sp|P0ADU2|YGIN_ECOLI	ygiN	ygiN	3173141.0		3173456.0	
sp|P0ADU5|YGIW_ECOLI	sp|P0ADU5|YGIW_ECOLI	ygiW	ygiW	3169283.0	3167939.0	3169676.0	3168332.0
sp|P0ADU7|YQIB_ECOLI	sp|P0ADU7|YQIB_ECOLI	yqiB	yqiB	3176857.0		3177280.0	
sp|P0ADV1|LPTA_ECOLI	sp|P0ADV1|LPTA_ECOLI	lptA	lptA	3343379.0	3343234.0	3343937.0	3343792.0
sp|P0ADV5|YHBW_ECOLI	sp|P0ADV5|YHBW_ECOLI	yhbW	yhbW	3303447.0		3304455.0	
sp|P0ADV7|MLAC_ECOLI	sp|P0ADV7|MLAC_ECOLI	mlaC	mlaC	3337255.0	3337110.0	3337891.0	3337746.0
sp|P0ADV9|LPTC_ECOLI	sp|P0ADV9|LPTC_ECOLI	lptC	lptC	3342835.0	3342690.0	3343411.0	3343266.0
sp|P0ADW3|YHCB_ECOLI	sp|P0ADW3|YHCB_ECOLI	yhcB	yhcB	3380190.0		3380589.0	
sp|P0ADW6|YHCC_ECOLI	sp|P0ADW6|YHCC_ECOLI	yhcC	yhcC	3353120.0		3354050.0	
sp|P0ADW8|YHEV_ECOLI	sp|P0ADW8|YHEV_ECOLI	yheV	yheV	3478591.0		3478792.0	
sp|P0ADX1|YHFA_ECOLI	sp|P0ADX1|YHFA_ECOLI	yhfA	yhfA	3485413.0		3485818.0	
sp|P0ADX5|YHFG_ECOLI	sp|P0ADX5|YHFG_ECOLI	yhfG	yhfG	3491452.0		3491620.0	
sp|P0ADX7|YHHA_ECOLI	sp|P0ADX7|YHHA_ECOLI	yhhA	yhhA	3586942.0		3587383.0	
sp|P0ADX9|RSMD_ECOLI	sp|P0ADX9|RSMD_ECOLI	rsmD	rsmD	3604392.0	4035425.0	3604989.0	4036022.0
sp|P0ADY1|PPID_ECOLI	sp|P0ADY1|PPID_ECOLI	ppiD	ppiD	461914.0	461138.0	463786.0	463010.0
sp|P0ADY3|RL14_ECOLI	sp|P0ADY3|RL14_ECOLI	rplN	rplN	3447777.0	4192266.0	3448149.0	4192638.0
sp|P0ADY7|RL16_ECOLI	sp|P0ADY7|RL16_ECOLI	rplP	rplP	3448758.0	4191246.0	3449169.0	4191657.0
sp|P0ADZ0|RL23_ECOLI	sp|P0ADZ0|RL23_ECOLI	rplW	rplW	3451381.0	4188731.0	3451684.0	4189034.0
sp|P0ADZ4|RS15_ECOLI	sp|P0ADZ4|RS15_ECOLI	rpsO	rpsO	3311414.0	3311269.0	3311684.0	3311539.0
sp|P0ADZ7|YAJC_ECOLI	sp|P0ADZ7|YAJC_ECOLI	yajC	yajC	427286.0	426510.0	427619.0	426843.0
sp|P0AE01|TRMJ_ECOLI	sp|P0AE01|TRMJ_ECOLI	trmJ	trmJ	2662582.0	2661238.0	2663323.0	2661979.0
sp|P0AE06|ACRA_ECOLI	sp|P0AE06|ACRA_ECOLI	acrA	acrA	484425.0	483649.0	485619.0	484843.0
sp|P0AE08|AHPC_ECOLI	sp|P0AE08|AHPC_ECOLI	ahpC	ahpC	638944.0	638167.0	639508.0	638731.0
sp|P0AE12|AMN_ECOLI	sp|P0AE12|AMN_ECOLI	amn	amn	2055060.0	2057197.0	2056515.0	2058652.0
sp|P0AE14|AMPE_ECOLI	sp|P0AE14|AMPE_ECOLI	ampE	ampE	119280.0	119280.0	120135.0	120135.0
sp|P0AE16|AMPG_ECOLI	sp|P0AE16|AMPG_ECOLI	ampG	ampG	452069.0	451293.0	453545.0	452769.0
sp|P0AE18|MAP1_ECOLI	sp|P0AE18|MAP1_ECOLI	map	map	188711.0	188711.0	189506.0	189506.0
sp|P0AE22|APHA_ECOLI	sp|P0AE22|APHA_ECOLI	aphA	aphA	4269413.0	4273003.0	4270127.0	4273717.0
sp|P0AE24|ARAE_ECOLI	sp|P0AE24|ARAE_ECOLI	araE	araE	2980763.0	2979419.0	2982182.0	2980838.0
sp|P0AE26|ARAH_ECOLI	sp|P0AE26|ARAH_ECOLI	araH	araH	1982553.0	1984690.0	1983540.0	1985677.0
sp|P0AE28|AROM_ECOLI	sp|P0AE28|AROM_ECOLI	aroM	aroM	407427.0		408105.0	
sp|P0AE30|ARTM_ECOLI	sp|P0AE30|ARTM_ECOLI	artM	artM	900865.0	901287.0	901534.0	901956.0
sp|P0AE34|ARTQ_ECOLI	sp|P0AE34|ARTQ_ECOLI	artQ	artQ	901533.0	901955.0	902250.0	902672.0
sp|P0AE37|ASTA_ECOLI	sp|P0AE37|ASTA_ECOLI	astA	astA	1829730.0	1831444.0	1830765.0	1832479.0
sp|P0AE39|YPDB_ECOLI	sp|P0AE39|YPDB_ECOLI	ypdB	ypdB	2500382.0	2505828.0	2501117.0	2506563.0
sp|P0AE42|YQAE_ECOLI	sp|P0AE42|YQAE_ECOLI	yqaE	yqaE	2796869.0		2797028.0	
sp|P0AE45|YTFL_ECOLI	sp|P0AE45|YTFL_ECOLI	ytfL	ytfL	4439871.0		4441215.0	
sp|P0AE48|YTFP_ECOLI	sp|P0AE48|YTFP_ECOLI	ytfP	ytfP	4447893.0		4448235.0	
sp|P0AE52|BCP_ECOLI	sp|P0AE52|BCP_ECOLI	bcp	bcp	2600477.0	2599133.0	2600948.0	2599604.0
sp|P0AE56|BFD_ECOLI	sp|P0AE56|BFD_ECOLI	bfd	bfd	3466796.0	4173424.0	3466991.0	4173619.0
sp|P0AE58|CAIF_ECOLI	sp|P0AE58|CAIF_ECOLI	caiF	caiF	34299.0	34299.0	34695.0	34695.0
sp|P0AE60|CEDA_ECOLI	sp|P0AE60|CEDA_ECOLI	cedA	cedA	1813420.0	1815134.0	1813663.0	1815398.0
sp|P0AE63|CHAB_ECOLI	sp|P0AE63|CHAB_ECOLI	chaB	chaB	1272118.0	1273695.0	1272349.0	1273926.0
sp|P0AE67|CHEY_ECOLI	sp|P0AE67|CHEY_ECOLI	cheY	cheY	1967047.0	1968761.0	1967437.0	1969151.0
sp|P0AE70|MAZF_ECOLI	sp|P0AE70|MAZF_ECOLI	mazF	mazF	2910755.0	2909411.0	2911091.0	2909747.0
sp|P0AE72|MAZE_ECOLI	sp|P0AE72|MAZE_ECOLI	mazE	mazE	2911090.0	2909746.0	2911339.0	2909995.0
sp|P0AE74|CITT_ECOLI	sp|P0AE74|CITT_ECOLI	citT	citT	645116.0	644339.0	646580.0	645803.0
sp|P0AE76|COBU_ECOLI	sp|P0AE76|COBU_ECOLI	cobU	cobU	2065218.0	2067355.0	2065764.0	2067901.0
sp|P0AE78|CORC_ECOLI	sp|P0AE78|CORC_ECOLI	corC	corC		691327.0		692206.0
sp|P0AE82|CPXA_ECOLI	sp|P0AE82|CPXA_ECOLI	cpxA	cpxA	4103601.0	3531705.0	4104975.0	3533079.0
sp|P0AE85|CPXP_ECOLI	sp|P0AE85|CPXP_ECOLI	cpxP	cpxP	4105819.0	3530360.0	4106320.0	3530861.0
sp|P0AE88|CPXR_ECOLI	sp|P0AE88|CPXR_ECOLI	cpxR	cpxR	4104971.0	3531010.0	4105670.0	3531709.0
sp|P0AE91|CREA_ECOLI	sp|P0AE91|CREA_ECOLI	creA	creA	4635520.0	4640200.0	4635994.0	4640674.0
sp|P0AE95|CSGE_ECOLI	sp|P0AE95|CSGE_ECOLI	csgE	csgE	1102151.0	1102392.0	1102541.0	1102782.0
sp|P0AE98|CSGF_ECOLI	sp|P0AE98|CSGF_ECOLI	csgF	csgF	1101710.0	1101951.0	1102127.0	1102368.0
sp|P0AEA2|CSGG_ECOLI	sp|P0AEA2|CSGG_ECOLI	csgG	csgG	1100850.0	1101091.0	1101684.0	1101925.0
sp|P0AEA5|CYOE_ECOLI	sp|P0AEA5|CYOE_ECOLI	cyoE	cyoE	446814.0	446038.0	447705.0	446929.0
sp|P0AEA8|CYSG_ECOLI	sp|P0AEA8|CYSG_ECOLI	cysG	cysG	3497827.0		3499201.0	
sp|P0AEB0|CYSW_ECOLI	sp|P0AEB0|CYSW_ECOLI	cysW	cysW	2540803.0	2546249.0	2541679.0	2547125.0
sp|P0AEB2|DACA_ECOLI	sp|P0AEB2|DACA_ECOLI	dacA	dacA	662751.0	663173.0	663963.0	664385.0
sp|P0AEB5|YNAI_ECOLI	sp|P0AEB5|YNAI_ECOLI	ynaI	ynaI	1394890.0	1396604.0	1395922.0	1397636.0
sp|P0AEB7|YOAB_ECOLI	sp|P0AEB7|YOAB_ECOLI	yoaB	yoaB	1893366.0		1893711.0	
sp|P0AEC0|YOAE_ECOLI	sp|P0AEC0|YOAE_ECOLI	yoaE	yoaE	1900028.0	1901742.0	1901585.0	1903299.0
sp|P0AEC3|ARCB_ECOLI	sp|P0AEC3|ARCB_ECOLI	arcB	arcB	3350688.0	3350543.0	3353025.0	3352880.0
sp|P0AEC5|BARA_ECOLI	sp|P0AEC5|BARA_ECOLI	barA	barA	2915056.0	2913712.0	2917813.0	2916469.0
sp|P0AEC8|DCUS_ECOLI	sp|P0AEC8|DCUS_ECOLI	dcuS	dcuS	4350030.0	4354708.0	4351662.0	4356340.0
sp|P0AED0|USPA_ECOLI	sp|P0AED0|USPA_ECOLI	uspA	uspA	3640110.0	3999869.0	3640545.0	4000304.0
sp|P0AED5|UVRY_ECOLI	sp|P0AED5|UVRY_ECOLI	uvrY	uvrY	1994702.0	1996839.0	1995359.0	1997496.0
sp|P0AED7|DAPE_ECOLI	sp|P0AED7|DAPE_ECOLI	dapE	dapE	2591606.0	2590262.0	2592734.0	2591390.0
sp|P0AED9|DCM_ECOLI	sp|P0AED9|DCM_ECOLI	dcm	dcm	2030898.0	2033035.0	2032317.0	2034454.0
sp|P0AEE1|DCRB_ECOLI	sp|P0AEE1|DCRB_ECOLI	dcrB	dcrB	3609954.0	4029902.0	3610512.0	4030460.0
sp|P0AEE3|DEGS_ECOLI	sp|P0AEE3|DEGS_ECOLI	degS	degS	3382199.0	3382054.0	3383267.0	3383122.0
sp|P0AEE5|DGAL_ECOLI	sp|P0AEE5|DGAL_ECOLI	mglB	mglB	2239349.0	2242683.0	2240348.0	2243682.0
sp|P0AEE8|DMA_ECOLI	sp|P0AEE8|DMA_ECOLI	dam	dam	3515076.0	4124502.0	3515913.0	4125339.0
sp|P0AEF0|DNAC_ECOLI	sp|P0AEF0|DNAC_ECOLI	dnaC	dnaC	4600237.0	4604917.0	4600975.0	4605655.0
sp|P0AEF4|DPIA_ECOLI	sp|P0AEF4|DPIA_ECOLI	dpiA	dpiA		653084.0		653765.0
sp|P0AEF8|DPPB_ECOLI	sp|P0AEF8|DPPB_ECOLI	dppB	dppB	3704770.0	3934624.0	3705790.0	3935644.0
sp|P0AEG1|DPPC_ECOLI	sp|P0AEG1|DPPC_ECOLI	dppC	dppC	3703858.0	3935653.0	3704761.0	3936556.0
sp|P0AEG4|DSBA_ECOLI	sp|P0AEG4|DSBA_ECOLI	dsbA	dsbA	4043417.0	3592636.0	4044044.0	3593263.0
sp|P0AEG6|DSBC_ECOLI	sp|P0AEG6|DSBC_ECOLI	dsbC	dsbC	3038111.0	3036767.0	3038822.0	3037478.0
sp|P0AEG8|DSRB_ECOLI	sp|P0AEG8|DSRB_ECOLI	dsrB	dsrB	2024634.0	2026771.0	2024823.0	2026960.0
sp|P0AEH1|RSEP_ECOLI	sp|P0AEH1|RSEP_ECOLI	rseP	rseP	196545.0	196545.0	197898.0	197898.0
sp|P0AEH3|ELAA_ECOLI	sp|P0AEH3|ELAA_ECOLI	elaA	elaA	2381081.0		2381543.0	
sp|P0AEH5|ELAB_ECOLI	sp|P0AEH5|ELAB_ECOLI	elaB	elaB	2380721.0	2385391.0	2381027.0	2385697.0
sp|P0AEH8|YJIG_ECOLI	sp|P0AEH8|YJIG_ECOLI	yjiG	yjiG	4559538.0		4560000.0	
sp|P0AEI1|MIAB_ECOLI	sp|P0AEI1|MIAB_ECOLI	miaB	miaB	693530.0	693952.0	694955.0	695377.0
sp|P0AEI4|RIMO_ECOLI	sp|P0AEI4|RIMO_ECOLI	rimO	rimO	876709.0	877131.0	878035.0	878457.0
sp|P0AEI6|NUDJ_ECOLI	sp|P0AEI6|NUDJ_ECOLI	nudJ	nudJ	1193826.0	1195403.0	1194288.0	1195865.0
sp|P0AEJ0|EMRB_ECOLI	sp|P0AEJ0|EMRB_ECOLI	emrB	emrB	2812615.0	2811271.0	2814154.0	2812810.0
sp|P0AEJ2|ENTC_ECOLI	sp|P0AEJ2|ENTC_ECOLI	entC	entC	624884.0	624107.0	626060.0	625283.0
sp|P0AEJ4|ENVZ_ECOLI	sp|P0AEJ4|ENVZ_ECOLI	envZ	envZ	3534515.0	4104547.0	3535868.0	4105900.0
sp|P0AEJ6|EUTB_ECOLI	sp|P0AEJ6|EUTB_ECOLI	eutB	eutB	2557317.0	2562763.0	2558679.0	2564125.0
sp|P0AEJ8|EUTN_ECOLI	sp|P0AEJ8|EUTN_ECOLI	eutN	eutN	2571762.0	2570418.0	2572050.0	2570706.0
sp|P0AEK0|EXOX_ECOLI	sp|P0AEK0|EXOX_ECOLI	exoX	exoX	1926119.0	1927833.0	1926782.0	1928496.0
sp|P0AEK2|FABG_ECOLI	sp|P0AEK2|FABG_ECOLI	fabG	fabG	1150669.0	1152246.0	1151404.0	1152981.0
sp|P0AEK4|FABI_ECOLI	sp|P0AEK4|FABI_ECOLI	fabI	fabI	1350250.0	1351964.0	1351039.0	1352753.0
sp|P0AEK7|FDNI_ECOLI	sp|P0AEK7|FDNI_ECOLI	fdnI	fdnI	1551337.0	1553051.0	1551991.0	1553705.0
sp|P0AEL0|FDOI_ECOLI	sp|P0AEL0|FDOI_ECOLI	fdoI	fdoI	4081224.0	3554820.0	4081860.0	3555456.0
sp|P0AEL3|FEOA_ECOLI	sp|P0AEL3|FEOA_ECOLI	feoA	feoA	3540162.0	4100025.0	3540390.0	4100253.0
sp|P0AEL6|FEPB_ECOLI	sp|P0AEL6|FEPB_ECOLI	fepB	fepB	623553.0	622776.0	624510.0	623733.0
sp|P0AEL8|FIMZ_ECOLI	sp|P0AEL8|FIMZ_ECOLI	fimZ	fimZ		563070.0		563703.0
sp|P0AEM0|FKBX_ECOLI	sp|P0AEM0|FKBX_ECOLI	fkpB	fkpB	25825.0	25825.0	26275.0	26275.0
sp|P0AEM4|FLGM_ECOLI	sp|P0AEM4|FLGM_ECOLI	flgM	flgM	1129834.0	1131411.0	1130128.0	1131705.0
sp|P0AEM6|FLIA_ECOLI	sp|P0AEM6|FLIA_ECOLI	fliA	fliA	2001069.0	2003206.0	2001789.0	2003926.0
sp|P0AEM9|TCYJ_ECOLI	sp|P0AEM9|TCYJ_ECOLI	tcyJ	tcyJ		2001721.0		2002522.0
sp|P0AEN1|FRE_ECOLI	sp|P0AEN1|FRE_ECOLI	fre	fre	4026526.0	3609452.0	4027228.0	3610154.0
sp|P0AEN4|FTSL_ECOLI	sp|P0AEN4|FTSL_ECOLI	ftsL	ftsL	91031.0	91031.0	91397.0	91397.0
sp|P0AEN8|FUCM_ECOLI	sp|P0AEN8|FUCM_ECOLI	fucU	fucU	2938887.0	2937543.0	2939310.0	2937966.0
sp|P0AEP1|GALP_ECOLI	sp|P0AEP1|GALP_ECOLI	galP	galP	3088283.0	3086939.0	3089678.0	3088334.0
sp|P0AEP3|GALU_ECOLI	sp|P0AEP3|GALU_ECOLI	galU	galU	1291456.0	1293033.0	1292365.0	1293942.0
sp|P0AEP7|GCL_ECOLI	sp|P0AEP7|GCL_ECOLI	gcl	gcl	533915.0	533139.0	535697.0	534921.0
sp|P0AEP9|GLCD_ECOLI	sp|P0AEP9|GLCD_ECOLI	glcD	glcD	3126521.0	3125177.0	3128021.0	3126677.0
sp|P0AEQ1|GLCG_ECOLI	sp|P0AEQ1|GLCG_ECOLI	glcG	glcG	3123826.0		3124231.0	
sp|P0AEQ3|GLNH_ECOLI	sp|P0AEQ3|GLNH_ECOLI	glnH	glnH	847257.0	847679.0	848004.0	848426.0
sp|P0AEQ6|GLNP_ECOLI	sp|P0AEQ6|GLNP_ECOLI	glnP	glnP	846459.0	846881.0	847119.0	847541.0
sp|P0AER0|GLPF_ECOLI	sp|P0AER0|GLPF_ECOLI	glpF	glpF	4117244.0	3518590.0	4118090.0	3519436.0
sp|P0AER3|GLTJ_ECOLI	sp|P0AER3|GLTJ_ECOLI	gltJ	gltJ	685928.0	686350.0	686669.0	687091.0
sp|P0AER5|GLTK_ECOLI	sp|P0AER5|GLTK_ECOLI	gltK	gltK	685254.0	685676.0	685929.0	686351.0
sp|P0AER8|GLTS_ECOLI	sp|P0AER8|GLTS_ECOLI	gltS	gltS	3827459.0	3811749.0	3828665.0	3812955.0
sp|P0AES0|GSP_ECOLI	sp|P0AES0|GSP_ECOLI	gss	gss	3136662.0	3135318.0	3138522.0	3137178.0
sp|P0AES4|GYRA_ECOLI	sp|P0AES4|GYRA_ECOLI	gyrA	gyrA	2336792.0	2341462.0	2339420.0	2344090.0
sp|P0AES6|GYRB_ECOLI	sp|P0AES6|GYRB_ECOLI	gyrB	gyrB	3877704.0	3760295.0	3880119.0	3762710.0
sp|P0AES9|HDEA_ECOLI	sp|P0AES9|HDEA_ECOLI	hdeA	hdeA	3656407.0	3983674.0	3656740.0	3984007.0
sp|P0AET2|HDEB_ECOLI	sp|P0AET2|HDEB_ECOLI	hdeB	hdeB	3655965.0	3984122.0	3656292.0	3984449.0
sp|P0AET5|HDED_ECOLI	sp|P0AET5|HDED_ECOLI	hdeD	hdeD	3656994.0	3982847.0	3657567.0	3983420.0
sp|P0AET8|HDHA_ECOLI	sp|P0AET8|HDHA_ECOLI	hdhA	hdhA	1697272.0	1698986.0	1698040.0	1699754.0
sp|P0AEU0|HISJ_ECOLI	sp|P0AEU0|HISJ_ECOLI	hisJ	hisJ	2426005.0	2431451.0	2426788.0	2432234.0
sp|P0AEU3|HISM_ECOLI	sp|P0AEU3|HISM_ECOLI	hisM	hisM	2424516.0		2425233.0	
sp|P0AEU7|SKP_ECOLI	sp|P0AEU7|SKP_ECOLI	skp	skp	200481.0	200481.0	200967.0	200967.0
sp|P0AEV1|RSSB_ECOLI	sp|P0AEV1|RSSB_ECOLI	rssB	rssB	1290241.0	1291818.0	1291255.0	1292832.0
sp|P0AEV4|HYCA_ECOLI	sp|P0AEV4|HYCA_ECOLI	hycA	hycA	2849973.0	2848629.0	2850435.0	2849091.0
sp|P0AEV7|HYCH_ECOLI	sp|P0AEV7|HYCH_ECOLI	hycH	hycH	2843035.0	2841691.0	2843446.0	2842102.0
sp|P0AEV9|HYCI_ECOLI	sp|P0AEV9|HYCI_ECOLI	hycI	hycI	2842572.0	2841228.0	2843043.0	2841699.0
sp|P0AEW1|HYFE_ECOLI	sp|P0AEW1|HYFE_ECOLI	hyfE	hyfE	2606261.0	2604917.0	2606912.0	2605568.0
sp|P0AEW4|CPDA_ECOLI	sp|P0AEW4|CPDA_ECOLI	cpdA	cpdA	3176005.0	3174661.0	3176833.0	3175489.0
sp|P0AEW6|INGK_ECOLI	sp|P0AEW6|INGK_ECOLI	gsk	gsk	500124.0	499348.0	501429.0	500653.0
sp|P0AEW9|K1PF_ECOLI	sp|P0AEW9|K1PF_ECOLI	fruK	fruK	2261426.0	2264760.0	2262365.0	2265699.0
sp|P0AEX3|KGTP_ECOLI	sp|P0AEX3|KGTP_ECOLI	kgtP	kgtP	2724447.0	2723103.0	2725746.0	2724402.0
sp|P0AEX5|KPPR_ECOLI	sp|P0AEX5|KPPR_ECOLI	prkB	prkB	3484489.0		3485359.0	
sp|P0AEX7|LIVH_ECOLI	sp|P0AEX7|LIVH_ECOLI	livH	livH	3595476.0	4044011.0	3596403.0	4044938.0
sp|P0AEX9|MALE_ECOLI	sp|P0AEX9|MALE_ECOLI	malE	malE	4245228.0	4248818.0	4246419.0	4250009.0
sp|P0AEY1|MARC_ECOLI	sp|P0AEY1|MARC_ECOLI	marC	marC	1618242.0	1619956.0	1618908.0	1620622.0
sp|P0AEY3|MAZG_ECOLI	sp|P0AEY3|MAZG_ECOLI	mazG	mazG	2909893.0	2908549.0	2910685.0	2909341.0
sp|P0AEY5|MDAB_ECOLI	sp|P0AEY5|MDAB_ECOLI	mdaB	mdaB	3172529.0	3171185.0	3173111.0	3171767.0
sp|P0AEY8|MDFA_ECOLI	sp|P0AEY8|MDFA_ECOLI	mdfA	mdfA	883672.0	884094.0	884905.0	885327.0
sp|P0AEZ1|METF_ECOLI	sp|P0AEZ1|METF_ECOLI	metF	metF	4132615.0	3503174.0	4133506.0	3504065.0
sp|P0AEZ3|MIND_ECOLI	sp|P0AEZ3|MIND_ECOLI	minD	minD	1224548.0	1226125.0	1225361.0	1226938.0
sp|P0AEZ7|MLTD_ECOLI	sp|P0AEZ7|MLTD_ECOLI	mltD	mltD	232596.0	232596.0	233955.0	233955.0
sp|P0AEZ9|MOAB_ECOLI	sp|P0AEZ9|MOAB_ECOLI	moaB	moaB	818054.0	818476.0	818567.0	818989.0
sp|P0AF01|MODB_ECOLI	sp|P0AF01|MODB_ECOLI	modB	modB	795861.0	796283.0	796551.0	796973.0
sp|P0AF03|MOG_ECOLI	sp|P0AF03|MOG_ECOLI	mog	mog	9305.0	9305.0	9893.0	9893.0
sp|P0AF06|MOTB_ECOLI	sp|P0AF06|MOTB_ECOLI	motB	motB	1975328.0	1977042.0	1976255.0	1977969.0
sp|P0AF08|APBC_ECOLI	sp|P0AF08|APBC_ECOLI	mrp	mrp	2193058.0		2194168.0	
sp|P0AF10|MTLR_ECOLI	sp|P0AF10|MTLR_ECOLI	mtlR	mtlR	3775571.0	3864255.0	3776159.0	3864843.0
sp|P0AF12|MTNN_ECOLI	sp|P0AF12|MTNN_ECOLI	mtnN	mtnN		178454.0		179153.0
sp|P0AF16|MURJ_ECOLI	sp|P0AF16|MURJ_ECOLI	murJ	murJ	1127838.0	1129415.0	1129374.0	1130951.0
sp|P0AF18|NAGA_ECOLI	sp|P0AF18|NAGA_ECOLI	nagA	nagA	701602.0	702024.0	702751.0	703173.0
sp|P0AF20|NAGC_ECOLI	sp|P0AF20|NAGC_ECOLI	nagC	nagC	700373.0	700795.0	701594.0	702016.0
sp|P0AF24|NAGD_ECOLI	sp|P0AF24|NAGD_ECOLI	nagD	nagD		699995.0		700748.0
sp|P0AF26|NARJ_ECOLI	sp|P0AF26|NARJ_ECOLI	narJ	narJ	1285138.0	1286715.0	1285849.0	1287426.0
sp|P0AF28|NARL_ECOLI	sp|P0AF28|NARL_ECOLI	narL	narL	1275178.0	1276755.0	1275829.0	1277406.0
sp|P0AF32|NARV_ECOLI	sp|P0AF32|NARV_ECOLI	narV	narV	1535936.0		1536617.0	
sp|P0AF34|YIIR_ECOLI	sp|P0AF34|YIIR_ECOLI	yiiR	yiiR	4112314.0		4112755.0	
sp|P0AF36|ZAPB_ECOLI	sp|P0AF36|ZAPB_ECOLI	zapB	zapB	4118514.0	3517920.0	4118760.0	3518166.0
sp|P0AF40|YIJD_ECOLI	sp|P0AF40|YIJD_ECOLI	yijD	yijD	4161770.0		4162130.0	
sp|P0AF43|YJBB_ECOLI	sp|P0AF43|YJBB_ECOLI	yjbB	yjbB	4227730.0		4229362.0	
sp|P0AF45|YJBE_ECOLI	sp|P0AF45|YJBE_ECOLI	yjbE	yjbE	4235905.0		4236148.0	
sp|P0AF48|YJBQ_ECOLI	sp|P0AF48|YJBQ_ECOLI	yjbQ	yjbQ	4270237.0		4270654.0	
sp|P0AF50|YJBR_ECOLI	sp|P0AF50|YJBR_ECOLI	yjbR	yjbR	4270657.0		4271014.0	
sp|P0AF52|GHXP_ECOLI	sp|P0AF52|GHXP_ECOLI	ghxP	ghxP	4278478.0	4282068.0	4279828.0	4283418.0
sp|P0AF54|YJCH_ECOLI	sp|P0AF54|YJCH_ECOLI	yjcH	yjcH	4284898.0		4285213.0	
sp|P0AF56|YJCO_ECOLI	sp|P0AF56|YJCO_ECOLI	yjcO	yjcO	4296435.0		4297125.0	
sp|P0AF59|YJDI_ECOLI	sp|P0AF59|YJDI_ECOLI	yjdI	yjdI	4351842.0		4352073.0	
sp|P0AF61|GHOS_ECOLI	sp|P0AF61|GHOS_ECOLI	ghoS	ghoS	4352583.0	4357261.0	4352880.0	4357558.0
sp|P0AF63|NSRR_ECOLI	sp|P0AF63|NSRR_ECOLI	nsrR	nsrR	4406189.0	4410869.0	4406615.0	4411295.0
sp|P0AF67|TSAE_ECOLI	sp|P0AF67|TSAE_ECOLI	tsaE	tsaE	4395584.0	4400264.0	4396046.0	4400726.0
sp|P0AF70|YJEI_ECOLI	sp|P0AF70|YJEI_ECOLI	yjeI	yjeI	4372808.0		4373162.0	
sp|P0AF73|YJET_ECOLI	sp|P0AF73|YJET_ECOLI	yjeT	yjeT	4404385.0		4404583.0	
sp|P0AF76|YJFI_ECOLI	sp|P0AF76|YJFI_ECOLI	yjfI	yjfI	4410132.0		4410534.0	
sp|P0AF78|YJFJ_ECOLI	sp|P0AF78|YJFJ_ECOLI	yjfJ	yjfJ	4410552.0		4411251.0	
sp|P0AF80|YJFL_ECOLI	sp|P0AF80|YJFL_ECOLI	yjfL	yjfL	4411978.0		4412377.0	
sp|P0AF82|YJFN_ECOLI	sp|P0AF82|YJFN_ECOLI	yjfN	yjfN	4416016.0	4420696.0	4416292.0	4420972.0
sp|P0AF86|YJFY_ECOLI	sp|P0AF86|YJFY_ECOLI	yjfY	yjfY	4424515.0		4424791.0	
sp|P0AF90|RRAB_ECOLI	sp|P0AF90|RRAB_ECOLI	rraB	rraB	4478472.0	4483152.0	4478889.0	4483569.0
sp|P0AF93|RIDA_ECOLI	sp|P0AF93|RIDA_ECOLI	ridA	ridA	4470526.0	4475206.0	4470913.0	4475593.0
sp|P0AF96|TABA_ECOLI	sp|P0AF96|TABA_ECOLI	tabA	tabA	4474861.0	4479541.0	4475314.0	4479994.0
sp|P0AF98|LPTF_ECOLI	sp|P0AF98|LPTF_ECOLI	lptF	lptF	4486217.0	4490897.0	4487318.0	4491998.0
sp|P0AFA2|NARX_ECOLI	sp|P0AFA2|NARX_ECOLI	narX	narX	1275821.0	1277398.0	1277618.0	1279195.0
sp|P0AFA5|NFRB_ECOLI	sp|P0AFA5|NFRB_ECOLI	nfrB	nfrB	590940.0		593178.0	
sp|P0AFA7|NHAB_ECOLI	sp|P0AFA7|NHAB_ECOLI	nhaB	nhaB	1233175.0	1234752.0	1234717.0	1236294.0
sp|P0AFA9|NIKC_ECOLI	sp|P0AFA9|NIKC_ECOLI	nikC	nikC	3616181.0	4023399.0	3617015.0	4024233.0
sp|P0AFB1|NLPI_ECOLI	sp|P0AFB1|NLPI_ECOLI	nlpI	nlpI	3308039.0	3307894.0	3308924.0	3308779.0
sp|P0AFB5|NTRB_ECOLI	sp|P0AFB5|NTRB_ECOLI	glnL	glnL	4055289.0	3580341.0	4056339.0	3581391.0
